rank,name,url,score,criteria_score,mod_adj,completeness,uncertainty,pop_risk,primary_driver,c1,c2,c3,c4,c5,c6,c7,rationale
196,Vote for Policies,https://voteforpolicies.org.uk,37.3,37.3,0,0.65,MEDIUM,none,criteria,5,6,15,6,0,6,0,"Vote for Policies (Compare political party policies without knowing which party they belong to, helping voters make inf) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 15 points — nothing here pulls strongly."
197,Wikum,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,37.3,37.3,0,0.7,MEDIUM,LOW,criteria,0,8,11,6,2,8,3,Wikum (Tools for communities to collectively summarize large online discussions and manage embedded knowled) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly.
198,Martus,https://www.martus.org,37.3,37.3,0,0.7,MEDIUM,LOW,criteria,0,10,5,2,5,10,6,"Martus (Free, open source secure information collection and management tool for human rights activists) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 10 points — nothing here pulls strongly."
199,Turn2us Benefits Calculator,https://benefits-calculator.turn2us.org.uk,36.3,36.3,0,0.8,LOW,HIGH,criteria,12,0,14,2,3,6,0,Turn2us Benefits Calculator (Online tool to help people identify welfare benefits they may be entitled to) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 14 points — nothing here pulls strongly.
200,CiviClick,https://civiclick.com,36.3,36.3,0,0.65,MEDIUM,none,criteria,7,4,13,4,0,6,3,CiviClick (Grassroots advocacy software platform that personalizes advocate experience and drives policy influe) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
201,Entitledto,https://entitledto.co.uk,36.3,36.3,0,0.8,LOW,HIGH,criteria,12,0,12,4,3,6,0,Entitledto (Free online benefits calculator helping UK citizens understand welfare entitlements) scores low against my specific criteria. The highest-scoring criterion is accessibility for excluded communities at only 12 points — nothing here pulls strongly.
202,Esper,https://esper.com/product,36.3,36.3,0,0.75,LOW,LOW,criteria,5,0,16,4,3,6,3,Esper (End-to-end policy management platform for government agencies) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 16 points — nothing here pulls strongly.
203,Full Fact AI,https://fullfact.org/ai,36.3,36.3,0,0.8,LOW,MEDIUM,criteria,5,2,11,4,6,3,6,"Full Fact AI (Scalable, robust software designed for fact checkers to identify the most important bad information) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly."
204,OA.Report,https://oa.report,36.3,36.3,0,0.75,LOW,LOW,criteria,2,0,16,2,6,6,5,OA.Report (Track Open Access policy compliance and research openness across funded publications) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 16 points — nothing here pulls strongly.
205,semanticClimate,https://semanticclimate.github.io,36.3,36.3,0,0.75,LOW,LOW,criteria,0,12,5,4,2,10,4,semanticClimate (Semantic search and analysis of climate science literature) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 12 points — nothing here pulls strongly.
206,Spacetube,https://spacetu.be,36.3,36.3,0,0.7,MEDIUM,LOW,criteria,0,12,7,4,2,8,4,Spacetube (Group-to-group chat tool built on Matrix for secure decentralised communication) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 12 points — nothing here pulls strongly.
207,Urbit,https://urbit.org,36.3,36.3,0,0.7,MEDIUM,LOW,criteria,2,6,5,2,8,8,6,Urbit (A personal server operating system designed for self-sovereignty and decentralized computing) scores low against my specific criteria. The highest-scoring criterion is implementation maturity at only 8 points — nothing here pulls strongly.
208,MP Watch,https://www.mpwatch.org,36.3,36.3,0,0.75,LOW,LOW,criteria,0,6,18,4,3,6,0,MP Watch (Uniting People and Politicians for Climate Action) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 18 points — nothing here pulls strongly.
209,Landlord Tech Watch,https://antievictionmappingproject.github.io/landlordtech,35.3,35.3,0,0.8,LOW,MEDIUM,criteria,2,10,7,4,5,8,0,"Landlord Tech Watch (Producing data, scholarship, and popular educational materials documenting how property technology i) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 10 points — nothing here pulls strongly."
210,Kagi SlopStop,https://blog.kagi.com/slopstop,35.3,35.3,0,0.8,LOW,HIGH,criteria,0,6,0,6,8,10,6,"Kagi SlopStop doesn't register on either of my two primary lenses: accessibility for excluded communities or government process legibility. Its focus on information quality, AI content moderation, search engine integrity, disinformat is real civic work but my constitution isn't built to see it clearly."
211,postcodes.io,https://github.com/ideal-postcodes/postcodes.io,35.3,35.3,0,0.75,LOW,LOW,criteria,0,12,7,4,5,8,0,"postcodes.io (UK postcode & geolocation API, serving up open data) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 12 points — nothing here pulls strongly."
212,OpenElections Leaflet Scraper and Parser,https://github.com/thicknavyrain/uk_elections_leaflets,35.3,35.3,0,0.8,LOW,MEDIUM,criteria,2,10,11,0,5,8,0,OpenElections Leaflet Scraper and Parser (A CampaignLab 2024 Hackathon project to scrape and process UK election campaign leaflets into struct) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly.
213,Granicus,https://granicus.com/uk,35.3,35.3,0,0.75,LOW,LOW,criteria,0,0,18,0,6,6,6,Granicus (The Citizen Experience Platform for Government) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 18 points — nothing here pulls strongly.
214,Idealist,https://idealist.org,35.3,35.3,0,0.7,MEDIUM,LOW,criteria,7,6,9,2,2,6,4,"Idealist (Global platform connecting millions of people with social-impact jobs, volunteer opportunities, and ) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 9 points — nothing here pulls strongly."
215,Journal of Open Source Software,https://joss.theoj.org,35.3,35.3,0,0.8,LOW,HIGH,criteria,5,14,0,2,5,6,4,"Journal of Open Source Software (A developer friendly, open access journal for research software packages) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 14 points — nothing here pulls strongly."
216,Nook CRM,https://nookcrm.com,35.3,35.3,0,0.7,MEDIUM,LOW,criteria,7,6,9,4,2,8,0,"Nook CRM (The case management tool for community energy, codesigned by energy advisors) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 9 points — nothing here pulls strongly."
217,DoNotPay,https://www.donotpay.com,35.3,35.3,0,0.8,LOW,MEDIUM,criteria,5,4,9,4,5,6,3,DoNotPay (AI-powered legal assistance and consumer advocacy platform) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 9 points — nothing here pulls strongly.
218,Service Manual,https://www.gov.uk/service-manual,35.3,35.3,0,0.9,LOW,HIGH,criteria,5,4,12,4,5,6,0,Service Manual (Guidance for UK government teams to create and run great public services meeting the Service Standar) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 12 points — nothing here pulls strongly.
219,AISafety.info,https://aisafety.info,34.3,34.3,0,0.8,LOW,MEDIUM,criteria,5,4,5,2,5,8,6,AISafety.info (Educational resource on AI safety risks and how to help ensure beneficial AI outcomes) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 8 points — nothing here pulls strongly.
220,CAN/DGSI 127 - Age Assurance Technologies Standard,https://dgc-cgn.org/product/can-dgsi-127,34.3,34.3,0,0.7,MEDIUM,LOW,criteria,0,0,20,6,3,6,0,CAN/DGSI 127 - Age Assurance Technologies Standard (Standard specifying minimum requirements for age assurance technologies and methods to estimate age ) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 20 points — nothing here pulls strongly.
221,Hand-Written Petition Scanner,https://hand-written-petition-scanner.streamlit.app,34.3,34.3,0,0.75,LOW,LOW,criteria,2,4,11,2,2,8,6,Hand-Written Petition Scanner (Tool for digitizing and analyzing hand-written petitions using optical character recognition) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly.
222,New_ Public Roundabout,https://newpublic.substack.com/p/introducing-roundabout-built-for,34.3,34.3,0,0.75,LOW,LOW,criteria,5,6,11,4,0,8,1,New_ Public Roundabout (A community space for neighbors — local digital forum app built from the ground up with community st) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly.
223,Plausible Analytics,https://plausible.io,34.3,34.3,0,0.8,LOW,HIGH,criteria,2,8,5,0,5,12,3,"Plausible Analytics (Simple, privacy-friendly Google Analytics alternative) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 12 points — nothing here pulls strongly."
224,Local Intelligence Hub,https://www.localintelligencehub.com,34.3,34.3,0,0.85,LOW,HIGH,criteria,2,8,11,4,2,8,0,"Local Intelligence Hub (Data platform for analyzing local MPs, constituencies, public opinion and climate/nature movement en) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly."
225,ShineYourEye,https://www.shineyoureye.org,34.3,34.3,0,0.7,MEDIUM,LOW,criteria,5,6,15,4,0,5,0,ShineYourEye (Making Nigerian politicians accountable through citizen engagement and legislative tracking) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 15 points — nothing here pulls strongly.
226,Choose a License,https://choosealicense.com,33.3,33.3,0,0.7,MEDIUM,LOW,criteria,0,10,7,0,5,6,6,Choose a License (An open source license guide helping developers and projects select appropriate licenses for their w) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 10 points — nothing here pulls strongly.
227,GOV Reuse Library,https://dev.reuselibrary.service.justice.gov.uk,33.3,33.3,0,0.75,LOW,LOW,criteria,7,0,12,4,3,8,0,"GOV Reuse Library (Find and reuse digital service elements - Building public services together, one reusable block at a) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 12 points — nothing here pulls strongly."
228,OSINT Framework,https://osintframework.com,33.3,33.3,0,0.75,LOW,LOW,criteria,0,14,5,0,5,6,4,OSINT Framework (A curated collection of free OSINT tools and resources for information gathering) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 14 points — nothing here pulls strongly.
229,Parliament Watch Uganda,https://parliamentwatch.ug,33.3,33.3,0,0.65,MEDIUM,none,criteria,5,4,15,4,0,6,0,Parliament Watch Uganda (Monitor and track the Ugandan Parliament with data and expert insights on transparency and accountab) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 15 points — nothing here pulls strongly.
230,Relational Tech Project,https://relationaltechproject.org,33.3,33.3,0,0.6,MEDIUM,none,criteria,0,10,13,0,0,8,3,"Relational Tech Project (Tools crafted by, with, and for neighbors - made to help us care for and trust each other) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly."
231,Schema.org,https://schema.org,33.3,33.3,0,0.4,HIGH,none,criteria,0,14,5,0,8,6,1,I'm scoring Schema.org low primarily because the dossier gives me almost nothing to work with (completeness 0.4). This might be a genuinely valuable project — I just can't see it through the evidence available.
232,Objector.ai,https://www.objector.ai,33.3,33.3,0,0.7,MEDIUM,MEDIUM,criteria,5,6,13,2,0,8,0,Objector.ai (AI-powered planning objection letter and toolkit to help citizens challenge unsuitable planning appl) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
233,OpenOrigins,https://www.openorigins.com,33.3,33.3,0,0.7,MEDIUM,LOW,criteria,5,0,7,6,3,8,5,OpenOrigins (The Trust Layer for a Verified Internet) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 8 points — nothing here pulls strongly.
234,Collaborative Data Patterns,https://collaborative-data.theodi.org,32.4,32.4,0,0.65,MEDIUM,none,criteria,2,4,11,4,0,8,4,Collaborative Data Patterns (A guidebook for designing and running projects involving collaborative maintenance of shared data as) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly.
235,Pear by Holepunch,https://docs.holepunch.to,32.4,32.4,0,0.7,MEDIUM,LOW,criteria,0,10,5,4,2,8,4,"Pear by Holepunch (A peer-to-peer runtime, development and deployment platform for building unstoppable applications) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 10 points — nothing here pulls strongly."
236,Local Insight,https://localinsight.org,32.4,32.4,0,0.7,MEDIUM,LOW,criteria,2,2,14,4,3,8,0,Local Insight (Community and Neighbourhood Data Platform) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 14 points — nothing here pulls strongly.
237,Mapped,https://mapped.commonknowledge.coop,32.4,32.4,0,0.75,LOW,LOW,criteria,2,8,9,4,2,8,0,Mapped (A tool for organisers and activists to locate their people by constituency and enrich supporter data) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 9 points — nothing here pulls strongly.
238,Membership,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,32.4,32.4,0,0.65,MEDIUM,none,criteria,2,6,7,6,0,8,4,Membership (A prototype for decentralized membership and governance systems) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 8 points — nothing here pulls strongly.
239,User Research Library,https://research.localgov.digital,32.4,32.4,0,0.7,MEDIUM,LOW,criteria,0,0,18,6,3,6,0,User Research Library (A searchable repository of user research conducted by local government services) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 18 points — nothing here pulls strongly.
240,Organise,https://www.organise.org.uk,32.4,32.4,0,0.8,LOW,MEDIUM,criteria,0,6,13,6,0,8,0,Organise (Get heard at work – a workers' network for collective action on employment issues) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
241,Gender Pay Gap Service,https://gender-pay-gap.service.gov.uk,31.4,31.4,0,0.75,LOW,LOW,criteria,2,0,16,8,3,3,0,Gender Pay Gap Service (Search and compare gender pay gap data) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 16 points — nothing here pulls strongly.
242,Global Fact-Check Bot (GFC),https://globalfactcheck.bot,31.4,31.4,0,0.8,LOW,HIGH,criteria,14,0,4,4,0,6,4,Global Fact-Check Bot (GFC) (A pioneering AI platform that empowers fact-checkers and citizens worldwide to verify information ac) scores low against my specific criteria. The highest-scoring criterion is accessibility for excluded communities at only 14 points — nothing here pulls strongly.
243,Labour Xchange,https://labourxchange.uk,31.4,31.4,0,0.8,LOW,MEDIUM,criteria,9,0,8,4,3,8,0,Labour Xchange (A fair work platform connecting underemployed and flexible workers with employers) scores low against my specific criteria. The highest-scoring criterion is accessibility for excluded communities at only 9 points — nothing here pulls strongly.
244,Overton,https://overton.io,31.4,31.4,0,0.7,MEDIUM,LOW,criteria,5,2,13,6,0,6,0,Overton (A platform for understanding and analyzing political positions and policy proposals) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
245,WardWatch,https://wardwatch.uk,31.4,31.4,0,0.75,LOW,LOW,criteria,5,2,13,6,0,6,0,WardWatch (AI-powered deep research on councillor performance) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
246,GovWise,https://www.govwise.ai/en,31.4,31.4,0,0.7,MEDIUM,LOW,criteria,5,0,14,4,3,6,0,GovWise (AI-powered platform for automating public procurement tender screening and bid management) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 14 points — nothing here pulls strongly.
247,Prolific,https://www.prolific.com,31.4,31.4,0,0.75,LOW,LOW,criteria,4,0,9,4,3,6,6,Prolific (Easily collect high-quality data from real people) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 9 points — nothing here pulls strongly.
248,FarmerChat,https://farmerchat.digitalgreen.org,30.5,25.5,5,0.6,MEDIUM,none,criteria,7,0,0,4,3,6,6,FarmerChat (AI-powered conversational platform providing agricultural advisory to smallholder farmers) scores low against my specific criteria. The highest-scoring criterion is accessibility for excluded communities at only 7 points — nothing here pulls strongly.
249,Monitor Mamdani,https://monitormamdani.com,30.4,30.4,0,0.8,LOW,HIGH,criteria,0,4,20,4,3,0,0,Monitor Mamdani (Live NYC Mayor Tracking Dashboard monitoring Zohran Mamdani's campaign promises and performance) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 20 points — nothing here pulls strongly.
250,Turbo Phonebank,https://turbophonebank.com,30.4,30.4,0,0.65,MEDIUM,none,criteria,0,6,13,6,0,6,0,Turbo Phonebank (A free phonebank platform that turns Google Sheets into phonebanks and textbanks with 2-tap calling) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
251,Marks Out Of Tenancy,https://www.marksoutoftenancy.com,30.4,30.4,0,0.75,LOW,LOW,criteria,2,4,12,4,3,6,0,Marks Out Of Tenancy (UK landlord and letting agency review platform empowering renters with information and rights guidan) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 12 points — nothing here pulls strongly.
252,MyActionCenter,https://www.myaction.center,30.4,30.4,0,0.65,MEDIUM,none,criteria,0,4,9,6,0,6,6,MyActionCenter (Turn your supporters into an activist force through coordinated online actions and gamification) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 9 points — nothing here pulls strongly.
253,Papertree,https://www.papertree.earth,30.4,30.4,0,0.4,HIGH,none,criteria,2,6,9,0,0,10,4,I'm scoring Papertree low primarily because the dossier gives me almost nothing to work with (completeness 0.4). This might be a genuinely valuable project — I just can't see it through the evidence available.
254,Parse The Bill,https://parsethebill.com,29.4,29.4,0,0.75,LOW,LOW,criteria,5,4,11,4,0,6,0,Parse The Bill (AI-generated overviews of UK parliamentary bills for engaged citizens and advocacy groups) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly.
255,Sci-Hub,https://sci-hub.se,29.4,29.4,0,0.7,MEDIUM,LOW,criteria,5,0,11,4,0,6,4,Sci-Hub (Provides free access to academic research papers by circumventing publisher paywalls) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly.
256,soweego,https://soweego.readthedocs.io,29.4,29.4,0,0.75,LOW,LOW,criteria,0,12,0,4,2,8,4,"soweego doesn't register on either of my two primary lenses: accessibility for excluded communities or government process legibility. Its focus on open knowledge, linked data, Wikidata enrichment, authority file integration, op is real civic work but my constitution isn't built to see it clearly."
257,Parallel Parliament,https://www.parallelparliament.co.uk,29.4,29.4,0,0.7,MEDIUM,LOW,criteria,5,4,15,0,0,6,0,"Parallel Parliament (A comprehensive platform for tracking UK parliamentary legislation, debates, and legislative process) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 15 points — nothing here pulls strongly."
258,dDocs,https://ddocs.new,28.4,28.4,0,0.6,MEDIUM,none,criteria,0,10,9,0,0,6,4,dDocs (Decentralized documentation platform for civic and open governance) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 10 points — nothing here pulls strongly.
259,DoGooder,https://dogooder.co,28.4,28.4,0,0.55,MEDIUM,none,criteria,5,2,5,0,3,8,6,DoGooder (Civic engagement and advocacy platform for grassroots campaigns) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 8 points — nothing here pulls strongly.
260,django-collaborative,https://github.com/propublica/django-collaborative,28.4,28.4,0,0.7,MEDIUM,LOW,criteria,0,10,5,4,2,8,0,"django-collaborative (ProPublica's collaborative tip-gathering framework for importing and managing CSV, Google Sheets and) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 10 points — nothing here pulls strongly."
261,Sugartrail,https://github.com/ribenamaplesyrup/sugartrail,28.4,28.4,0,0.75,LOW,LOW,criteria,0,10,5,4,2,8,0,"Sugartrail (Network analysis and visualisation tool for exploring connections between companies, officers and ad) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 10 points — nothing here pulls strongly."
262,Public Media Stack,https://publicmediastack.com,28.4,28.4,0,0.7,MEDIUM,LOW,criteria,5,0,5,4,3,6,6,Public Media Stack (A curated research resource mapping software tools and technologies used across the public media wor) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 6 points — nothing here pulls strongly.
263,Who Targets Me Trends,https://trends.whotargets.me,28.4,28.4,0,0.7,MEDIUM,LOW,criteria,5,2,9,4,3,3,3,Who Targets Me Trends (Platform for tracking and analyzing digital political advertising across Meta and Google in 60+ coun) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 9 points — nothing here pulls strongly.
264,We Live It,https://www.welivedit.ai,28.4,28.4,0,0.7,MEDIUM,LOW,criteria,0,2,7,4,3,8,5,We Live It (AI-powered platform for community-driven urban planning and civic engagement) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 8 points — nothing here pulls strongly.
265,CivicMatch,https://civicmatch.app,27.5,27.5,0,0.5,MEDIUM,none,criteria,5,0,13,4,0,6,0,CivicMatch (Connect citizens with civic opportunities and elected representatives) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
266,GreenPT,https://greenpt.ai,27.5,27.5,0,0.8,LOW,MEDIUM,criteria,2,0,14,0,3,8,1,GreenPT (Sustainable and privacy-friendly AI chat platform powered by renewable energy and hosted in Europe) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 14 points — nothing here pulls strongly.
267,Plinth,https://www.plinth.org.uk,27.5,27.5,0,0.8,LOW,MEDIUM,criteria,5,2,10,0,3,8,0,"Plinth (AI-powered platform helping organisations deliver, measure and fund community impact) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 10 points — nothing here pulls strongly."
268,Privacy Badger,https://privacybadger.org,27.3,37.3,-10,0.85,LOW,HIGH,criteria,0,14,5,4,5,6,4,Privacy Badger (A free browser extension made by EFF to stop companies from spying on you online) scores low against my specific criteria. The highest-scoring criterion is open source and community governance at only 14 points — nothing here pulls strongly.
269,Riseup,https://riseup.net,26.5,26.5,0,0.7,MEDIUM,LOW,criteria,0,4,5,4,2,8,4,Riseup (Secure online communication tools for people and groups working on liberatory social change) scores low against my specific criteria. The highest-scoring criterion is technology as community infrastructure at only 8 points — nothing here pulls strongly.
270,Empurrando Juntas (EJ),https://sobre.ejparticipe.org,26.5,26.5,0,0.7,MEDIUM,LOW,criteria,0,4,13,4,0,6,0,Empurrando Juntas (EJ) (AI-powered opinion collection platform that segments audiences into personas based on their views) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 13 points — nothing here pulls strongly.
271,Worker Info Exchange,https://www.workerinfoexchange.org,26.5,26.5,0,0.8,LOW,HIGH,criteria,0,4,11,6,0,6,0,"Worker Info Exchange (Platform connecting workers with information about labor rights, workplace conditions, and employmen) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 11 points — nothing here pulls strongly."
272,Local Deep Researcher,https://local-deep-researcher-hnmh.vercel.app,25.5,25.5,0,0.45,MEDIUM,none,criteria,5,2,7,2,0,6,4,Local Deep Researcher (A research tool for investigating local issues and civic engagement) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 7 points — nothing here pulls strongly.
273,RightDD,https://www.rightsdd.com,25.5,25.5,0,0.65,MEDIUM,none,criteria,0,0,7,4,3,6,6,RightDD (Human rights risk management technology for ESG due diligence and supply chain compliance) scores low against my specific criteria. The highest-scoring criterion is making government processes legible at only 7 points — nothing here pulls strongly.
274,Unknown Academic Paper (SSRN 5351275),https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,25,10.8,0,0.15,HIGH,none,underdog-protection,5,0,0,0,0,6,0,Unknown Academic Paper (SSRN 5351275) has almost no dossier evidence to work with. The underdog protection floor holds it at 25.0 rather than scoring it down further — I'd rather flag the uncertainty than penalise obscurity.
275,,https://tracking-template-38b4c.web.app,25,18.6,0,0.15,HIGH,none,underdog-protection,5,0,5,0,3,6,0, has almost no dossier evidence to work with. The underdog protection floor holds it at 25.0 rather than scoring it down further — I'd rather flag the uncertainty than penalise obscurity.
276,Consciousness Evolution Operating System (ConSoc),https://www.consoc.io,25,12.7,8,0.25,HIGH,none,underdog-protection,0,2,0,4,0,6,1,Consciousness Evolution Operating System (ConSoc) (Feel Symbiotic Cooperation) has almost no dossier evidence to work with. The underdog protection floor holds it at 25.0 rather than scoring it down further — I'd rather flag the uncertainty than penalise obscurity.
277,Responsible Tech Guide 2025,https://alltechishuman.org/responsible-tech-guide-2025,24.5,24.5,0,0.65,MEDIUM,none,criteria,0,2,7,4,0,8,4,"Responsible Tech Guide 2025 (Flagship resource providing information, inspiration, and pathways for involvement in the Responsibl) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does."
278,Collab.Land,https://collab.land,24.5,24.5,0,0.65,MEDIUM,none,criteria,0,2,5,0,6,6,6,Collab.Land (Web3 community management platform for token-gated membership verification) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
279,FixMyBlock,https://fixmyblock.org,24.5,24.5,0,0.65,MEDIUM,none,criteria,9,0,5,4,0,6,1,FixMyBlock (Tried and tested action guides for getting stuff fixed in your block) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
280,Fission Codes,https://github.com/fission-codes/fission-codes,24.5,24.5,0,0.55,MEDIUM,none,criteria,0,10,0,4,2,8,1,Fission Codes (Status codes for smart contracts powering microservices for Web3) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
281,PostBug,https://postbug.com,24.5,24.5,0,0.65,MEDIUM,none,criteria,0,4,11,4,0,6,0,PostBug (Send printed postcards to people in power) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
282,Understanding Your Morality,https://programs.clearerthinking.org/understanding-your-morality,24.5,24.5,0,0.6,MEDIUM,none,criteria,5,0,5,4,0,6,5,Understanding Your Morality (An interactive tool to help people understand their moral values and reasoning) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
283,Beckton,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,24.5,24.5,0,0.7,MEDIUM,LOW,criteria,0,10,5,0,2,8,0,Beckton (A conditional-commitment tool for creating groups of paying members — only charges if enough people ) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
284,Violation Tracker UK,https://violationtrackeruk.goodjobsfirst.org,24.5,24.5,0,0.65,MEDIUM,none,criteria,5,0,11,6,0,3,0,Violation Tracker UK (Database tracking corporate violations and enforcement actions in the United Kingdom) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
285,Filmot,https://filmot.com,23.5,23.5,0,0.7,MEDIUM,LOW,criteria,5,0,5,4,0,6,4,Filmot (Search in Youtube captions and subtitles) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
286,Right To Know,https://right-to-know.org,23.5,23.5,0,0.85,LOW,MEDIUM,criteria,7,0,7,4,0,6,0,Right To Know (A digital toolkit for communities to discover environmental health hazards in their area) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
287,COTSI (Cyber Operational Threat Situational Intelligence),https://cotsi.org,22.5,22.5,0,0.6,MEDIUM,none,criteria,0,0,7,4,0,8,4,COTSI (Cyber Operational Threat Situational Intelligence) (Tracks daily price and availability of fake SMS verifications across 197 countries and 500+ platform) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
288,DeepSeek-V3,https://github.com/deepseek-ai/deepseek-v3,22.5,22.5,0,0.75,LOW,LOW,criteria,0,6,0,0,5,8,4,DeepSeek-V3 (A Mixture-of-Experts language model with 671B total parameters optimized for efficient inference and) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
289,Ladder Hub,https://ladderhub.org,22.5,22.5,0,0.65,MEDIUM,none,criteria,9,2,0,6,0,6,0,Ladder Hub (A platform for economic mobility and career advancement) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
290,DemTech Navigator,https://navigator.oii.ox.ac.uk,22.5,22.5,0,0.6,MEDIUM,LOW,criteria,0,0,5,4,2,6,6,DemTech Navigator (Online resource guide for civil society groups to address disinformation) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
