project_url,project_name,criterion,evidence_field,evidence_value,interpretation,score,max_score,justification
https://tracking-template-38b4c.web.app,[Unidentified — tracking-template-38b4c],C3,outcome_methodology + governance_model,[Unidentified — tracking-template-38b4c]: 0/12,Participatory lifecycle score 0/12 based on documented community engagement stages,0,12,Score 0/12: no documented community engagement for this project
https://tracking-template-38b4c.web.app,[Unidentified — tracking-template-38b4c],C4,documented_limitations + outcome_methodology,[Unidentified — tracking-template-38b4c]: 0/20,Critical self-examination score 0/20 based on documented reflexivity about own power claims,0,20,Score 0/20: no evidence of self-examination for this project
https://tracking-template-38b4c.web.app,[Unidentified — tracking-template-38b4c],C5,underdog_signal + org_type,[Unidentified — tracking-template-38b4c]: 0/6,"Structural underdog score 0/6 based on org type, funding, institutional position, and dossier completeness",0,6,Score 0/6: institutionally secure well-funded for this project
https://tracking-template-38b4c.web.app,[Unidentified — tracking-template-38b4c],C6,governance_model + political_relevance_summary,[Unidentified — tracking-template-38b4c]: 0/12,Democratic depth score 0/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,0,12,Score 0/12: informs level democratic engagement for this project
https://okfn.org/en/projects/open-data-editor/,Open Data Editor (ODE),C1,political_relevance_summary,Open Data Editor (ODE): 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://okfn.org/en/projects/open-data-editor/,Open Data Editor (ODE),C2,communities_served + primary_users_or_beneficiaries,Open Data Editor (ODE): 8/20,Excluded population specificity score 8/20 based on named populations and named exclusion mechanisms,8,20,Score 8/20: equity framing without specific mechanism for this project
https://okfn.org/en/projects/open-data-editor/,Open Data Editor (ODE),C3,outcome_methodology + governance_model,Open Data Editor (ODE): 4/12,Participatory lifecycle score 4/12 based on documented community engagement stages,4,12,Score 4/12: no documented community engagement for this project
https://okfn.org/en/projects/open-data-editor/,Open Data Editor (ODE),C4,documented_limitations + outcome_methodology,Open Data Editor (ODE): 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://okfn.org/en/projects/open-data-editor/,Open Data Editor (ODE),C5,underdog_signal + org_type,Open Data Editor (ODE): 3/6,"Structural underdog score 3/6 based on org type, funding, institutional position, and dossier completeness",3,6,Score 3/6: some structural disadvantage for this project
https://okfn.org/en/projects/open-data-editor/,Open Data Editor (ODE),C6,governance_model + political_relevance_summary,Open Data Editor (ODE): 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://openparliament.ca/,openparliament.ca,C1,political_relevance_summary,openparliament.ca: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://openparliament.ca/,openparliament.ca,C2,communities_served + primary_users_or_beneficiaries,openparliament.ca: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://openparliament.ca/,openparliament.ca,C3,outcome_methodology + governance_model,openparliament.ca: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://openparliament.ca/,openparliament.ca,C4,documented_limitations + outcome_methodology,openparliament.ca: 4/20,Critical self-examination score 4/20 based on documented reflexivity about own power claims,4,20,Score 4/20: no evidence of self-examination for this project
https://openparliament.ca/,openparliament.ca,C5,underdog_signal + org_type,openparliament.ca: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://openparliament.ca/,openparliament.ca,C6,governance_model + political_relevance_summary,openparliament.ca: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://openletter.earth,Open Letter,C1,political_relevance_summary,Open Letter: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://openletter.earth,Open Letter,C2,communities_served + primary_users_or_beneficiaries,Open Letter: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://openletter.earth,Open Letter,C3,outcome_methodology + governance_model,Open Letter: 4/12,Participatory lifecycle score 4/12 based on documented community engagement stages,4,12,Score 4/12: no documented community engagement for this project
https://openletter.earth,Open Letter,C4,documented_limitations + outcome_methodology,Open Letter: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://openletter.earth,Open Letter,C5,underdog_signal + org_type,Open Letter: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://openletter.earth,Open Letter,C6,governance_model + political_relevance_summary,Open Letter: 6/12,Democratic depth score 6/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,6,12,Score 6/12: involves/consults level democratic engagement for this project
https://tech-coops.xyz,Tech Coops List,C1,political_relevance_summary,Tech Coops List: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://tech-coops.xyz,Tech Coops List,C2,communities_served + primary_users_or_beneficiaries,Tech Coops List: 6/20,Excluded population specificity score 6/20 based on named populations and named exclusion mechanisms,6,20,Score 6/20: generic beneficiary framing for this project
https://tech-coops.xyz,Tech Coops List,C3,outcome_methodology + governance_model,Tech Coops List: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://tech-coops.xyz,Tech Coops List,C4,documented_limitations + outcome_methodology,Tech Coops List: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://tech-coops.xyz,Tech Coops List,C5,underdog_signal + org_type,Tech Coops List: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://tech-coops.xyz,Tech Coops List,C6,governance_model + political_relevance_summary,Tech Coops List: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://openaccess.transparency.org.uk,Open Access – Transparency International UK,C1,political_relevance_summary,Open Access – Transparency International UK: 7/12,Power asymmetry score 7/12 based on mechanism formality and significance relative to affected population,7,12,Score 7/12: medium based on formality and significance of power correction mechanism documented
https://openaccess.transparency.org.uk,Open Access – Transparency International UK,C2,communities_served + primary_users_or_beneficiaries,Open Access – Transparency International UK: 5/20,Excluded population specificity score 5/20 based on named populations and named exclusion mechanisms,5,20,Score 5/20: generic beneficiary framing for this project
https://openaccess.transparency.org.uk,Open Access – Transparency International UK,C3,outcome_methodology + governance_model,Open Access – Transparency International UK: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://openaccess.transparency.org.uk,Open Access – Transparency International UK,C4,documented_limitations + outcome_methodology,Open Access – Transparency International UK: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://openaccess.transparency.org.uk,Open Access – Transparency International UK,C5,underdog_signal + org_type,Open Access – Transparency International UK: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://openaccess.transparency.org.uk,Open Access – Transparency International UK,C6,governance_model + political_relevance_summary,Open Access – Transparency International UK: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://parsethebill.com,Parse The Bill,C1,political_relevance_summary,Parse The Bill: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://parsethebill.com,Parse The Bill,C2,communities_served + primary_users_or_beneficiaries,Parse The Bill: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://parsethebill.com,Parse The Bill,C3,outcome_methodology + governance_model,Parse The Bill: 1/12,Participatory lifecycle score 1/12 based on documented community engagement stages,1,12,Score 1/12: no documented community engagement for this project
https://parsethebill.com,Parse The Bill,C4,documented_limitations + outcome_methodology,Parse The Bill: 4/20,Critical self-examination score 4/20 based on documented reflexivity about own power claims,4,20,Score 4/20: no evidence of self-examination for this project
https://parsethebill.com,Parse The Bill,C5,underdog_signal + org_type,Parse The Bill: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://parsethebill.com,Parse The Bill,C6,governance_model + political_relevance_summary,Parse The Bill: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://spartacus.app,Spartacus,C1,political_relevance_summary,Spartacus: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://spartacus.app,Spartacus,C2,communities_served + primary_users_or_beneficiaries,Spartacus: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://spartacus.app,Spartacus,C3,outcome_methodology + governance_model,Spartacus: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://spartacus.app,Spartacus,C4,documented_limitations + outcome_methodology,Spartacus: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://spartacus.app,Spartacus,C5,underdog_signal + org_type,Spartacus: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://spartacus.app,Spartacus,C6,governance_model + political_relevance_summary,Spartacus: 6/12,Democratic depth score 6/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,6,12,Score 6/12: involves/consults level democratic engagement for this project
https://opensupplyhub.org,Open Supply Hub,C1,political_relevance_summary,Open Supply Hub: 7/12,Power asymmetry score 7/12 based on mechanism formality and significance relative to affected population,7,12,Score 7/12: medium based on formality and significance of power correction mechanism documented
https://opensupplyhub.org,Open Supply Hub,C2,communities_served + primary_users_or_beneficiaries,Open Supply Hub: 9/20,Excluded population specificity score 9/20 based on named populations and named exclusion mechanisms,9,20,Score 9/20: equity framing without specific mechanism for this project
https://opensupplyhub.org,Open Supply Hub,C3,outcome_methodology + governance_model,Open Supply Hub: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://opensupplyhub.org,Open Supply Hub,C4,documented_limitations + outcome_methodology,Open Supply Hub: 4/20,Critical self-examination score 4/20 based on documented reflexivity about own power claims,4,20,Score 4/20: no evidence of self-examination for this project
https://opensupplyhub.org,Open Supply Hub,C5,underdog_signal + org_type,Open Supply Hub: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://opensupplyhub.org,Open Supply Hub,C6,governance_model + political_relevance_summary,Open Supply Hub: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://remembertovote.org.uk,Remember to Vote,C1,political_relevance_summary,Remember to Vote: 4/12,Power asymmetry score 4/12 based on mechanism formality and significance relative to affected population,4,12,Score 4/12: low based on formality and significance of power correction mechanism documented
https://remembertovote.org.uk,Remember to Vote,C2,communities_served + primary_users_or_beneficiaries,Remember to Vote: 5/20,Excluded population specificity score 5/20 based on named populations and named exclusion mechanisms,5,20,Score 5/20: generic beneficiary framing for this project
https://remembertovote.org.uk,Remember to Vote,C3,outcome_methodology + governance_model,Remember to Vote: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://remembertovote.org.uk,Remember to Vote,C4,documented_limitations + outcome_methodology,Remember to Vote: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://remembertovote.org.uk,Remember to Vote,C5,underdog_signal + org_type,Remember to Vote: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://remembertovote.org.uk,Remember to Vote,C6,governance_model + political_relevance_summary,Remember to Vote: 2/12,Democratic depth score 2/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,2,12,Score 2/12: informs level democratic engagement for this project
https://thegovernmentsays.com,The Government Says,C1,political_relevance_summary,The Government Says: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://thegovernmentsays.com,The Government Says,C2,communities_served + primary_users_or_beneficiaries,The Government Says: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://thegovernmentsays.com,The Government Says,C3,outcome_methodology + governance_model,The Government Says: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://thegovernmentsays.com,The Government Says,C4,documented_limitations + outcome_methodology,The Government Says: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://thegovernmentsays.com,The Government Says,C5,underdog_signal + org_type,The Government Says: 4/6,"Structural underdog score 4/6 based on org type, funding, institutional position, and dossier completeness",4,6,Score 4/6: some structural disadvantage for this project
https://thegovernmentsays.com,The Government Says,C6,governance_model + political_relevance_summary,The Government Says: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://openbudgets.eu,OpenBudgets.eu,C1,political_relevance_summary,OpenBudgets.eu: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://openbudgets.eu,OpenBudgets.eu,C2,communities_served + primary_users_or_beneficiaries,OpenBudgets.eu: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://openbudgets.eu,OpenBudgets.eu,C3,outcome_methodology + governance_model,OpenBudgets.eu: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://openbudgets.eu,OpenBudgets.eu,C4,documented_limitations + outcome_methodology,OpenBudgets.eu: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://openbudgets.eu,OpenBudgets.eu,C5,underdog_signal + org_type,OpenBudgets.eu: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://openbudgets.eu,OpenBudgets.eu,C6,governance_model + political_relevance_summary,OpenBudgets.eu: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://turbophonebank.com,Turbo Phonebank,C1,political_relevance_summary,Turbo Phonebank: 4/12,Power asymmetry score 4/12 based on mechanism formality and significance relative to affected population,4,12,Score 4/12: low based on formality and significance of power correction mechanism documented
https://turbophonebank.com,Turbo Phonebank,C2,communities_served + primary_users_or_beneficiaries,Turbo Phonebank: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://turbophonebank.com,Turbo Phonebank,C3,outcome_methodology + governance_model,Turbo Phonebank: 1/12,Participatory lifecycle score 1/12 based on documented community engagement stages,1,12,Score 1/12: no documented community engagement for this project
https://turbophonebank.com,Turbo Phonebank,C4,documented_limitations + outcome_methodology,Turbo Phonebank: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://turbophonebank.com,Turbo Phonebank,C5,underdog_signal + org_type,Turbo Phonebank: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://turbophonebank.com,Turbo Phonebank,C6,governance_model + political_relevance_summary,Turbo Phonebank: 5/12,Democratic depth score 5/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,5,12,Score 5/12: involves/consults level democratic engagement for this project
https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,C1,political_relevance_summary,Citizens Advice Tableau Public Profile: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,C2,communities_served + primary_users_or_beneficiaries,Citizens Advice Tableau Public Profile: 7/20,Excluded population specificity score 7/20 based on named populations and named exclusion mechanisms,7,20,Score 7/20: generic beneficiary framing for this project
https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,C3,outcome_methodology + governance_model,Citizens Advice Tableau Public Profile: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,C4,documented_limitations + outcome_methodology,Citizens Advice Tableau Public Profile: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,C5,underdog_signal + org_type,Citizens Advice Tableau Public Profile: 1/6,"Structural underdog score 1/6 based on org type, funding, institutional position, and dossier completeness",1,6,Score 1/6: institutionally secure well-funded for this project
https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,C6,governance_model + political_relevance_summary,Citizens Advice Tableau Public Profile: 2/12,Democratic depth score 2/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,2,12,Score 2/12: informs level democratic engagement for this project
https://osintframework.com,OSINT Framework,C1,political_relevance_summary,OSINT Framework: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://osintframework.com,OSINT Framework,C2,communities_served + primary_users_or_beneficiaries,OSINT Framework: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://osintframework.com,OSINT Framework,C3,outcome_methodology + governance_model,OSINT Framework: 1/12,Participatory lifecycle score 1/12 based on documented community engagement stages,1,12,Score 1/12: no documented community engagement for this project
https://osintframework.com,OSINT Framework,C4,documented_limitations + outcome_methodology,OSINT Framework: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://osintframework.com,OSINT Framework,C5,underdog_signal + org_type,OSINT Framework: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://osintframework.com,OSINT Framework,C6,governance_model + political_relevance_summary,OSINT Framework: 2/12,Democratic depth score 2/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,2,12,Score 2/12: informs level democratic engagement for this project
https://the-list.uk,The List,C1,political_relevance_summary,The List: 3/12,Power asymmetry score 3/12 based on mechanism formality and significance relative to affected population,3,12,Score 3/12: low based on formality and significance of power correction mechanism documented
https://the-list.uk,The List,C2,communities_served + primary_users_or_beneficiaries,The List: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://the-list.uk,The List,C3,outcome_methodology + governance_model,The List: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://the-list.uk,The List,C4,documented_limitations + outcome_methodology,The List: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://the-list.uk,The List,C5,underdog_signal + org_type,The List: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://the-list.uk,The List,C6,governance_model + political_relevance_summary,The List: 2/12,Democratic depth score 2/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,2,12,Score 2/12: informs level democratic engagement for this project
https://opencouncildata.co.uk,Open Council Data UK,C1,political_relevance_summary,Open Council Data UK: 4/12,Power asymmetry score 4/12 based on mechanism formality and significance relative to affected population,4,12,Score 4/12: low based on formality and significance of power correction mechanism documented
https://opencouncildata.co.uk,Open Council Data UK,C2,communities_served + primary_users_or_beneficiaries,Open Council Data UK: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://opencouncildata.co.uk,Open Council Data UK,C3,outcome_methodology + governance_model,Open Council Data UK: 1/12,Participatory lifecycle score 1/12 based on documented community engagement stages,1,12,Score 1/12: no documented community engagement for this project
https://opencouncildata.co.uk,Open Council Data UK,C4,documented_limitations + outcome_methodology,Open Council Data UK: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://opencouncildata.co.uk,Open Council Data UK,C5,underdog_signal + org_type,Open Council Data UK: 4/6,"Structural underdog score 4/6 based on org type, funding, institutional position, and dossier completeness",4,6,Score 4/6: some structural disadvantage for this project
https://opencouncildata.co.uk,Open Council Data UK,C6,governance_model + political_relevance_summary,Open Council Data UK: 2/12,Democratic depth score 2/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,2,12,Score 2/12: informs level democratic engagement for this project
https://osf.io,Open Science Framework,C1,political_relevance_summary,Open Science Framework: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://osf.io,Open Science Framework,C2,communities_served + primary_users_or_beneficiaries,Open Science Framework: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://osf.io,Open Science Framework,C3,outcome_methodology + governance_model,Open Science Framework: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://osf.io,Open Science Framework,C4,documented_limitations + outcome_methodology,Open Science Framework: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://osf.io,Open Science Framework,C5,underdog_signal + org_type,Open Science Framework: 1/6,"Structural underdog score 1/6 based on org type, funding, institutional position, and dossier completeness",1,6,Score 1/6: institutionally secure well-funded for this project
https://osf.io,Open Science Framework,C6,governance_model + political_relevance_summary,Open Science Framework: 2/12,Democratic depth score 2/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,2,12,Score 2/12: informs level democratic engagement for this project
https://postbug.com,PostBug,C1,political_relevance_summary,PostBug: 3/12,Power asymmetry score 3/12 based on mechanism formality and significance relative to affected population,3,12,Score 3/12: low based on formality and significance of power correction mechanism documented
https://postbug.com,PostBug,C2,communities_served + primary_users_or_beneficiaries,PostBug: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://postbug.com,PostBug,C3,outcome_methodology + governance_model,PostBug: 1/12,Participatory lifecycle score 1/12 based on documented community engagement stages,1,12,Score 1/12: no documented community engagement for this project
https://postbug.com,PostBug,C4,documented_limitations + outcome_methodology,PostBug: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://postbug.com,PostBug,C5,underdog_signal + org_type,PostBug: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://postbug.com,PostBug,C6,governance_model + political_relevance_summary,PostBug: 5/12,Democratic depth score 5/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,5,12,Score 5/12: involves/consults level democratic engagement for this project
https://shareyourpaper.org,Shareyourpaper.org,C1,political_relevance_summary,Shareyourpaper.org: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://shareyourpaper.org,Shareyourpaper.org,C2,communities_served + primary_users_or_beneficiaries,Shareyourpaper.org: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://shareyourpaper.org,Shareyourpaper.org,C3,outcome_methodology + governance_model,Shareyourpaper.org: 1/12,Participatory lifecycle score 1/12 based on documented community engagement stages,1,12,Score 1/12: no documented community engagement for this project
https://shareyourpaper.org,Shareyourpaper.org,C4,documented_limitations + outcome_methodology,Shareyourpaper.org: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://shareyourpaper.org,Shareyourpaper.org,C5,underdog_signal + org_type,Shareyourpaper.org: 3/6,"Structural underdog score 3/6 based on org type, funding, institutional position, and dossier completeness",3,6,Score 3/6: some structural disadvantage for this project
https://shareyourpaper.org,Shareyourpaper.org,C6,governance_model + political_relevance_summary,Shareyourpaper.org: 2/12,Democratic depth score 2/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,2,12,Score 2/12: informs level democratic engagement for this project
https://site.urbanistai.com,UrbanistAI,C1,political_relevance_summary,UrbanistAI: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://site.urbanistai.com,UrbanistAI,C2,communities_served + primary_users_or_beneficiaries,UrbanistAI: 5/20,Excluded population specificity score 5/20 based on named populations and named exclusion mechanisms,5,20,Score 5/20: generic beneficiary framing for this project
https://site.urbanistai.com,UrbanistAI,C3,outcome_methodology + governance_model,UrbanistAI: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://site.urbanistai.com,UrbanistAI,C4,documented_limitations + outcome_methodology,UrbanistAI: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
https://site.urbanistai.com,UrbanistAI,C5,underdog_signal + org_type,UrbanistAI: 3/6,"Structural underdog score 3/6 based on org type, funding, institutional position, and dossier completeness",3,6,Score 3/6: some structural disadvantage for this project
https://site.urbanistai.com,UrbanistAI,C6,governance_model + political_relevance_summary,UrbanistAI: 6/12,Democratic depth score 6/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,6,12,Score 6/12: involves/consults level democratic engagement for this project
https://spacetu.be,Spacetube,C1,political_relevance_summary,Spacetube: 2/12,Power asymmetry score 2/12 based on mechanism formality and significance relative to affected population,2,12,Score 2/12: low based on formality and significance of power correction mechanism documented
https://spacetu.be,Spacetube,C2,communities_served + primary_users_or_beneficiaries,Spacetube: 2/20,Excluded population specificity score 2/20 based on named populations and named exclusion mechanisms,2,20,Score 2/20: generic beneficiary framing for this project
https://spacetu.be,Spacetube,C3,outcome_methodology + governance_model,Spacetube: 1/12,Participatory lifecycle score 1/12 based on documented community engagement stages,1,12,Score 1/12: no documented community engagement for this project
https://spacetu.be,Spacetube,C4,documented_limitations + outcome_methodology,Spacetube: 2/20,Critical self-examination score 2/20 based on documented reflexivity about own power claims,2,20,Score 2/20: no evidence of self-examination for this project
