project_url,project_name,criterion,evidence_field,evidence_value,interpretation,score,max_score,justification
https://coralproject.net,Coral,C3,contributor_governance,Knight/Mozilla/NYT governance; documented deployment in newsrooms,Professional newsroom tool — one genuine stage,5,12,Newsroom deployment with Knight/Mozilla/NYT governance = one stage; limited community participatory design
https://coralproject.net,Coral,C4,disparity_tracking,AI bias monitoring in non-English moderation; disparity documented; failure_modes listed,Strong disparity documentation of AI bias — medium-high C4,9,20,Explicitly monitors and documents AI moderation bias across languages; disparity in moderation outcomes documented; strong C4 for honest self-examination
https://coralproject.net,Coral,C5,known_funders,Knight Foundation; Mozilla; NYT; major institutional backing,Major institutional backing — very low C5,2,6,Knight/Mozilla/NYT = major institutional backing; not a grassroots project
https://coralproject.net,Coral,C6,movement_building_utility,infrastructure; comment moderation tool; "informs" level for public discourse,Comment infrastructure = "informs" level,3,12,Comment moderation infrastructure = "informs" level; enables public discourse but limited democratic governance mechanism
https://civicrm.org,CiviCRM,C1,movement_building_utility,infrastructure; CRM for nonprofits; indirect power tool,CRM infrastructure enabling nonprofit organisations — low-medium C1,4,12,CRM for nonprofits enables organizational capacity; indirect power tool; low-medium C1
https://civicrm.org,CiviCRM,C2,communities_served,nonprofits; NGOs; advocacy organizations broadly,Nonprofits broadly — medium-low C2,5,20,Serves nonprofits and advocacy organisations broadly; not excluded populations with named mechanism; medium-low C2
https://civicrm.org,CiviCRM,C3,contributor_governance,community-governed LLC; open contribution model; documented governance,Community-governed LLC with open contribution — one to two genuine stages,5,12,community-governed LLC + open source contribution = genuine governance; one to two stages
https://civicrm.org,CiviCRM,C4,documented_limitations,accessibility limitations; scalability constraints; documented clearly,Honest limitation documentation — medium C4,6,20,Accessibility and scalability limitations documented; honest acknowledgment; medium C4
https://civicrm.org,CiviCRM,C5,known_funders,Mozilla; Wikimedia Foundation; established foundation backing,Foundation backing — moderate C5,3,6,Mozilla/Wikimedia = established foundation backing; not grassroots
https://civicrm.org,CiviCRM,C6,movement_building_utility,infrastructure; CRM tool; "informs" level,CRM infrastructure = "informs" level,3,12,CRM tool = "informs" level; supports nonprofit operations but not direct democratic governance mechanism
https://github.com/jrmontag/uk-conservative-party-funding,Conservative Party Funding,C1,movement_building_utility,exposes political funding power asymmetry; political accountability tool,Exposes political funding power asymmetry — medium C1,7,12,Documents Conservative Party funding to expose political power asymmetry; strong C1 for accountability journalism; solo project
https://github.com/jrmontag/uk-conservative-party-funding,Conservative Party Funding,C2,communities_served,researchers; journalists; campaigners; public broadly,Researchers/campaigners broadly — medium C2,5,20,Researchers and campaigners broadly; no specific named excluded population with mechanism; medium C2
https://github.com/jrmontag/uk-conservative-party-funding,Conservative Party Funding,C3,contributor_governance,C3 floored at 4 per underdog protection (completeness 0.35 < 0.4),Underdog protection floor applied to C3,4,12,Floor applied per underdog protection rule; solo project with limited documented community engagement
https://github.com/jrmontag/uk-conservative-party-funding,Conservative Party Funding,C4,documented_limitations,C4 floored at 4 per underdog protection; no independent verification methodology,Underdog protection floor applied to C4,4,20,Floor applied per underdog protection rule; no independent verification methodology documented
https://github.com/jrmontag/uk-conservative-party-funding,Conservative Party Funding,C5,known_funders,no known funders; individual governance; solo project,Solo unfunded individual project — maximum C5,6,6,Solo project; no known funders; individual governance = maximum underdog signal
https://github.com/jrmontag/uk-conservative-party-funding,Conservative Party Funding,C6,governance_model,C6 suspended per underdog protection (completeness 0.35 < 0.4),C6 suspended per underdog protection rules,0,12,Underdog protection: completeness 0.35 < 0.4 triggers C6 suspension; no formal governance evidence available
https://farmerchat.digitalgreen.org,FarmerChat,C1,movement_building_utility,direct_organizer_tool; agricultural advisory for smallholder farmers; Gates/CGIAR delivery,AI advisory tool for smallholder farmers — medium C1,5,12,Provides agricultural knowledge access for smallholder farmers; medium C1 for improving access to advisory; but community ownership absent
https://farmerchat.digitalgreen.org,FarmerChat,C2,communities_served,smallholder farmers; rural agricultural communities; Global South deployment,Smallholder farmers in Global South = highly specific named excluded population — medium-high C2,13,20,Smallholder farmers in Global South = specific named population excluded from agricultural advisory resources; strong C2; exclusion mechanism partially named
https://farmerchat.digitalgreen.org,FarmerChat,C3,contributor_governance,Gates Foundation/CGIAR delivery; limited community governance; no community_ownership,Institutional delivery with limited community co-design — one stage,5,12,Gates/CGIAR delivery model = one institutional stage; limited documented community co-design with farmers
https://farmerchat.digitalgreen.org,FarmerChat,C4,documented_limitations,no documented limitations visible in dossier; no community_ownership; no governance transparency,Absence of limitation documentation — low C4,4,20,No documented limitations visible; no disparity tracking; no community governance oversight; low C4
https://farmerchat.digitalgreen.org,FarmerChat,C5,known_funders,Gates Foundation; CGIAR; major institutional backing,Major institutional backing — low C5,3,6,Gates Foundation/CGIAR = major global institutional backing; not a grassroots project
https://farmerchat.digitalgreen.org,FarmerChat,C6,movement_building_utility,direct_organizer_tool; AI advisory delivery to farmers; limited governance,AI advisory tool = "informs" level,4,12,AI advice delivery = "informs" level; no community governance of the AI system; limited democratic depth
https://www.entitledto.co.uk,EntitledTo,C1,policy_outcomes,integrated into UK government guidance; DWP partnership; formal service delivery,Integrated into formal government guidance — medium C1,5,12,DWP integration = formal mechanism for entitlement access; medium C1 for enabling formal service access
https://www.entitledto.co.uk,EntitledTo,C2,communities_served,low-income households; benefit claimants; social workers,Low-income households/benefit claimants as named population — medium C2,10,20,Low-income households/benefit claimants = named population; welfare system complexity = partially named exclusion mechanism; medium C2
https://www.entitledto.co.uk,EntitledTo,C3,contributor_governance,DWP partnership; government-integrated; limited community participatory design,DWP partnership = one institutional stage; limited community co-design,3,12,DWP-integrated government service; limited documented community co-design with claimants; low-medium C3
https://www.entitledto.co.uk,EntitledTo,C4,documented_limitations,UK only; accurate user input required; decade-plus with limited documented limitations,Minimal limitation documentation — low C4,4,20,Documents UK-only scope; accuracy requirement acknowledged; limited structural self-examination; low C4
https://www.entitledto.co.uk,EntitledTo,C5,known_funders,DWP partnership; established calculator service,Government partnership = institutional backing — very low C5,2,6,DWP-integrated established government service; not a grassroots project
https://www.entitledto.co.uk,EntitledTo,C6,movement_building_utility,information_resource; benefits eligibility calculator; decade-plus government integration,Benefits calculator = "informs" level,4,12,Benefits eligibility calculator = "informs" level; enables entitlement knowledge but no redistribution of decision-making
https://civicpress.dev,CivicPress,C1,scraped_description,open infrastructure for local government transparency; solo project,Local government transparency infrastructure — low C1,3,12,Open infrastructure for local government transparency; low C1 for technical tool without formal mechanism
https://civicpress.dev,CivicPress,C2,communities_served,local government users; citizens broadly,Citizens broadly — low C2; floor project,4,12,Floor applied (completeness 0.30 < 0.4); C3/C4 floor 4; generic civic audience; low C2
https://civicpress.dev,CivicPress,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection; minimal dossier data
https://civicpress.dev,CivicPress,C4,documented_limitations,C4 floored at 4 per underdog protection; early-stage documentation,Underdog protection floor applied,4,12,Floor per underdog protection; early-stage project with limited documentation
https://civicpress.dev,CivicPress,C5,org_type,solo/self-funded; founded 2025; GitHub stars=5; underdog_signal implied,Solo self-funded project = high C5,5,6,Solo self-funded 2025 project; minimal GitHub presence; high underdog signal
https://civicpress.dev,CivicPress,C6,governance_model,C6 suspended per underdog protection (completeness 0.30 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended; completeness below threshold
https://filmot.com,Filmot,C1,scraped_description,YouTube subtitle search tool; solo/indie project,Technical search tool — very low C1,2,12,Technical subtitle search; minimal power-correcting dimension
https://filmot.com,Filmot,C2,communities_served,researchers; journalists; general public,Generic users — low C2; floor project,3,12,Floor applied (completeness 0.30 < 0.4); generic audience; low C2
https://filmot.com,Filmot,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://filmot.com,Filmot,C4,documented_limitations,C4 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://filmot.com,Filmot,C5,org_type,solo/indie; patronage model; underdog_signal=true,Solo patronage-funded — high C5,5,6,Solo indie project; patronage model; underdog_signal=true; high C5
https://filmot.com,Filmot,C6,governance_model,C6 suspended per underdog protection (completeness 0.30 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://channel.org,Channel,C1,scraped_description,Newsmast Foundation content/community platform,Community platform — low C1,3,12,Community platform with limited documented power-correcting mechanism
https://channel.org,Channel,C2,communities_served,organisations; content creators; community broadly,Generic audience — low C2; floor project,4,12,Floor applied (completeness 0.30 < 0.4); generic community audience
https://channel.org,Channel,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://channel.org,Channel,C4,documented_limitations,C4 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://channel.org,Channel,C5,org_type,Newsmast Foundation; underdog_signal implied by thin dossier,Small foundation project — medium C5,4,6,Newsmast Foundation = small project; thin dossier suggests limited institutional backing; medium C5
https://channel.org,Channel,C6,governance_model,C6 suspended per underdog protection (completeness 0.30 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://cyber.fsi.stanford.edu,CoTSI,C1,scraped_description,tracks fake SMS verification markets; academic database,Academic database — low C1,3,12,Academic database tracking verification markets; minimal power-correcting mechanism
https://cyber.fsi.stanford.edu,CoTSI,C2,communities_served,researchers; journalists broadly,Generic research audience — low C2; floor project,3,12,Floor applied (completeness 0.30 < 0.4); generic research audience
https://cyber.fsi.stanford.edu,CoTSI,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://cyber.fsi.stanford.edu,CoTSI,C4,documented_limitations,C4 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://cyber.fsi.stanford.edu,CoTSI,C5,org_type,academic/research; Stanford Internet Observatory; underdog_signal by thin dossier,Academic project — low-moderate C5,3,6,Stanford Internet Observatory = academic institutional context; thin dossier; moderate C5
https://cyber.fsi.stanford.edu,CoTSI,C6,governance_model,C6 suspended per underdog protection (completeness 0.30 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://ddocs.org,Ddocs,C1,scraped_description,decentralised documentation platform; community_ownership=true,Decentralised documentation — low C1,2,12,Decentralised documentation; minimal documented power-correcting mechanism
https://ddocs.org,Ddocs,C2,communities_served,civic technologists; communities broadly,Generic civic tech audience — low C2; floor project,3,12,Floor applied (completeness 0.20 < 0.4); generic civic tech audience
https://ddocs.org,Ddocs,C3,contributor_governance,C3 floored at 4 per underdog protection; community_ownership=true,Underdog protection floor applied; community_ownership noted,4,12,Floor per underdog protection; community_ownership=true is positive signal
https://ddocs.org,Ddocs,C4,documented_limitations,C4 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://ddocs.org,Ddocs,C5,org_type,community_ownership=true; minimal dossier; underdog implied,Community-owned with minimal documentation — medium C5,4,6,community_ownership=true = positive signal; thin dossier; medium C5
https://ddocs.org,Ddocs,C6,governance_model,C6 suspended per underdog protection (completeness 0.20 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://dovetail.uk,Dovetail,C1,scraped_description,UK nonprofit digital matchmaking; Nesta/Comic Relief,Nonprofit matching platform — low C1,2,12,Nonprofit digital matchmaking; minimal power-correcting mechanism
https://dovetail.uk,Dovetail,C2,communities_served,nonprofits; charities broadly,Nonprofits broadly — low C2; floor project,3,12,Floor applied (completeness 0.30 < 0.4); nonprofits broadly served
https://dovetail.uk,Dovetail,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://dovetail.uk,Dovetail,C4,documented_limitations,C4 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://dovetail.uk,Dovetail,C5,org_type,Nesta/Comic Relief backing; small project; underdog_signal implied,Small foundation-backed project — medium C5,4,6,Nesta/Comic Relief = some foundation backing; small project; medium C5
https://dovetail.uk,Dovetail,C6,governance_model,C6 suspended per underdog protection (completeness 0.30 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://dogooder.co,DoGooder,C1,movement_building_utility,civic advocacy tool for activists/progressive campaigns,Advocacy tool for progressive campaigns — low-medium C1,3,12,Civic advocacy tool enables some power-challenging; limited formal mechanism; for-profit reduces credibility
https://dogooder.co,DoGooder,C2,communities_served,activists; nonprofits; social movements; progressive campaigners,Activists/social movements — medium C2; floor project,5,20,Floor applied (completeness 0.35 < 0.4); activists/social movements as named community; some specificity
https://dogooder.co,DoGooder,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://dogooder.co,DoGooder,C4,documented_limitations,C4 floored at 4 per underdog protection; dead_link,Underdog protection floor applied; limited dossier,4,12,Floor per underdog protection; dead_link reduces confidence
https://dogooder.co,DoGooder,C5,org_type,for-profit; decade-plus; dead_link; underdog implied by access issues,For-profit with dead_link issues — medium C5,4,6,For-profit with decade-plus history but dead_link at scrape; medium C5
https://dogooder.co,DoGooder,C6,governance_model,C6 suspended per underdog protection (completeness 0.35 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://collab.land,Collab.Land,C1,movement_building_utility,infrastructure; token-gated membership verification,Token-gating infrastructure — very low C1,2,12,Token-gated membership verification; no civic power-correcting dimension
https://collab.land,Collab.Land,C2,communities_served,cryptocurrency communities; token holders,Crypto communities — very low C2; floor project,2,12,Floor applied (completeness 0.30 < 0.4); crypto token holders not excluded populations
https://collab.land,Collab.Land,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://collab.land,Collab.Land,C4,documented_limitations,C4 floored at 4 per underdog protection; very thin dossier,Underdog protection floor applied,4,12,Floor per underdog protection
https://collab.land,Collab.Land,C5,known_funders,Polychain; Dragonfly VC-backed,VC-backed — low C5,3,6,Polychain/Dragonfly VC backing; not a grassroots project; low C5
https://collab.land,Collab.Land,C6,governance_model,C6 suspended per underdog protection (completeness 0.30 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://civicmatch.org,CivicMatch,C1,scraped_description,connects citizens with civic opportunities; matching platform,Civic opportunity matching — low C1,2,12,Matches citizens with civic opportunities; minimal power-correcting mechanism
https://civicmatch.org,CivicMatch,C2,communities_served,general public; constituents broadly,Generic civic audience — low C2; floor project,3,12,Floor applied (completeness 0.25 < 0.4); general public as generic audience
https://civicmatch.org,CivicMatch,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://civicmatch.org,CivicMatch,C4,documented_limitations,C4 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://civicmatch.org,CivicMatch,C5,org_type,thin dossier; underdog implied,Thin dossier project — moderate C5,3,6,Thin dossier suggests limited institutional backing; moderate C5
https://civicmatch.org,CivicMatch,C6,governance_model,C6 suspended per underdog protection (completeness 0.25 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://dunadyne.com,Dunadyne,C1,scraped_description,collective intelligence for DUNAs; for-profit SaaS,SaaS tool — very low C1,2,12,SaaS collective intelligence; minimal civic power-correcting dimension
https://dunadyne.com,Dunadyne,C2,communities_served,organisations; researchers broadly,Generic professional audience — very low C2; floor project,2,12,Floor applied (completeness 0.20 < 0.4); generic organisational audience
https://dunadyne.com,Dunadyne,C3,contributor_governance,C3 floored at 4 per underdog protection,Underdog protection floor applied,4,12,Floor per underdog protection
https://dunadyne.com,Dunadyne,C4,documented_limitations,C4 floored at 4 per underdog protection; very thin dossier,Underdog protection floor applied,4,12,Floor per underdog protection
https://dunadyne.com,Dunadyne,C5,org_type,for-profit SaaS; very thin dossier; underdog implied,For-profit with thin dossier — low-moderate C5,3,6,For-profit SaaS with very thin dossier; low-moderate C5
https://dunadyne.com,Dunadyne,C6,governance_model,C6 suspended per underdog protection (completeness 0.20 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended
https://communities.sunlightfoundation.com/methodology,Sunlight Foundation Community Methodology,C1,evidence_field,no dossier file found; thin dossier treatment,No evidence available — minimum C1,2,12,No dossier file found; completeness 0.10; minimum scores across all criteria
https://communities.sunlightfoundation.com/methodology,Sunlight Foundation Community Methodology,C2,communities_served,no dossier file found; Sunlight Foundation civic tech context implied,No evidence available — minimum C2; floor project,3,12,Floor applied (completeness 0.10 < 0.4); no dossier data; Sunlight Foundation civic tech context
https://communities.sunlightfoundation.com/methodology,Sunlight Foundation Community Methodology,C3,contributor_governance,C3 floored at 4 per underdog protection; no dossier data,Underdog protection floor applied,4,12,Floor per underdog protection; no dossier data
https://communities.sunlightfoundation.com/methodology,Sunlight Foundation Community Methodology,C4,documented_limitations,C4 floored at 4 per underdog protection; no dossier data,Underdog protection floor applied,4,12,Floor per underdog protection; no dossier data
https://communities.sunlightfoundation.com/methodology,Sunlight Foundation Community Methodology,C5,org_type,Sunlight Foundation methodology; thin dossier; limited evidence,Sunlight Foundation = established civic org; very limited evidence — low C5,2,6,Sunlight Foundation = established civic tech org; very thin dossier with maximum uncertainty
https://communities.sunlightfoundation.com/methodology,Sunlight Foundation Community Methodology,C6,governance_model,C6 suspended per underdog protection (completeness 0.10 < 0.4),C6 suspended per underdog protection,0,12,Underdog protection: C6 suspended; no dossier data
https://aragon.org,Aragon,C1,movement_building_utility,DAO governance; formal decision mechanism for crypto entities,DAO governance = formal mechanism but for crypto entities — low-medium C1,5,12,DAO governance provides formal decision mechanisms; relevant for crypto communities but not broader civic communities; low-medium C1
https://aragon.org,Aragon,C2,communities_served,protocols; DAOs; token holders,Token holders = not excluded populations — very low C2,4,20,Token holders and DAO participants are specific but not populations excluded by named mechanism in civic sense; very low C2
https://aragon.org,Aragon,C3,contributor_governance,community governance for ANT holders; open source contribution,Token holder governance = one stage,4,12,ANT token holder governance = formal mechanism but for crypto community; one stage of genuine governance
https://aragon.org,Aragon,C4,documented_limitations,smart contract risks; regulatory uncertainty; documented limitations,Documents technical and regulatory limitations — medium-low C4,5,20,Documents smart contract risks and regulatory uncertainty; honest limitation documentation; limited structural self-examination
https://aragon.org,Aragon,C5,known_funders,Polychain; Dragonfly; Consensys VC-backed,VC-backed — very low C5,2,6,Polychain/Dragonfly/Consensys VC backing; not a grassroots project
https://aragon.org,Aragon,C6,governance_model,DAO governance; token voting mechanism; formal governance for ANT holders,Token governance = formal voting mechanism — medium C6 for DAO context,7,12,Token-based DAO governance = formal democratic mechanism; "collaborates" level for ANT token community; strong C6 within DAO paradigm
https://civictech.guide,Civic Tech Field Guide,C1,movement_building_utility,information_resource; largest civic tech database; transparency tool,Civic tech database — low C1,3,12,Information resource about civic tech; low C1 for documentation without formal power-correcting mechanism
https://civictech.guide,Civic Tech Field Guide,C2,communities_served,civic technologists; researchers; practitioners broadly,Civic tech practitioners broadly — low C2,4,20,Serves practitioners broadly; documents Western bias as limitation but does not serve specifically excluded populations
https://civictech.guide,Civic Tech Field Guide,C3,disparity_tracking,monitors representation; documents Global South underrepresentation,Self-monitoring of representational gaps — one genuine stage,4,12,Tracks and documents its own representational gaps = genuine self-reflective engagement; one stage
https://civictech.guide,Civic Tech Field Guide,C4,documented_limitations,Western bias acknowledged; limited Global South representation named as core limitation,Strong honest self-examination of own Western bias — medium-high C4,7,20,Explicitly names Western bias and limited Global South representation as core limitation; strongest self-critical documentation of own design; medium-high C4
https://civictech.guide,Civic Tech Field Guide,C5,underdog_signal,true; FNF funding but limited scale,Underdog signal with limited scale — medium C5,4,6,underdog_signal=true; FNF funding; limited scale; medium C5
https://civictech.guide,Civic Tech Field Guide,C6,movement_building_utility,information_resource; database of civic tech; "informs" level,Database = "informs" level,2,12,Information database = "informs" level on IAP2 spectrum; no direct governance mechanism
https://constituteproject.org,Constitute Project,C1,government_partnerships,UN Women; Colombia Court; Gambia — formal constitutional design use,Used in formal constitutional design processes — medium C1,5,12,Constitutional database used in formal high-stakes governance design; medium C1 for indirect formal mechanism
https://constituteproject.org,Constitute Project,C2,communities_served,researchers; constitutional courts; educators; policymakers,Researchers and courts = high-capability groups not excluded — low C2,4,20,Researchers and courts not excluded populations with named mechanism; low C2
https://constituteproject.org,Constitute Project,C3,contributor_governance,academic/research governance; limited community co-design,Academic research tool — low C3,3,12,Academic research tool with limited community co-design; low C3
https://constituteproject.org,Constitute Project,C4,documented_limitations,focuses only on written documents; informal practices not captured; limitation clearly stated,Honest documentation of scope limitation — medium C4,5,20,Explicitly documents that informal constitutional practices are not captured; honest scope limitation; medium C4
https://constituteproject.org,Constitute Project,C5,known_funders,NED; OSF; Google.org; established global funders,Major foundation backing — low C5,3,6,NED/OSF/Google.org = major global foundation backing; not grassroots
https://constituteproject.org,Constitute Project,C6,movement_building_utility,information_resource; reference database for constitutional designers,Reference database = "informs" level,3,12,Constitutional reference database = "informs" level; used in formal design processes but no direct democratic governance mechanism
https://fullfact.org/ai,Full Fact AI,C1,policy_outcomes,identified misleading claims by MPs; election monitoring,Accountability journalism for political speech — medium C1,5,12,Identifies misleading claims by politicians = accountability mechanism; medium C1 for enabling fact-checking without formal power redistribution
https://fullfact.org/ai,Full Fact AI,C2,communities_served,fact-checking organizations; media outlets; civil society; policy makers,Professional fact-checkers not excluded populations — medium-low C2,5,20,Fact-checking organisations and policy makers as primary users; not excluded populations with named mechanism; medium-low C2
https://fullfact.org/ai,Full Fact AI,C3,contributor_governance,collaborative model with 40+ fact-checking orgs; partner network governance,Partner network = one genuine stage,4,12,40+ fact-checking org network = genuine participatory collaboration; one stage with professional partners
https://fullfact.org/ai,Full Fact AI,C4,documented_limitations,language-dependent performance; potential training data bias; limited algorithmic transparency,Documents bias and transparency limitations honestly — medium-high C4,8,20,Documents language bias; training data bias potential; limited algorithmic transparency; honest self-examination; medium-high C4
https://fullfact.org/ai,Full Fact AI,C5,known_funders,Google News Initiative; Facebook Journalism Project; Omidyar; NED,Major tech/foundation backing — very low C5,2,6,Google/Facebook/Omidyar/NED = major institutional backing; not a grassroots project
https://fullfact.org/ai,Full Fact AI,C6,movement_building_utility,indirect_or_none; fact-checking tool for orgs,Fact-checking tool = "informs" level,3,12,Fact-checking tool informing public debate = "informs" level; no direct community governance mechanism
https://en.wikipedia.org/wiki/Wikipedia:In_the_news,In The News,C1,movement_building_utility,information_resource; public news awareness,Information resource — very low C1,2,12,Public news section; minimal power-correcting mechanism
https://en.wikipedia.org/wiki/Wikipedia:In_the_news,In The News,C2,communities_served,general public; Wikipedia readers broadly,Generic public audience — low C2,3,20,General public as audience; documents Western bias but serves generic audience; low C2
https://en.wikipedia.org/wiki/Wikipedia:In_the_news,In The News,C3,contributor_governance,volunteer-driven Wikipedia section; open contribution model,Volunteer-driven wiki section = one genuine stage,5,12,Volunteer-driven = genuine participatory contribution; one stage with community governance
https://en.wikipedia.org/wiki/Wikipedia:In_the_news,In The News,C4,documented_limitations,no original journalism; bias toward well-covered regions acknowledged,Documents representational bias limitation — medium-low C4,5,20,Acknowledges no original journalism and geographic bias; honest limitation documentation; medium-low C4
https://en.wikipedia.org/wiki/Wikipedia:In_the_news,In The News,C5,org_type,volunteer-driven; Wikimedia Foundation; open contribution,Volunteer-driven = medium C5,4,6,Volunteer-driven Wikipedia section; Wikimedia Foundation = established institutional host; medium C5
https://en.wikipedia.org/wiki/Wikipedia:In_the_news,In The News,C6,movement_building_utility,information_resource; public news section; "informs" level,News section = "informs" level,3,12,Public news section = "informs" level; no democratic governance dimension
https://digitalcharity.org.uk,Digital Account Management Toolkit,C1,movement_building_utility,information_resource; nonprofit account security,Security toolkit — very low C1,3,12,Nonprofit account security toolkit; minimal power-correcting dimension beyond enabling civil society
https://digitalcharity.org.uk,Digital Account Management Toolkit,C2,communities_served,nonprofits; charities; civil society broadly,Civil society broadly — medium-low C2,5,20,Civil society orgs as beneficiaries; indirect benefit for communities they serve; medium-low C2
https://digitalcharity.org.uk,Digital Account Management Toolkit,C3,contributor_governance,Digital Charity Lab production; limited community co-design,Professional production — low C3,4,12,Professional toolkit with limited community co-design; low-medium C3
https://digitalcharity.org.uk,Digital Account Management Toolkit,C4,documented_limitations,UK/Ireland only; limited scope documentation,Some scope limitations — low C4,4,20,UK/Ireland scope documented; limited structural self-examination; low C4
https://digitalcharity.org.uk,Digital Account Management Toolkit,C5,org_type,underdog_signal=true; small; Digital Charity Lab,Small project with underdog signal — medium C5,4,6,Small project; underdog_signal=true; Digital Charity Lab = small org; medium C5
https://digitalcharity.org.uk,Digital Account Management Toolkit,C6,movement_building_utility,information_resource; security toolkit; "informs" level,Security toolkit = "informs" level,2,12,Security toolkit = "informs" level; enables civil society security but no governance dimension
https://bsky.app,Bluesky Social,C1,movement_building_utility,infrastructure; decentralised social protocol; some redistribution of platform power,Decentralised protocol redistributing platform power — low-medium C1,5,12,AT Protocol decentralisation = some structural redistribution of platform governance; medium C1 for protocol-level structural change
https://bsky.app,Bluesky Social,C2,communities_served,general public; developers broadly,Generic public audience — low C2,4,20,General public as primary users; no specific named excluded population with named mechanism; low C2
https://bsky.app,Bluesky Social,C3,contributor_governance,open source contribution; limited community participatory design,Open source = one minimal stage,3,12,Open source contribution model = limited participatory governance; one minimal stage
https://bsky.app,Bluesky Social,C4,documented_limitations,moderation at scale challenges; content policy limitations,Documents moderation limitations — medium-low C4,5,20,Documents moderation at scale challenges; honest limitation; medium-low C4
https://bsky.app,Bluesky Social,C5,known_funders,Sequoia; Benchmark; Khosla VC-backed,VC-backed — very low C5,2,6,Sequoia/Benchmark/Khosla = major VC backing; not a grassroots project
https://bsky.app,Bluesky Social,C6,governance_model,partial community_ownership; open source but VC-backed; limited democratic governance,Open source social platform with VC governance — medium-low C6,4,12,Open source social platform = some democratic dimensions; VC governance reduces democratic depth; medium-low C6
https://docsplus.com,Docs Plus,C1,movement_building_utility,infrastructure; open-source collaborative docs,Collaborative documentation infrastructure — low C1,3,12,Open-source collaborative docs; minimal power-correcting mechanism
https://docsplus.com,Docs Plus,C2,communities_served,organizations; civic groups broadly,Generic organisations — low C2,3,20,Organisations broadly; no specific named excluded population; low C2
https://docsplus.com,Docs Plus,C3,community_ownership,true; open contribution model,Community ownership = one genuine stage,4,12,community_ownership=true = genuine participatory governance; one stage
https://docsplus.com,Docs Plus,C4,documented_limitations,thin dossier; limited limitations documented,Minimal documentation — low C4,3,20,Thin dossier with limited documented limitations; low C4
https://docsplus.com,Docs Plus,C5,org_type,Grant for Web/Nesta; underdog_signal implied; small,Small grant-funded project — medium C5,4,6,Grant for Web/Nesta = limited funding; underdog_signal implied; medium C5
https://docsplus.com,Docs Plus,C6,movement_building_utility,infrastructure; collaborative documentation; "involves" level at most,Collaborative docs = "involves" level at most,3,12,Collaborative documentation = "involves" level at most; limited democratic governance depth
https://ckan.org,CKAN,C1,movement_building_utility,infrastructure; government data management; open data platform,Government transparency infrastructure — medium C1,5,12,Open data management enabling government transparency; medium C1 for transparency infrastructure
https://ckan.org,CKAN,C2,communities_served,government organisations; researchers; data practitioners,Government orgs and researchers — low C2,3,20,Government organisations and researchers as primary users; not excluded populations; low C2
https://ckan.org,CKAN,C3,contributor_governance,open source community; OKF governance; contributor model,Open source community = one stage,3,12,Open source community governance = one stage; primarily government/org deployment focus
https://ckan.org,CKAN,C4,documented_limitations,technical expertise required; barriers for non-technical users,Documents technical barrier — medium-low C4,4,20,Documents technical expertise requirement as barrier; honest about accessibility limitation; medium-low C4
https://ckan.org,CKAN,C5,known_funders,UK Government; World Bank; EU Commission; major institutional funding,Major institutional backing — very low C5,2,6,UK/World Bank/EU Commission = major institutional backing; not a grassroots project
https://ckan.org,CKAN,C6,movement_building_utility,infrastructure; data portal; "informs" level,Data portal infrastructure = "informs" level,2,12,Open data portal = "informs" level; technical infrastructure without democratic governance dimension
