project_url,project_name,criterion,evidence_field,evidence_value,interpretation,score,max_score,justification
https://navigator.oii.ox.ac.uk,DemTech Navigator,C1,political_relevance_summary,Civic tech landscape navigation for democratic technology,Moderate power correction in civic tech knowledge access,4,12,Moderate: knowledge access but academic framing
https://navigator.oii.ox.ac.uk,DemTech Navigator,C2,communities_served,Civic tech practitioners; democratic technology researchers,Named populations but specialist framing,3,20,Limited: specialist tool framing
https://navigator.oii.ox.ac.uk,DemTech Navigator,C3,governance_model,OII research project; limited community co-design,Participatory engagement limited,3,12,Limited: academic research project
https://navigator.oii.ox.ac.uk,DemTech Navigator,C4,outcome_methodology,Civic tech power analysis; democratic technology critique embedded,Critical self-examination moderate,5,20,Moderate: democratic technology critique
https://navigator.oii.ox.ac.uk,DemTech Navigator,C5,underdog_signal,Academic research tool; limited underdog signal,Weak underdog signal,2,6,Limited: OII institutional backing
https://navigator.oii.ox.ac.uk,DemTech Navigator,C6,governance_model,Informs civic tech practitioners; navigation tool,IAP2 ladder: informs level,2,12,Limited: primarily informing function
https://oa.report,OA.Report,C1,political_relevance_summary,Open access compliance reporting for academic publishing,Moderate power correction in academic publishing,4,12,Moderate: open access framing
https://oa.report,OA.Report,C2,communities_served,Researchers; institutions; open access advocates,Named populations but academic framing,3,20,Limited: academic community framing
https://oa.report,OA.Report,C3,governance_model,Open source tool; academic community,Participatory engagement limited,2,12,Limited: academic tool without community lifecycle
https://oa.report,OA.Report,C4,outcome_methodology,Publishing power critique; open access rights framing,Critical self-examination moderate,4,20,Moderate: open access critique present
https://oa.report,OA.Report,C5,underdog_signal,Open access advocacy tool; counter to academic paywalls,Moderate underdog signal,3,6,Moderate: counter to paywall power
https://oa.report,OA.Report,C6,governance_model,Reporting tool; informs institutions about compliance,IAP2 ladder: informs level,2,12,Limited: primarily informing function
https://nymtech.net,Nym,C1,political_relevance_summary,Privacy network infrastructure resisting surveillance,Moderate power correction via privacy protection,5,12,Moderate: surveillance resistance framing
https://nymtech.net,Nym,C2,communities_served,Privacy-conscious users; activists in surveilled environments,Named populations but limited specificity,3,20,Limited: general privacy framing
https://nymtech.net,Nym,C3,governance_model,Decentralised protocol; limited community design,Participatory engagement limited,2,12,Limited: technical protocol without community lifecycle
https://nymtech.net,Nym,C4,political_relevance_summary,Surveillance critique; privacy rights framing,Critical self-examination moderate,4,20,Moderate: privacy/surveillance critique
https://nymtech.net,Nym,C5,underdog_signal,Counter-surveillance technical tool; Web3 positioning,Weak underdog signal,0,6,None: commercial/Web3 funding model
https://nymtech.net,Nym,C6,governance_model,Protocol-level privacy; structural empowerment via anonymisation,IAP2 ladder: empowers level (structural),3,12,Limited: structural empowerment but no participatory mechanism
https://harmonica.chat/,Harmonica,C1,political_relevance_summary,AI-facilitated stakeholder engagement,Limited power correction — AI mediation concerns,3,12,Limited: AI mediation may reinforce not correct power asymmetry
https://harmonica.chat/,Harmonica,C2,communities_served,Stakeholder engagement participants; civic participants,Named populations but generic framing,2,20,Limited: general stakeholder framing
https://harmonica.chat/,Harmonica,C3,governance_model,Multi-stage deliberation support; facilitated engagement,Participatory engagement present,5,12,Moderate: multi-stage facilitation documented
https://harmonica.chat/,Harmonica,C4,documented_limitations,Limited self-critique of AI epistemic authority,Critical self-examination limited,4,20,Limited: AI framing without adequate power critique
https://harmonica.chat/,Harmonica,C5,underdog_signal,Limited underdog signal; commercial orientation,Weak underdog signal,2,6,Limited: commercial AI tool
https://harmonica.chat/,Harmonica,C6,governance_model,Facilitates multi-stakeholder deliberation; involves participants,IAP2 ladder: involves level,5,12,Moderate: structured involvement
https://harmonica.chat/,Harmonica,M4,governance_model,AI collecting/synthesising stakeholder views without transparent governance,-6: surveillance/profiling capacity increase without governance,-6,,M4 applied
https://numfocus.org,NumFOCUS,C1,political_relevance_summary,Non-profit supporting open source scientific computing,Limited power correction in academic software,3,12,Limited: academic infrastructure without structural power mechanism
https://numfocus.org,NumFOCUS,C2,communities_served,Open source scientific software developers; researchers,Named populations but academic framing,2,20,Limited: academic community framing
https://numfocus.org,NumFOCUS,C3,governance_model,Non-profit fiscal sponsorship; community governance,Participatory engagement moderate,4,12,Moderate: fiscal sponsor model enables community governance
https://numfocus.org,NumFOCUS,C4,outcome_methodology,Open source sustainability critique; academic publishing power,Critical self-examination moderate,4,20,Moderate: open source sustainability framing
https://numfocus.org,NumFOCUS,C5,underdog_signal,Non-profit counter-academic-commercial model,Weak underdog signal,0,6,None: institutionally stable; academic sector adjacent
https://numfocus.org,NumFOCUS,C6,governance_model,Community governance of projects; fiscal sponsorship model,IAP2 ladder: involves level,3,12,Limited: governance infrastructure without empowerment mechanism
https://globalfactcheck.bot/,Global Fact-Check Bot,C1,political_relevance_summary,AI fact-checking bot for global misinformation,Limited power correction — epistemic authority concerns,5,12,Moderate: addresses misinformation but AI authority concerns
https://globalfactcheck.bot/,Global Fact-Check Bot,C2,communities_served,General public; communities targeted by misinformation,Named populations but broad framing,3,20,Limited: general public framing
https://globalfactcheck.bot/,Global Fact-Check Bot,C3,governance_model,Limited documented community participation,Participatory engagement limited,3,12,Limited: bot tool without community lifecycle
https://globalfactcheck.bot/,Global Fact-Check Bot,C4,outcome_methodology,Misinformation power critique; epistemic authority acknowledged,Critical self-examination limited,6,20,Moderate: some power critique but AI authority unaddressed
https://globalfactcheck.bot/,Global Fact-Check Bot,C5,underdog_signal,Civil society counter-misinformation focus,Weak underdog signal,0,6,None: institutional backing dilutes signal
https://globalfactcheck.bot/,Global Fact-Check Bot,C6,governance_model,Informs public about misinformation; passive tool,IAP2 ladder: informs level,3,12,Limited: primarily informing function
https://globalfactcheck.bot/,Global Fact-Check Bot,M4,governance_model,AI fact-checking expanding epistemic authority without clear governance,-6: profiling/epistemic capacity increase without governance,-6,,M4 applied
https://mapit.mysociety.org,MapIt,C1,political_relevance_summary,Geographic boundary API for civic applications,Limited power correction — infrastructure tool,3,12,Limited: technical infrastructure without structural mechanism
https://mapit.mysociety.org,MapIt,C2,communities_served,Civic tech developers; geographic data users,Named populations but developer framing,1,20,Limited: developer tool framing
https://mapit.mysociety.org,MapIt,C3,governance_model,mySociety open source; community data,Participatory engagement limited,3,12,Limited: mySociety community but tool-level design
https://mapit.mysociety.org,MapIt,C4,outcome_methodology,Civic infrastructure framing; geographic data transparency,Critical self-examination limited,3,20,Limited: infrastructure tool without power critique
https://mapit.mysociety.org,MapIt,C5,underdog_signal,mySociety non-profit; civic data commons,Moderate underdog signal,3,6,Moderate: non-profit civic data commons
https://mapit.mysociety.org,MapIt,C6,governance_model,Infrastructure enabling civic applications,IAP2 ladder: informs level,2,12,Limited: technical infrastructure without empowerment mechanism
https://metaculus.com,Metaculus,C1,political_relevance_summary,Prediction platform for civic and policy forecasting,Limited power correction — forecasting framing,3,12,Limited: prediction market without structural power mechanism
https://metaculus.com,Metaculus,C2,communities_served,Forecasters; policy researchers; civic prediction users,Named populations but specialist framing,1,20,Limited: specialist forecasting community
https://metaculus.com,Metaculus,C3,governance_model,Platform-mediated forecasting; limited community design,Participatory engagement limited,2,12,Limited: platform mediation without community lifecycle
https://metaculus.com,Metaculus,C4,outcome_methodology,Prediction accuracy framing; limited power critique,Critical self-examination limited,4,20,Limited: epistemic framework without structural power critique
https://metaculus.com,Metaculus,C5,underdog_signal,Non-profit forecasting; limited counter-power positioning,Moderate underdog signal,2,6,Limited: non-profit but prediction market framing
https://metaculus.com,Metaculus,C6,governance_model,Involves forecasters in civic prediction; community forecasting,IAP2 ladder: involves level,3,12,Moderate: community forecasting involvement
https://nestr.io,Nestr,C1,political_relevance_summary,Organisational governance and role clarity tool,Limited power correction in organisational governance,2,12,Limited: internal governance tool without structural mechanism
https://nestr.io,Nestr,C2,communities_served,Organisations; teams; governance participants,Named populations but organisational framing,1,20,Limited: organisational tool framing
https://nestr.io,Nestr,C3,governance_model,Organisational design; participatory role definition,Participatory engagement moderate,2,12,Limited: participatory within organisations but limited scope
https://nestr.io,Nestr,C4,outcome_methodology,Organisational power critique; role clarity and accountability,Critical self-examination limited,2,20,Limited: organisational governance without structural critique
https://nestr.io,Nestr,C5,underdog_signal,Open source organisational governance tool,Moderate underdog signal,3,6,Moderate: open source governance tool
https://nestr.io,Nestr,C6,governance_model,Enables organisational self-governance; empowers within structure,IAP2 ladder: collaborates/empowers (internal),5,12,Moderate: internal empowerment mechanism
https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,C1,political_relevance_summary,DAO governance analysis and surface mapping,Limited power correction — technical analysis,3,12,Limited: analytical tool without structural mechanism
https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,C2,communities_served,DAO researchers; governance analysts,Named populations but specialist framing,1,20,Limited: specialist research tool
https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,C3,governance_model,Academic research; limited community design,Participatory engagement limited,1,12,Limited: academic tool without community lifecycle
https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,C4,outcome_methodology,DAO governance critique; power surface analysis,Critical self-examination moderate,4,20,Moderate: governance critique present
https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,C5,underdog_signal,Independent researcher; counter-DAO power analysis,Structural underdog signal present,6,6,Maximum: independent critique of DAO power structures
https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,C6,governance_model,Technical analysis; informs DAO governance practitioners,IAP2 ladder: informs level,2,12,Limited: analytical tool without empowerment mechanism
https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,M6,governance_model,Technical blockchain analysis without community engagement framing,-3: purely technical framing bypassing political/governance,-3,,M6 applied
https://github.com/mikekelly/policy-dojo,UK Policy Dojo,C1,political_relevance_summary,AI policy deliberation tool,Limited power correction — AI-only deliberation concerns,2,12,Limited: AI-only framing may reinforce not correct power asymmetry
https://github.com/mikekelly/policy-dojo,UK Policy Dojo,C2,communities_served,Policy practitioners; AI tool users,Named populations but specialist framing,1,20,Limited: specialist tool framing
https://github.com/mikekelly/policy-dojo,UK Policy Dojo,C3,governance_model,AI-facilitated deliberation; limited community design,Participatory engagement limited,1,12,Limited: AI replacement of deliberation
https://github.com/mikekelly/policy-dojo,UK Policy Dojo,C4,outcome_methodology,Policy deliberation critique; some power analysis,Critical self-examination limited,4,20,Limited: some policy critique but AI authority unaddressed
https://github.com/mikekelly/policy-dojo,UK Policy Dojo,C5,underdog_signal,Open source policy tool; individual developer,Structural underdog signal present,5,6,Strong: individual developer counter-establishment tool
https://github.com/mikekelly/policy-dojo,UK Policy Dojo,C6,governance_model,AI deliberation; limited human empowerment mechanism,IAP2 ladder: informs level,3,12,Limited: AI-mediated without formal empowerment
https://github.com/mikekelly/policy-dojo,UK Policy Dojo,M6,governance_model,AI-only policy deliberation bypassing democratic governance,-4: purely technical framing bypassing political/governance,-4,,M6 applied
https://github.com/propublica/django-collaborative,django-collaborative,C1,political_relevance_summary,Collaborative data journalism tool for ProPublica,Limited power correction — journalism infrastructure,4,12,Moderate: investigative journalism framing
https://github.com/propublica/django-collaborative,django-collaborative,C2,communities_served,Journalists; data reporters; collaborative investigation teams,Named populations but journalist framing,2,20,Limited: professional tool framing
https://github.com/propublica/django-collaborative,django-collaborative,C3,governance_model,Open source ProPublica tool; limited community design,Participatory engagement limited,2,12,Limited: journalism tool without community lifecycle
https://github.com/propublica/django-collaborative,django-collaborative,C4,outcome_methodology,Investigative journalism power critique; limited self-critique,Critical self-examination limited,4,20,Moderate: investigative framing but limited structural critique
https://github.com/propublica/django-collaborative,django-collaborative,C5,underdog_signal,Open source investigative journalism tool,Moderate underdog signal,1,6,Weak: ProPublica institutional backing
https://github.com/propublica/django-collaborative,django-collaborative,C6,governance_model,Technical tip-gathering; informs journalists,IAP2 ladder: informs level,2,12,Limited: technical tool without empowerment mechanism
https://github.com/propublica/django-collaborative,django-collaborative,M6,governance_model,Technical tip-gathering tool framing without governance dimension,-3: purely technical framing bypassing political/governance,-3,,M6 applied
https://github.com/kazad/pastecal,Pastecal,C1,political_relevance_summary,[minimal relevance],Calendar sharing tool; limited civic relevance,1,12,Limited: utility tool without power mechanism
https://github.com/kazad/pastecal,Pastecal,C2,communities_served,[minimal relevance],General tool users; no excluded population focus,1,20,Limited: no community centering
https://github.com/kazad/pastecal,Pastecal,C3,governance_model,[minimal relevance],Open source utility,Participatory engagement absent,1,12,Limited: utility tool
https://github.com/kazad/pastecal,Pastecal,C4,political_relevance_summary,[minimal relevance],Limited civic/political relevance,Critical self-examination absent,1,20,Limited: utility tool without power critique
https://github.com/kazad/pastecal,Pastecal,C5,underdog_signal,Open source utility tool,Moderate underdog signal,6,6,Maximum: minimal institutional backing
https://github.com/kazad/pastecal,Pastecal,C6,governance_model,[minimal relevance],No democratic mechanism,IAP2 ladder: not applicable,2,12,Limited: utility tool
https://idealist.org,Idealist,C1,political_relevance_summary,Non-profit job board and volunteer matching,Limited power correction in non-profit sector access,3,12,Limited: job board without structural power mechanism
https://idealist.org,Idealist,C2,communities_served,Non-profit sector workers; volunteers; social sector job seekers,Named populations but job-board framing,3,20,Limited: sector tool framing
https://idealist.org,Idealist.org,C3,governance_model,Platform-mediated matching; limited community design,Participatory engagement limited,2,12,Limited: platform tool without community lifecycle
https://idealist.org,Idealist,C4,outcome_methodology,Social sector critique; limited structural power analysis,Critical self-examination limited,2,20,Limited: sector framing without structural critique
https://idealist.org,Idealist,C5,underdog_signal,Non-profit sector focus,Weak underdog signal,0,6,None: commercial platform model
https://idealist.org,Idealist,C6,governance_model,Connects non-profits and volunteers; informs sector,IAP2 ladder: informs level,2,12,Limited: primarily matching/informing function
https://github.com/cverluise/patcit,PatCit,C1,political_relevance_summary,Patent citation dataset for academic research,Limited power correction — technical dataset,3,12,Limited: academic dataset without structural mechanism
https://github.com/cverluise/patcit,PatCit,C2,communities_served,Patent researchers; academic economists,Named populations but specialist framing,1,20,Limited: specialist academic tool
https://github.com/cverluise/patcit,PatCit,C3,governance_model,Open dataset; academic community,Participatory engagement limited,1,12,Limited: dataset without community lifecycle
https://github.com/cverluise/patcit,PatCit,C4,outcome_methodology,Patent system critique partially implied,Critical self-examination limited,3,20,Limited: dataset without power critique
https://github.com/cverluise/patcit,PatCit,C5,underdog_signal,Academic open data; counter to patent opacity,Structural underdog signal present,5,6,Strong: open data counter to patent system opacity
https://github.com/cverluise/patcit,PatCit,C6,governance_model,Open dataset; informs patent research,IAP2 ladder: informs level,1,12,Limited: purely technical dataset
https://github.com/cverluise/patcit,PatCit,M6,governance_model,Purely technical patent citation dataset; no governance engagement,-4: purely technical framing bypassing political/governance,-4,,M6 applied
https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),C1,political_relevance_summary,Smart contract DAO framework,Limited power correction — technical mechanism,2,12,Limited: technical governance without equity mechanism
https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),C2,communities_served,DAO participants; crypto-governance users,Named populations but specialist framing,1,20,Limited: specialist crypto-governance framing
https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),C3,governance_model,Smart contract governance; limited community design,Participatory engagement limited,1,12,Limited: technical mechanism without community lifecycle
https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),C4,outcome_methodology,DAO governance critique partially present; hack aftermath,Critical self-examination limited,2,20,Limited: historical context but limited structural critique
https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),C5,underdog_signal,Open source crypto-governance; early Web3,Moderate underdog signal,4,6,Moderate: early open source positioning
https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),C6,governance_model,Smart contract voting; formal mechanism but limited accessibility,IAP2 ladder: collaborates (technical),4,12,Moderate: formal mechanism but accessibility barriers
https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),M6,governance_model,Technical smart contract mechanism without adequate governance analysis,-4: purely technical framing bypassing political/governance,-4,,M6 applied
https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),C1,political_relevance_summary,Global risk simulation for policy analysis,Limited power correction — simulation tool,2,12,Limited: technical simulation without structural mechanism
https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),C2,communities_served,Policy researchers; risk analysts,Named populations but specialist framing,1,20,Limited: specialist tool framing
https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),C3,governance_model,Academic/research project; limited community design,Participatory engagement limited,1,12,Limited: simulation tool without community lifecycle
https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),C4,outcome_methodology,Risk analysis framing; limited power critique,Critical self-examination limited,4,20,Moderate: some systems analysis but limited power critique
https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),C5,underdog_signal,Open source risk simulation,Moderate underdog signal,4,6,Moderate: open source positioning
https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),C6,governance_model,Technical simulation; informs policy analysis,IAP2 ladder: informs level,2,12,Limited: primarily technical tool
https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),M6,governance_model,Technical simulation framing with no governance dimension,-4: purely technical framing bypassing political/governance,-4,,M6 applied
https://github.com/thicknavyrain/uk_elections_leaflets,UK Elections Leaflets,C1,political_relevance_summary,Election leaflet archive for political accountability,Limited power correction — archival tool,3,12,Limited: archival tool without structural mechanism
https://github.com/thicknavyrain/uk_elections_leaflets,UK Elections Leaflets,C2,communities_served,Researchers; voters; political accountability trackers,Named populations but researcher framing,1,20,Limited: researcher tool framing
https://github.com/thicknavyrain/uk_elections_leaflets,UK Elections Leaflets,C3,governance_model,Hackathon project; limited community design,Participatory engagement limited,1,12,Limited: hackathon project without community lifecycle
https://github.com/thicknavyrain/uk_elections_leaflets,UK Elections Leaflets,C4,outcome_methodology,Election transparency framing; political accountability,Critical self-examination limited,2,20,Limited: transparency framing without structural critique
https://github.com/thicknavyrain/uk_elections_leaflets,UK Elections Leaflets,C5,underdog_signal,Grassroots hackathon project; individual counter-power,Structural underdog signal present,5,6,Strong: individual/grassroots counter-electoral opacity
https://github.com/thicknavyrain/uk_elections_leaflets,UK Elections Leaflets,C6,governance_model,Archives election materials; informs accountability,IAP2 ladder: informs level,1,12,Limited: archival tool without empowerment mechanism
https://github.com/thicknavyrain/uk_elections_leaflets,UK Elections Leaflets,M6,governance_model,Technical hackathon data project without community engagement,-3: purely technical framing bypassing political/governance,-3,,M6 applied
https://localinsight.org,Local Insight,C1,political_relevance_summary,Local area data intelligence for community organisations,Moderate power correction in local data access,3,12,Limited: data tool without structural power mechanism
https://localinsight.org,Local Insight,C2,communities_served,Community organisations; local authorities; social sector,Named populations but institutional framing,2,20,Limited: institutional tool framing
https://localinsight.org,Local Insight,C3,governance_model,Limited documented community participatory design,Participatory engagement limited,1,12,Limited: data tool without community lifecycle
https://localinsight.org,Local Insight,C4,outcome_methodology,Local data equity framing; limited structural critique,Critical self-examination limited,2,20,Limited: data framing without power critique
https://localinsight.org,Local Insight,C5,underdog_signal,Limited underdog signal; commercial tool,Weak underdog signal,0,6,None: commercial data platform
https://localinsight.org,Local Insight,C6,governance_model,Informs community organisations; data access tool,IAP2 ladder: informs level,2,12,Limited: data provision without empowerment mechanism
https://manifold.markets,Manifold Markets,C1,political_relevance_summary,Prediction market for civic and political questions,Limited power correction — market mechanism concerns,3,12,Limited: market mechanism may reinforce not correct power asymmetry
https://manifold.markets,Manifold Markets,C2,communities_served,General prediction market participants,Named populations but general framing,1,20,Limited: no excluded population centering
https://manifold.markets,Manifold Markets,C3,governance_model,Platform-mediated markets; limited community design,Participatory engagement limited,1,12,Limited: market platform without community lifecycle
https://manifold.markets,Manifold Markets,C4,outcome_methodology,Prediction market critique; epistemic framing,Critical self-examination limited,3,20,Limited: market framing without structural critique
https://manifold.markets,Manifold Markets,C5,underdog_signal,Open source prediction market; counter-mainstream,Weak underdog signal,0,6,None: commercial market model
https://manifold.markets,Manifold Markets,C6,governance_model,Market participation in civic questions; involves via markets,IAP2 ladder: involves level,4,12,Moderate: involvement mechanism but market framing
https://manifold.markets,Manifold Markets,M6,governance_model,Market mechanism framing treats civic information as tradeable commodity,-3: purely technical framing bypassing political/governance,-3,,M6 applied
https://github.com/tulir/whatsmeow,whatsmeow,C1,political_relevance_summary,WhatsApp Go library for messaging applications,No power correction — technical library,2,12,Limited: technical library without structural mechanism
https://github.com/tulir/whatsmeow,whatsmeow,C2,communities_served,Developers building WhatsApp integrations,Named populations but developer framing,1,20,Limited: developer tool framing
https://github.com/tulir/whatsmeow,whatsmeow,C3,governance_model,Open source library; individual maintainer,Participatory engagement absent,1,12,Limited: technical library without community lifecycle
https://github.com/tulir/whatsmeow,whatsmeow,C4,political_relevance_summary,No political framing; technical library,Critical self-examination absent,1,20,Limited: no political or power critique
https://github.com/tulir/whatsmeow,whatsmeow,C5,underdog_signal,Open source; counter to WhatsApp lock-in,Structural underdog signal present,5,6,Strong: open source against platform lock-in
https://github.com/tulir/whatsmeow,whatsmeow,C6,governance_model,No democratic mechanism,IAP2 ladder: not applicable,1,12,Limited: technical library
https://github.com/tulir/whatsmeow,whatsmeow,M6,governance_model,Technical WhatsApp API library; no political or governance dimension,-3: purely technical framing bypassing political/governance,-3,,M6 applied
https://greenpt.ai/,GreenPT,C1,political_relevance_summary,Green AI tool for environmental data,Limited power correction — technical AI tool,2,12,Limited: environmental AI framing without structural mechanism
https://greenpt.ai/,GreenPT,C2,communities_served,Environmental researchers; green tech users,Named populations but specialist framing,1,20,Limited: specialist tool framing
https://greenpt.ai/,GreenPT,C3,governance_model,AI tool; limited community design,Participatory engagement limited,1,12,Limited: AI tool without community lifecycle
https://greenpt.ai/,GreenPT,C4,political_relevance_summary,Environmental/privacy framing; limited power critique,Critical self-examination limited,3,20,Limited: environmental framing without structural critique
https://greenpt.ai/,GreenPT,C5,underdog_signal,Open source green AI tool,Moderate underdog signal,3,6,Moderate: open source environmental positioning
https://greenpt.ai/,GreenPT,C6,governance_model,Technical tool; no democratic mechanism,IAP2 ladder: not applicable,1,12,Limited: technical tool
https://greenpt.ai/,GreenPT,M6,governance_model,Technical environmental/privacy framing without governance analysis,-3: purely technical framing bypassing political/governance,-3,,M6 applied
https://github.com/bluesky-social,Bluesky Social,C1,political_relevance_summary,Decentralised social network with AT Protocol,Moderate power correction via decentralisation,3,12,Moderate: decentralisation framing but VC-backed commercial platform
https://github.com/bluesky-social,Bluesky Social,C2,communities_served,General social media users,Named populations but broad framing,2,20,Limited: no excluded population centering
https://github.com/bluesky-social,Bluesky Social,C3,governance_model,Open source; limited community co-design,Participatory engagement limited,1,12,Limited: open source but commercial development model
https://github.com/bluesky-social,Bluesky Social,C4,outcome_methodology,Platform power critique; decentralisation framing,Critical self-examination limited,2,20,Limited: decentralisation critique without power analysis depth
https://github.com/bluesky-social,Bluesky Social,C5,underdog_signal,No underdog signal; VC-backed commercial platform,No underdog signal,0,6,None: Twitter/VC origin and backing
https://github.com/bluesky-social,Bluesky Social,C6,governance_model,Federated governance emerging; AT Protocol,IAP2 ladder: consults level,3,12,Limited: governance emerging but commercial constraints
https://github.com/bluesky-social,Bluesky Social,M6,governance_model,Predominantly technical decentralisation framing without equity analysis,-4: purely technical framing bypassing political/governance,-4,,M6 applied
https://github.com/ideal-postcodes/postcodes.io,postcodes.io,C1,political_relevance_summary,UK postcode lookup API,No power correction — geographic data API,2,12,Limited: technical API without structural mechanism
https://github.com/ideal-postcodes/postcodes.io,postcodes.io,C2,communities_served,Developers; civic tech builders,Named populations but developer framing,1,20,Limited: developer infrastructure tool
https://github.com/ideal-postcodes/postcodes.io,postcodes.io,C3,governance_model,Open source API; limited community design,Participatory engagement absent,1,12,Limited: technical API without community lifecycle
https://github.com/ideal-postcodes/postcodes.io,postcodes.io,C4,political_relevance_summary,No political framing; geographic data,Critical self-examination absent,2,20,Limited: technical tool without power critique
https://github.com/ideal-postcodes/postcodes.io,postcodes.io,C5,underdog_signal,Open source geographic data; counter to commercial APIs,Moderate underdog signal,3,6,Moderate: open source counter to commercial lock-in
https://github.com/ideal-postcodes/postcodes.io,postcodes.io,C6,governance_model,No democratic mechanism,IAP2 ladder: not applicable,1,12,Limited: technical API
https://github.com/ideal-postcodes/postcodes.io,postcodes.io,M6,governance_model,Geographic API technical framing; no community empowerment dimension,-3: purely technical framing bypassing political/governance,-3,,M6 applied
https://github.com/i-dot-ai/awesome-gov-datasets,Awesome Gov Datasets,C1,political_relevance_summary,Government dataset catalog by CDDO,Limited power correction — government internal tool,3,12,Limited: government catalog without structural mechanism
https://github.com/i-dot-ai/awesome-gov-datasets,Awesome Gov Datasets,C2,communities_served,Government data users; researchers,Named populations but government framing,1,20,Limited: government/researcher tool framing
https://github.com/i-dot-ai/awesome-gov-datasets,Awesome Gov Datasets,C3,governance_model,Government-developed; limited community participation,Participatory engagement absent,1,12,Limited: government tool without community lifecycle
https://github.com/i-dot-ai/awesome-gov-datasets,Awesome Gov Datasets,C4,political_relevance_summary,No political framing; government data catalog,Critical self-examination absent,2,20,Limited: government catalog without power critique
https://github.com/i-dot-ai/awesome-gov-datasets,Awesome Gov Datasets,C5,underdog_signal,No underdog signal; government-owned,No underdog signal,1,6,None: CDDO government origin
https://github.com/i-dot-ai/awesome-gov-datasets,Awesome Gov Datasets,C6,governance_model,Informs data users; catalog function,IAP2 ladder: informs level,1,12,Limited: catalog without empowerment mechanism
https://github.com/i-dot-ai/awesome-gov-datasets,Awesome Gov Datasets,M6,governance_model,Purely technical government data catalog; CDDO-internal framing,-4: purely technical framing bypassing political/governance,-4,,M6 applied
https://journaliststudio.google.com,Journalist Studio,C1,political_relevance_summary,Google journalism tools for investigative reporting,Limited power correction — commercial Google platform,3,12,Limited: commercial Google tool; potential power asymmetry reinforcement
https://journaliststudio.google.com,Journalist Studio,C2,communities_served,Journalists; investigative reporters,Named populations but professional framing,2,20,Limited: professional journalism tool framing
https://journaliststudio.google.com,Journalist Studio,C3,governance_model,Google-developed; limited community co-design,Participatory engagement absent,1,12,Limited: commercial platform without community lifecycle
https://journaliststudio.google.com,Journalist Studio,C4,outcome_methodology,Journalism power critique implied; limited structural analysis,Critical self-examination limited,2,20,Limited: commercial tool without power critique
https://journaliststudio.google.com,Journalist Studio,C5,underdog_signal,No underdog signal; Google commercial platform,No underdog signal,0,6,None: Google corporate backing
https://journaliststudio.google.com,Journalist Studio,C6,governance_model,Tool provision; informs journalists,IAP2 ladder: informs level,1,12,Limited: commercial tool provision
https://journaliststudio.google.com,Journalist Studio,M6,governance_model,Technical Google platform framing; commercial orientation reduces equity value,-4: purely technical framing bypassing political/governance,-4,,M6 applied
https://github.com/fission-codes/fission-codes,Fission Codes,C1,political_relevance_summary,Web3 status codes for distributed protocols,No power correction — technical standard,1,12,Limited: technical standard without structural mechanism
https://github.com/fission-codes/fission-codes,Fission Codes,C2,communities_served,Web3 developers,Named populations but developer framing,1,20,Limited: specialist developer tool
https://github.com/fission-codes/fission-codes,Fission Codes,C3,governance_model,Open source Web3 community,Participatory engagement absent,1,12,Limited: technical standard without community lifecycle
https://github.com/fission-codes/fission-codes,Fission Codes,C4,political_relevance_summary,No political framing; technical standard,Critical self-examination absent,1,20,Limited: no political or power critique
https://github.com/fission-codes/fission-codes,Fission Codes,C5,underdog_signal,Open source Web3 standard; counter to centralised protocols,Structural underdog signal present,4,6,Moderate: open source counter-centralisation positioning
https://github.com/fission-codes/fission-codes,Fission Codes,C6,governance_model,No democratic mechanism,IAP2 ladder: not applicable,1,12,Limited: technical standard
https://github.com/fission-codes/fission-codes,Fission Codes,M6,governance_model,Purely technical Web3 status codes; no civic or governance dimension,-5: purely technical framing bypassing political/governance,-5,,M6 applied
https://granicus.com/uk,Granicus,C1,political_relevance_summary,Commercial civic communication SaaS for government,No power correction — commercial platform for government,3,12,Limited: commercial government communication tool
https://granicus.com/uk,Granicus,C2,communities_served,Government communications recipients; citizens,Named populations but passive recipient framing,1,20,Limited: passive recipient of government communication
