rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
214,https://civiclick.com,CiviClick,43.3,43.3,0,0.75,LOW,LOW,criteria,"Not what I'm looking for. CiviClick directly benefits public affairs professionals, nonprofits and associations. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 43.3."
215,https://cortico.ai/platform,Cortico,43.3,43.3,0,1.0,LOW,LOW,criteria,"This is the institutional model I'm wary of. Cortico directly benefits municipalities, community-based organizations and newsrooms. The primary driver is direct practitioner benefit (scoring 12/20), with a total of 43.3."
216,https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,43.3,43.3,0,0.83,LOW,LOW,criteria,"The design choices here worry me. DAO Governance Surfaces is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 43.3."
217,https://www.demnext.org/projects/delibtech-network,Deliberation & Technology (DelibTech) Network,43.3,43.3,0,0.83,LOW,LOW,criteria,"I'd redirect this funding. Deliberation & Technology (DelibTech) Network directly benefits technologists, practitioners and experts. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 43.3."
218,https://developers.democracyclub.org.uk/api/v1,Democracy Club Developer API,43.3,43.3,0,1.0,LOW,LOW,criteria,"Too institutional for my taste. Democracy Club Developer API is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 43.3."
219,https://localinsight.org,Local Insight,43.3,43.3,0,0.92,LOW,LOW,criteria,"This doesn't pass my practitioner test. Local Insight directly benefits councils, grantmakers and housing associations. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 43.3."
220,https://mapping.kids,Mapping.kids,43.3,43.3,0,0.5,MEDIUM,NONE,criteria,"I struggle to see the practitioner benefit here. Mapping.kids directly benefits Students, Educators and Young people. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 43.3."
221,https://osf.io,Open Science Framework,43.3,43.3,0,0.92,LOW,MEDIUM,criteria,"Not enough openness or practitioner focus. Open Science Framework is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 43.3."
222,https://hact.org.uk/tools-and-services/uk-housing-data-standards,UK Housing Data Standards,43.3,43.3,0,1.0,LOW,LOW,criteria,"The model here concerns me. UK Housing Data Standards directly benefits social housing providers, housing associations and local authorities. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 43.3."
223,https://programs.clearerthinking.org/understanding-your-morality/,Understanding Your Morality,43.3,43.3,0,0.83,LOW,LOW,criteria,"I see the ambition, but the execution is wrong-headed. Understanding Your Morality directly benefits General Public, Students and Educators. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 43.3."
224,https://mapped.commonknowledge.coop,Mapped,43.1,51.1,-8,0.83,LOW,LOW,criteria,"This is fundamentally an institutional tool. Mapped directly benefits organisers, activists and campaigners. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 43.1."
225,https://trends.whotargets.me,Who Targets Me Trends,42.4,54.4,-12,0.92,LOW,LOW,criteria,"Closed, institutional, and not practitioner-focused. Who Targets Me Trends directly benefits journalists, election monitors and researchers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 42.4."
226,https://aisafety.info,AISafety.info,42.2,42.2,0,0.83,LOW,LOW,criteria,"The platform lock-in is disqualifying. AISafety.info directly benefits civic technology researchers, students and early-career researchers and general public. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 42.2."
227,https://expo.diia.gov.ua,Diia,42.2,42.2,0,1.0,LOW,LOW,criteria,"I'm sceptical of this approach. Diia is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 42.2."
228,https://dogooder.co,DoGooder,42.2,42.2,0,0.6299999999999999,MEDIUM,LOW,criteria,"This sits at the bottom for structural reasons. DoGooder directly benefits Activists, Non-profit organizations and Community groups. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 42.2."
229,https://www.forms.service.gov.uk,GOV.UK Forms,42.2,42.2,0,1.0,LOW,LOW,criteria,"My constitution penalises this kind of approach. GOV.UK Forms provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 42.2."
230,https://local-deep-researcher-hnmh.vercel.app/,Local Deep Researcher,42.2,42.2,0,0.3,HIGH,NONE,criteria,"This feels extractive to me. Local Deep Researcher directly benefits Civic researchers, Local government advocates and Community organizers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 42.2. However, hard to score properly when the evidence is sparse."
231,https://github.com/cverluise/patcit,PatCit,42.2,42.2,0,0.83,LOW,LOW,criteria,"I don't see direct practitioner benefit. PatCit is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 42.2."
232,https://sci-hub.se,Sci-Hub,42.2,42.2,0,0.55,MEDIUM,NONE,criteria,"I can't back this with conviction. Sci-Hub directly benefits civic technology researchers, public policy students and academics. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 42.2."
233,https://turbophonebank.com,Turbo Phonebank,42.0,50.0,-8,0.83,LOW,LOW,criteria,"I don't see how this empowers practitioners. Turbo Phonebank directly benefits campaigners, volunteers and organizers. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 42.0."
234,https://metaculus.com,Metaculus,41.4,44.4,-3,0.72,LOW,LOW,criteria,"The value proposition doesn't land for me. Metaculus directly benefits researchers, forecasters and policymakers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 41.4. protected as an underdog — the lack of documentation doesn't mean it lacks merit."
235,https://riversentiment.app,River Sentiment Dashboard,41.4,44.4,-3,0.83,LOW,LOW,criteria,"This prioritises institutions over users. River Sentiment Dashboard strengthens democratic participation for civic technology researchers, engaged citizens and environmental advocates. The primary driver is community journalism/democratic participation (scoring 11/20), with a total of 41.4."
236,https://dovetail.network,Dovetail,41.1,41.1,0,0.83,LOW,LOW,criteria,"This represents what I push against. Dovetail directly benefits non-profits, charities and digital agencies. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 41.1."
237,https://www.mastodonc.com,Mastodon C,41.1,41.1,0,1.0,LOW,HIGH,criteria,"No clear path to practitioner empowerment. Mastodon C provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 41.1. I'm flagging a popularity risk — well-documented projects can score higher simply because there's more to evaluate."
238,https://monitormamdani.com/,Monitor Mamdani,41.1,41.1,0,0.83,LOW,LOW,criteria,"The closed nature of this is a problem. Monitor Mamdani directly benefits voters and researchers. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 41.1."
239,https://moralmachine.net,Moral Machine,41.1,41.1,0,0.83,LOW,LOW,criteria,"Technology for its own sake. Moral Machine directly benefits researchers, AI developers and policymakers. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 41.1."
240,https://nookcrm.com,Nook CRM,41.1,41.1,0,0.83,LOW,LOW,criteria,"The platform dependency is a concern. Nook CRM directly benefits community energy organizations, energy advisors and energy advice services. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 41.1."
241,https://openaudience.org,OpenAudience,41.1,41.1,0,0.83,LOW,LOW,criteria,"Practitioners are an afterthought here. OpenAudience (platform, api) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 9/20), with a total of 41.1."
242,https://www.publiceditor.io,Public Editor,41.1,41.1,0,0.55,MEDIUM,NONE,criteria,"This isn't built for the people it claims to serve. Public Editor strengthens democratic participation for investigative journalists, media organizations and readers. The primary driver is community journalism/democratic participation (scoring 11/20), with a total of 41.1."
243,https://remembertovote.org.uk,Remember to Vote,41.1,41.1,0,0.75,LOW,LOW,criteria,"Hard to justify ranking this higher. Remember to Vote directly benefits voters seeking electoral information and registered voters. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 41.1."
244,https://shareyourpaper.org,Shareyourpaper.org,41.1,41.1,0,0.83,LOW,LOW,criteria,"I can't champion something that Shareyourpaper.org is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 16/20), with a total of 41.1."
245,https://www.workerinfoexchange.org,Worker Info Exchange,41.1,41.1,0,0.92,LOW,LOW,criteria,"This misses the point of open access. Worker Info Exchange directly benefits workers, labor advocates and researchers. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 41.1."
246,https://github.com/ideal-postcodes/postcodes.io,postcodes.io,41.1,41.1,0,0.83,LOW,LOW,criteria,"Not enough openness or practitioner focus. postcodes.io is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 41.1."
247,https://esper.com/product,Esper,40.0,40.0,0,0.92,LOW,LOW,criteria,"The value proposition doesn't land for me. Esper directly benefits government agencies, policy staff and citizens. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 40.0."
248,https://github.com/fission-codes/fission-codes,Fission Codes,40.0,40.0,0,0.75,LOW,LOW,criteria,"Technology for its own sake. Fission Codes is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 40.0."
249,https://grantnav.threesixtygiving.org,GrantNav,40.0,40.0,0,1.0,LOW,MEDIUM,criteria,"My constitution penalises this kind of approach. GrantNav directly benefits funders, researchers and grant recipients. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 40.0."
250,https://en.wikipedia.org/wiki/wikipedia:in_the_news,In the news,40.0,40.0,0,0.75,LOW,HIGH,criteria,"I'd redirect this funding. In the news is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 40.0. the strong documentation may inflate this score somewhat relative to equally worthy but less visible projects."
251,https://www.polimorphic.com,Polimorphic,40.0,40.0,0,0.92,LOW,LOW,criteria,"The model here concerns me. Polimorphic directly benefits local government agencies, city and county administrators and residents. The primary driver is direct practitioner benefit (scoring 12/20), with a total of 40.0."
252,https://publicmediastack.com,Public Media Stack,40.0,40.0,0,0.83,LOW,LOW,criteria,"This prioritises institutions over users. Public Media Stack strengthens democratic participation for investigative journalists, public media organizations and nonprofit news outlets. The primary driver is community journalism/democratic participation (scoring 11/20), with a total of 40.0."
253,https://benefits-calculator.turn2us.org.uk,Turn2us Benefits Calculator,40.0,40.0,0,0.92,LOW,MEDIUM,criteria,"I see the ambition, but the execution is wrong-headed. Turn2us Benefits Calculator directly benefits citizens, low-income households and benefit claimants. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 40.0."
254,https://vframe.io,VFRAME,40.0,40.0,0,1.0,LOW,MEDIUM,criteria,"This sits at the bottom for structural reasons. VFRAME (api, tool) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 9/20), with a total of 40.0."
255,https://github.com/tulir/whatsmeow,whatsmeow,40.0,40.0,0,0.58,MEDIUM,NONE,criteria,"Not my kind of project. whatsmeow is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 40.0."
256,https://www.payments.service.gov.uk,GOV.UK Pay,38.9,38.9,0,1.0,LOW,MEDIUM,criteria,"This is fundamentally an institutional tool. GOV.UK Pay directly benefits government agencies, local authorities and police services. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 38.9."
257,https://violationtrackeruk.goodjobsfirst.org,Violation Tracker UK,38.9,38.9,0,0.55,MEDIUM,NONE,criteria,"I struggle to see the practitioner benefit here. Violation Tracker UK directly benefits researchers, journalists and campaigners. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 38.9."
258,https://www.welivedit.ai,We Live It,38.9,38.9,0,0.75,LOW,LOW,criteria,"The platform dependency is a concern. We Live It directly benefits U, r and b. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 38.9."
259,https://plausible.io,Plausible Analytics,38.2,42.2,-4,0.83,LOW,LOW,criteria,"Hard to justify ranking this higher. Plausible Analytics takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 12/20), with a total of 38.2."
260,https://liberopinion.com,Libertrium,37.8,37.8,0,0.92,LOW,MEDIUM,criteria,"This is the institutional model I'm wary of. Libertrium directly benefits public administration, municipalities and civil society organizations. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 37.8."
261,https://postbug.com,PostBug,37.8,37.8,0,0.83,LOW,LOW,criteria,"I'm sceptical of this approach. PostBug directly benefits campaigners, advocacy organizations and supporters. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 37.8."
262,https://www.shineyoureye.org,ShineYourEye,37.8,37.8,0,0.75,LOW,LOW,criteria,"This serves institutions more than people. ShineYourEye directly benefits engaged citizens, registered voters and campaigners. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 37.8."
263,https://research.localgov.digital,User Research Library,37.8,37.8,0,0.92,LOW,LOW,criteria,"The closed nature of this is a problem. User Research Library takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 37.8."
264,https://voteforpolicies.org.uk,Vote for Policies,37.8,37.8,0,0.83,LOW,MEDIUM,criteria,"I can't champion something that Vote for Policies directly benefits voters and citizens. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 37.8."
265,https://www.workincharities.co.uk,WorkInCharities,37.8,37.8,0,0.75,LOW,LOW,criteria,"This feels extractive to me. WorkInCharities directly benefits nonprofit workers, charity sector employees and job seekers in social sector. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 37.8."
266,https://www.consoc.io,Consciousness Evolution Operating System (ConSoc),36.9,28.9,8,0.5,MEDIUM,NONE,modifier,"Closed, institutional, and not practitioner-focused. Consciousness Evolution Operating System (ConSoc) serves civic technology practitioners and gets a lift from underdog protection. The primary scoring driver is underdog protection, pushing the total to 36.9."
267,https://github.com/deepseek-ai/deepseek-v3,DeepSeek-V3,36.7,36.7,0,0.83,LOW,HIGH,criteria,"This doesn't pass my practitioner test. DeepSeek-V3 (api, platform) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 9/20), with a total of 36.7. this benefits from good documentation, which could be a scoring artefact rather than genuine superiority."
268,https://dev.reuselibrary.service.justice.gov.uk/,GOV Reuse Library,36.7,36.7,0,0.83,LOW,LOW,criteria,"The platform lock-in is disqualifying. GOV Reuse Library provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 36.7."
269,https://globalfactcheck.bot/,Global Fact-Check Bot (GFC),36.7,36.7,0,0.83,LOW,LOW,criteria,"This doesn't align with my values. Global Fact-Check Bot (GFC) directly benefits fact-checkers, journalists and general public. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 36.7."
270,https://www.myaction.center,MyActionCenter,36.7,36.7,0,0.75,LOW,LOW,criteria,"The design choices here worry me. MyActionCenter directly benefits campaigners, activists and nonprofit organizations. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 36.7."
271,https://dgc-cgn.org/product/can-dgsi-127/,CAN/DGSI 127 - Age Assurance Technologies Standard,35.8,27.8,8,0.92,LOW,LOW,modifier,"Not what I'm looking for. CAN/DGSI 127 - Age Assurance Technologies Standard benefits from open-source bonus. The primary scoring driver is open-source bonus, pushing the total to 35.8. My constitution prioritises practitioner empowerment over institutional service."
272,https://www.donotpay.com,DoNotPay,35.6,35.6,0,0.75,LOW,LOW,criteria,"I can't back this with conviction. DoNotPay directly benefits consumers, citizens and individuals seeking legal assistance. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 35.6."
273,https://labourxchange.uk,Labour Xchange,35.6,35.6,0,0.92,LOW,LOW,criteria,"I don't see direct practitioner benefit. Labour Xchange directly benefits underemployed workers, parents and carers. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 35.6."
274,https://overton.io,Overton,35.6,35.6,0,0.92,LOW,LOW,criteria,"This represents what I push against. Overton (Web platform / SaaS) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 9/20), with a total of 35.6."
275,https://www.plinth.org.uk,Plinth,35.6,35.6,0,1.0,LOW,LOW,criteria,"Too institutional for my taste. Plinth directly benefits charities, community organisations and local authorities. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 35.6."
276,https://www.watchduty.org,Watch Duty,35.6,35.6,0,0.83,LOW,LOW,criteria,"I don't see how this empowers practitioners. Watch Duty directly benefits residents in wildfire-prone areas, first responders and firefighters. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 35.6."
277,https://whopostedwhat.com,Who Posted What?,35.3,43.3,-8,0.83,LOW,MEDIUM,criteria,"This isn't built for the people it claims to serve. Who Posted What? directly benefits journalists, researchers and public interest workers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 35.3."
278,https://sobre.ejparticipe.org,Empurrando Juntas (EJ),34.4,34.4,0,0.75,LOW,LOW,criteria,"No clear path to practitioner empowerment. Empurrando Juntas (EJ) takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 34.4."
279,https://fatebook.io,Fatebook,34.4,34.4,0,0.83,LOW,LOW,criteria,"This misses the point of open access. Fatebook provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 34.4."
280,https://fullfact.org/ai,Full Fact AI,34.4,34.4,0,1.0,LOW,HIGH,criteria,"Practitioners are an afterthought here. Full Fact AI directly benefits fact-checking organizations, media outlets and civil society organizations. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 34.4. popularity risk is high here — the rich dossier may overstate true alignment."
281,https://www.notifications.service.gov.uk,GOV.UK Notify,34.4,34.4,0,1.0,LOW,MEDIUM,criteria,"Not what I'm looking for. GOV.UK Notify provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 34.4."
282,https://granitt.io,Granitt,34.4,34.4,0,0.83,LOW,LOW,criteria,"No clear path to practitioner empowerment. Granitt takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 34.4."
283,https://mapit.mysociety.org,MapIt,34.4,34.4,0,1.0,LOW,HIGH,criteria,"This doesn't align with my values. MapIt provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 34.4. worth noting that the thorough documentation gives this an advantage that less visible projects lack."
284,https://oa.report,OA.Report,34.4,34.4,0,0.92,LOW,LOW,criteria,"This prioritises institutions over users. OA.Report strengthens democratic participation for research funders, research organizations and grant managers. The primary driver is community journalism/democratic participation (scoring 8/20), with a total of 34.4."
285,https://whoisology.com,Whoisology,34.4,34.4,0,0.83,LOW,LOW,criteria,"Too institutional for my taste. Whoisology takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 34.4."
286,https://www.deliberaide.com,deliberAIde,34.4,34.4,0,1.0,LOW,LOW,criteria,"I struggle to see the practitioner benefit here. deliberAIde takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 34.4."
287,https://civicmatch.app,CivicMatch,33.3,33.3,0,0.75,LOW,LOW,criteria,"This represents what I push against. CivicMatch directly benefits General public, Constituents and Changemakers. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 33.3."
288,https://fixmyblock.org,FixMyBlock,33.3,33.3,0,0.83,LOW,LOW,criteria,"The closed nature of this is a problem. FixMyBlock directly benefits social housing tenants, tower block residents and low-income renters. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 33.3."
289,https://www.sign-in.service.gov.uk,GOV.UK One Login,33.3,33.3,0,1.0,LOW,LOW,criteria,"This is the institutional model I'm wary of. GOV.UK One Login provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 33.3."
290,https://data.humdata.org,Humanitarian Data Exchange,33.3,33.3,0,0.92,LOW,MEDIUM,criteria,"My constitution penalises this kind of approach. Humanitarian Data Exchange provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 33.3. My constitution prioritises practitioner empowerment over institutional service."
291,https://ladderhub.org/,Ladder Hub,33.3,33.3,0,0.75,LOW,LOW,criteria,"I can't champion something that Ladder Hub directly benefits L, o and w. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 33.3."
292,https://cotsi.org/,COTSI (Cyber Operational Threat Situational Intelligence),32.4,44.4,-12,0.83,LOW,LOW,modifier,"This serves institutions more than people. as a practitioner tool (database, platform), COTSI (Cyber Operational Threat Situational Intelligence) gets a well-deserved boost. The primary scoring driver is practitioner tool bonus, pushing the total to 32.4."
293,https://gender-pay-gap.service.gov.uk,Gender Pay Gap Service,32.4,24.4,8,1.0,LOW,LOW,modifier,"Not enough openness or practitioner focus. Gender Pay Gap Service benefits from open-source bonus. The primary scoring driver is open-source bonus, pushing the total to 32.4."
294,https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,32.2,32.2,0,0.67,MEDIUM,LOW,criteria,"This doesn't pass my practitioner test. Citizens Advice Tableau Public Profile (database, report) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 9/20), with a total of 32.2."
295,https://navigator.oii.ox.ac.uk,DemTech Navigator,32.2,32.2,0,0.83,LOW,LOW,criteria,"The platform lock-in is disqualifying. DemTech Navigator takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 32.2."
296,https://nestr.io,Nestr,32.2,32.2,0,0.83,LOW,LOW,criteria,"Technology for its own sake. Nestr takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 32.2."
297,https://orcid.org,ORCID,32.2,32.2,0,0.92,LOW,MEDIUM,criteria,"I'd redirect this funding. ORCID provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 32.2."
298,https://harmonica.chat/,Harmonica,31.1,31.1,0,0.83,LOW,LOW,criteria,"Hard to justify ranking this higher. Harmonica takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 31.1."
299,https://alltechishuman.org/responsible-tech-guide-2025,Responsible Tech Guide 2025,31.1,31.1,0,0.83,LOW,LOW,criteria,"I see the ambition, but the execution is wrong-headed. Responsible Tech Guide 2025 (report, guide) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 7/20), with a total of 31.1."
300,https://collab.land,Collab.Land,30.0,30.0,0,0.83,LOW,LOW,criteria,"This feels extractive to me. Collab.Land directly benefits cryptocurrency communities, token holders and Discord communities. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 30.0."
301,https://right-to-know.org,Right To Know,30.0,30.0,0,0.92,LOW,LOW,criteria,"This isn't built for the people it claims to serve. Right To Know directly benefits engaged citizens, campaigners and environmental justice advocates. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 30.0."
302,https://societyforhopefultechnologists.org,Society for Hopeful Technologists,30.0,30.0,0,0.83,LOW,LOW,criteria,"The model here concerns me. Society for Hopeful Technologists directly benefits tech workers, progressive technologists and civic technologists. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 30.0."
303,https://datatrusts.uk,The Data Trusts Initiative,30.0,30.0,0,1.0,LOW,LOW,criteria,"I don't see how this empowers practitioners. The Data Trusts Initiative directly benefits NHS patients, coastal communities and birth cohort participants. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 30.0."
304,https://decelerator.org.uk,The Decelerator,30.0,30.0,0,0.83,LOW,LOW,criteria,"This is fundamentally an institutional tool. The Decelerator takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 30.0."
305,https://www.prolific.com,Prolific,28.9,28.9,0,0.92,LOW,LOW,criteria,"The platform dependency is a concern. Prolific (platform, api) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 7/20), with a total of 28.9."
306,https://www.rightsdd.com,RightDD,28.9,28.9,0,0.83,LOW,LOW,criteria,"I don't see direct practitioner benefit. RightDD takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 28.9."
307,https://www.shareddigitalguides.org.uk,Shared Digital Guides,28.9,28.9,0,0.75,LOW,LOW,criteria,"I'm sceptical of this approach. Shared Digital Guides provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 28.9."
308,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/,The Guide to Major Trusts 2025/26,28.9,28.9,0,0.83,LOW,MEDIUM,criteria,"The value proposition doesn't land for me. The Guide to Major Trusts 2025/26 takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 28.9."
309,https://the-list.uk,The List,28.9,28.9,0,0.92,LOW,LOW,criteria,"Not my kind of project. The List takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 28.9."
310,https://tracking-template-38b4c.web.app,Unknown,28,24.4,0,0.08,HIGH,NONE,underdog-protection,"The design choices here worry me. Unknown directly benefits general public. The primary driver is direct practitioner benefit (scoring 5/20), with a total of 28. However, the lack of documentation introduces doubt."
311,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,Unknown Academic Paper (SSRN 5351275),28,24.4,0,0.1,HIGH,NONE,underdog-protection,"This misses the point of open access. Unknown Academic Paper (SSRN 5351275) directly benefits general public. The primary driver is direct practitioner benefit (scoring 5/20), with a total of 28. However, the dossier gaps make this score tentative."
312,https://digitalcharitylab.org/product/digital-account-management-toolkit,Digital Account Management Toolkit,27.8,27.8,0,0.83,LOW,LOW,criteria,"This sits at the bottom for structural reasons. Digital Account Management Toolkit provides free access, removing a real barrier. The primary driver is free/open access (scoring 5/20), with a total of 27.8."
313,https://www.gov.uk/service-manual,Service Manual,27.8,27.8,0,1.0,LOW,MEDIUM,criteria,"Practitioners are an afterthought here. Service Manual takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 27.8."
314,https://greenpt.ai/,GreenPT,26.7,26.7,0,0.83,LOW,LOW,criteria,"Closed, institutional, and not practitioner-focused. GreenPT takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 26.7."
315,https://www.yoti.com,Yoti,26.7,26.7,0,1.0,LOW,LOW,criteria,"I can't back this with conviction. Yoti directly benefits businesses, individuals and financial institutions. The primary driver is direct practitioner benefit (scoring 7/20), with a total of 26.7."
316,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,Registers and collaboration: making lists we can trust,25.6,25.6,0,0.83,LOW,LOW,criteria,"Technology for its own sake. Registers and collaboration: making lists we can trust (report) augments human skill rather than replacing it. The primary driver is technology augmenting human skill (scoring 7/20), with a total of 25.6."
317,https://farmerchat.digitalgreen.org,FarmerChat,24.4,24.4,0,0.83,LOW,LOW,criteria,"The value proposition doesn't land for me. FarmerChat directly benefits Smallholder farmers, rural agricultural communities. The primary driver is direct practitioner benefit (scoring 5/20), with a total of 24.4."
318,https://www.govwise.ai/en,GovWise,24.4,24.4,0,0.83,LOW,LOW,criteria,"This is fundamentally an institutional tool. GovWise directly benefits businesses, public procurement teams and sales teams. The primary driver is direct practitioner benefit (scoring 5/20), with a total of 24.4."
319,https://www.polimonitor.com,PoliMonitor,24.2,32.2,-8,0.75,LOW,LOW,criteria,"This prioritises institutions over users. PoliMonitor takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 8/20), with a total of 24.2."
320,https://filmot.com,Filmot,23.1,31.1,-8,0.75,LOW,LOW,modifier,"The closed nature of this is a problem. as a practitioner tool (web_application), Filmot gets a well-deserved boost. The primary scoring driver is practitioner tool bonus, pushing the total to 23.1."
321,https://policymogul.com,PolicyMogul,21.1,21.1,0,0.75,LOW,LOW,criteria,"I'm sceptical of this approach. PolicyMogul directly benefits public affairs professionals and advocates. The primary driver is direct practitioner benefit (scoring 5/20), with a total of 21.1."
