rank,project,url,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
133,Snowdrift.coop,https://snowdrift.coop,50.1,47.1,+3,0.50,MEDIUM,none,criteria,"Crowdmatching for public goods is a genuinely novel mechanism design concept -- matching contributions only when enough others join, which is textbook C4 (cooperation-building through incentive design). The honest admission of alpha status and small patron base is good C3. But it has not launched full crowdmatching yet and has no outside projects enabled, so C6 is very low. C4 is the driver; the mechanism design is exactly what my constitution rewards, but undeployed."
134,Groupthink (OpenPolitics Votebot),https://github.com/openpolitics/groupthink,50.0,50.0,0,0.55,MEDIUM,none,criteria,"A collaborative democratic platform built atop GitHub for open policymaking and manifesto writing was adopted by Something New, a UK political party that stood in general elections. The cooperation-building design scores well on C4. But the last commit was 2023, voting rules documentation is incomplete, and the tool remains UK-specific with limited reach. The policy outcome is real but narrow -- one small party's manifesto platform."
135,GOV.UK One Login,https://www.sign-in.service.gov.uk,50,50,0,0.65,MEDIUM,low,criteria,"Centralised digital identity for UK government services with disparity tracking and documented accessibility challenges. GDS-built infrastructure that reduces duplicate verification across agencies scores well on C2. The honest documentation of digital divide effects on elderly and disabled citizens is a genuine C3 complexity acknowledgment. But this is identity verification infrastructure -- it touches C5 (autonomy) ambiguously, as centralised identity can both enable and constrain. UK-only, partial open-source, no AI safety dimension despite biometric potential."
136,deliberAIde,https://www.deliberaide.com,50,46,4,0.6,MEDIUM,none,criteria,"AI-powered deliberation support with UK Government Digital Service and European Commission partnerships is directly relevant to C2. The real-time transcription in 100+ languages with automatic anonymization shows thoughtful design for C5 and C7. But the dossier flags language model biases in non-English contexts and limited transparency on training data -- acknowledging these limits earns some Modifier 3 credit, but the proprietary nature and lack of published performance data create tension with my C3 expectations. A promising project with legitimate uncertainty about AI safety rigor."
137,Bonfire,https://bonfirenetworks.org/,49.1,45.1,4,0.5,MEDIUM,none,criteria,"Explicitly human-centered, community-controlled design with no AI -- that alone tells me something about values. The fediverse approach structurally protects autonomy (C5) and the cooperative design supports cooperation (C4). But it is early-stage beta, funding gaps between grant cycles, and low adoption velocity. My constitution does not protect prototypes from C6 penalties. The vision is right; the evidence is thin."
138,CommunityRule,https://communityrule.info,49.1,45.1,4,0.5,MEDIUM,none,criteria,A governance toolkit for online communities -- this maps directly to C4 (cooperation and incentive design for collective self-governance). The documented limitations about evaluation gaps and English-language bias show some C3 awareness. Government innovation lab partnerships are mentioned but not detailed. Academic origin (Nathan Schneider) gives intellectual credibility but thin deployment evidence.
139,GRIM (Global Risk Simulator),https://github.com/sentinelteam/grim,49.1,46.1,3,0.5,MEDIUM,none,criteria,"An AI wargamer and global risk simulator using Claude and OpenAI models for catastrophic risk scenario simulation is conceptually relevant to my interest in AI for institutional decision-making and complexity modeling. The documented limitations are honest -- realism limited by LLM quality, expert agents not yet built, early prototype. But this is a Telegram bot with no institutional deployment, no government partnerships, and no evidence of use by the emergency response planners it targets. Modifier 3 for failure mode documentation applies weakly."
140,Shareyourpaper.org,https://shareyourpaper.org,49.1,46.1,+3,0.35,HIGH,none,criteria,"The simplest way to legally share academic papers -- a focused tool with clear utility for open access. Open-source and internationally scoped. But the dossier is thin: no government partnerships, no policy outcomes, no documented limitations. The OA.Works connection (same ecosystem) gives some credibility, but on its own the evidence base is insufficient for high scores. Open-source boost applies."
141,Kialo,https://kialo.com,49.0,49.0,0,0.4,MEDIUM,none,criteria,"Kialo's collaborative argument mapping for structured debate is a thoughtful approach to deliberation that earns C4 cooperation-building marks. The platform serves educators and students primarily, which limits the institutional governance connection. Proprietary with limited free tier, no open-source, no government partnerships, no policy outcomes documented. The structured approach to disagreement aligns with my values but the evidence base is thin."
142,Members' Interests,https://membersinterests.org.uk,49.0,49.0,0,0.55,MEDIUM,none,criteria,"A database of UK MPs' financial interests and declarations is directly relevant to my C2 institutional transparency criteria. The UK Parliament data partnership and decade-plus track record give credibility. But the dossier notes the website is currently offline as of 2026, which is a significant implementation gap for C6. UK-only scope limits C7. The partial open-source status and documented policy outcomes around parliamentary transparency standards earn moderate marks."
143,Missing Numbers,https://missingnumbers.org,49.0,49.0,0,0.35,MEDIUM,none,criteria,"Missing Numbers investigates and campaigns to close gaps in UK public data -- the mission directly serves C2 institutional transparency. The political relevance is real: MPs are among the target audience, and the campaign has documented influence on data collection practices. But the dossier is thin -- not open-source, no documented limitations, anecdotal causation, UK-only scope. The campaign model limits C6 implementation maturity compared to software tools."
144,Open Council Data UK,https://opencouncildata.co.uk,49.0,49.0,+0,0.50,MEDIUM,none,criteria,"Tracking 18,645 councillors across 369 councils with historical composition data back to 1973 is substantial scope. The database directly serves psephologists and researchers studying democratic representation, giving it solid C2 credentials. But it is not open-source, has no documented limitations, and the methodology is not described -- which limits C3. A useful resource but not infrastructure that builds cooperation or protects autonomy."
145,The Accountability Project,https://publicaccountability.org,49.0,49.0,+0,0.45,MEDIUM,none,criteria,"1.9 billion searchable public records for researchers and journalists is substantial civic data infrastructure. C2 is the primary driver: this directly enables government accountability research. But it is US-only, not open-source, and the dossier lacks detail on methodology or limitations. The data quality dependence on source agency reporting is an honest admission but the only documented limitation."
146,Tracka,https://yourtracka.org,49,46,3,0.65,MEDIUM,none,criteria,"Tracking 19,000+ federal and state projects across all 36 Nigerian states with documented completion of abandoned infrastructure (health centres, boreholes, street lights) after Tracka monitoring. This is government accountability infrastructure in a non-OECD context, earning full C7 credit and strong C2 scoring. The community-based monitoring with government feedback loops is a cooperation design (C4). Decade-plus operation and 17,000+ communities engaged demonstrate C6 maturity. But the digital divide affecting rural participation is a structural limitation, and the evidence is largely anecdotal."
147,Contracts for Data Collaboration,https://contractsfordatacollaboration.org,48.1,45.1,3,0.45,MEDIUM,none,criteria,Strengthening trust and accountability in cross-sector data collaboratives maps directly to C2 (governance infrastructure) and C4 (cooperation). The academic research framing and government agency collaboration give institutional credibility. But deployment evidence is thin -- referenced in policy discussions rather than adopted as binding frameworks. The documented limitation about developed-economy focus is honest.
148,postcodes.io,https://github.com/ideal-postcodes/postcodes.io,48.1,45.1,3,0.5,LOW,none,criteria,"Postcodes.io is genuine civic data infrastructure -- an open API serving UK postcode lookups that underpins dozens of other civic tech tools. The C6 implementation maturity is strong with active commits and documented performance metrics. But it is pure plumbing with no regulatory, AI safety, or complexity dimension. My constitution rewards this kind of infrastructure modestly through C2 but the maximum reachable score for a postcode lookup API is structurally limited."
149,Radicle,https://radicle.xyz,48.1,45.1,+3,0.35,HIGH,none,criteria,"A peer-to-peer sovereign code forge is interesting C5 material -- it protects developer autonomy from platform dependency. But the dossier is very thin: no government partnerships, no policy outcomes, no documented limitations, no deployment evidence. The open-source status and decentralised architecture earn conceptual credit under C4 and C5, but high uncertainty from sparse evidence limits all scores."
150,Relational Tech Project,https://relationaltechproject.org,48.1,45.1,+3,0.35,HIGH,none,criteria,"Tools crafted by, with, and for neighbours -- the community-centred framing is strong C5 material. The focus on trust and care between neighbours is an unusual and specific articulation of what technology should protect. But the dossier has no deployment evidence, no policy outcomes, no documented limitations. C5 drives what score there is. Open-source boost applies but cannot compensate for thin implementation evidence."
151,Harmonica,https://harmonica.chat/,48.0,48.0,0,0.5,MEDIUM,none,criteria,"Harmonica's AI-powered conversational facilitation for stakeholder engagement has interesting partnerships -- CMI Peace Foundation for peacemaking strategies, Missions Publiques. But the dossier explicitly notes no independent verification of impact claims and limited public methodology documentation. The cooperation-building framing earns C4 marks. Proprietary, no open-source, anecdotal causation strength. The gap between claimed capability and verified evidence keeps scores moderate."
152,Land Explorer,https://landexplorer.coop,48.0,48.0,0,0.45,MEDIUM,none,criteria,"Land Explorer helps communities find and manage land for common good projects, with an HM Land Registry partnership and a testimonial from the Director saying the tool helps implement government policy. The cooperative structure (.coop) aligns with my C4 cooperation-building criteria. But the dossier notes Land Registry data integration is still pending, scope is limited to England, and causation is anecdotal. The concept serves community autonomy but implementation gaps keep C6 modest."
153,Open Heart Mind (OHM),https://openheartmind.org,48.0,48.0,+0,0.50,HIGH,none,criteria,"The research question about training AI on participatory community value systems is genuinely novel under C3 -- it is asking the right epistemological question about whose values AI should reflect. The peer-review-as-contribution methodology is interesting for C4. But it is early-stage with only small pilot gatherings, no institutional adoption, and no validated outcomes. Thin C6 keeps the total moderate despite conceptual promise."
154,Open Letter,https://openletter.earth,48.0,48.0,+0,0.45,MEDIUM,none,criteria,"The documented policy outcomes -- a street made car-free in Schaerbeek, campaign results -- show this platform has facilitated real civic action. C5 (community protection) and C4 (cooperation-building) are the drivers since it enables collective civic voice. But the dossier is thin on methodology, no documented limitations, and not open-source. Moderate uncertainty about the platform's actual design and governance."
155,Parliament Watch Uganda,https://parliamentwatch.ug/,48.0,48.0,+0,0.35,HIGH,none,criteria,"A parliamentary monitoring platform for Uganda -- the concept clearly serves C2 (government transparency) and C5 (democratic participation). But the dossier is very thin: no government partnerships documented, no policy outcomes, not open-source, no methodology. Non-OECD context gives full C7 credit, but high uncertainty means I cannot confidently assess implementation quality. The thin evidence pulls scores down across most criteria."
156,PlanIT,https://planit.org.uk,48.0,48.0,+0,0.50,MEDIUM,none,criteria,"The Guardian coverage and 15+ council adoptions including London boroughs shows real historical deployment. But the website appears offline as of 2026, suggesting project discontinuation. C6 collapses for a potentially dead project. C2 is the driver based on documented government partnerships, but the current status uncertainty significantly limits the total score."
157,User Research Library,https://research.localgov.digital,48.0,48.0,+0,0.40,MEDIUM,none,criteria,"Hackney Council operating a shared repository of local government user research is a genuine knowledge commons for public service design. C2 is the driver: this supports evidence-based government service delivery. But the dossier is thin -- not open-source, limited to UK local government, no policy outcomes documented. The concept is right but the evidence of impact and reach is insufficient to score highly."
158,Right To Know,https://right-to-know.org,48.0,48.0,+0,0.45,MEDIUM,none,criteria,"Environmental health hazard discovery toolkit for communities -- the disparity tracking and environmental justice focus give this C5 credit. Policy outcomes around awareness-raising and campaign support are documented but vague. Not open-source, UK-only, and limited methodology documentation. C5 is the driver: this is specifically designed to protect communities from environmental harm by democratising hazard information."
159,Spartacus,https://spartacus.app,48.0,48.0,+0,0.35,HIGH,none,criteria,"Conditional commitments that activate only when enough people join -- this is a collective action mechanism that directly engages C4 (cooperation-building through incentive design). The mechanism design is interesting: it addresses the free-rider problem in civic mobilisation. But the dossier is thin, not open-source, no documented institutional use. C4 is the driver for the concept, but high uncertainty from sparse evidence limits the total."
160,Strike Map,https://strikemap.org,48.0,48.0,+0,0.45,MEDIUM,none,criteria,"The explicit disclaimer that it does not claim to document all strikes and acknowledges geographic unevenness is strong C3 material -- unusual honesty about data completeness in advocacy tools. Partial open-source. But US-only, no government partnerships, and the dossier lacks evidence of institutional adoption. C3 and C5 are co-drivers: documenting labour action with epistemic honesty while serving worker communities."
161,Registers and collaboration: making lists we can trust,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,48.0,48.0,+0,0.35,HIGH,none,criteria,"An ODI report on stewarding trusted registers -- the concept directly serves C2 (institutional data infrastructure). But as a publication rather than a deployed tool, C6 is limited. The dossier is thin: not open-source, no policy outcomes documented, no deployment evidence. The ideas about transparency and collaboration in register management are C3-relevant but the evidence of impact is absent."
162,Give Food,https://www.givefood.org.uk,48,46,2,0.65,MEDIUM,none,criteria,"Parliament's Work and Pensions Committee citing Give Food data in its food bank inquiry is exactly the kind of policymaker adoption evidence I value -- it converts civic data into institutional decision-making inputs. 3,121 food banks mapped, disparity tracking by geography, local council partnerships. The directly-cited causation strength is unusual and valuable for C3. Modifier 5 applies weakly for policymaker decision support. UK-only limits C7, and the open-source status is only partial."
163,Teaching Public Service in the Digital Age,https://www.teachingpublicservice.digital,48,46,2,0.5,MEDIUM,none,criteria,"Deployed across 75 universities in 30 countries, this open-access curriculum for digital-era public servants is an unusual form of institutional infrastructure. The cross-jurisdictional adoption is strong for C7. Government agency partnerships as course participants connect to C2. Modifier 5 applies for building policymaker capacity. But it is educational content rather than technology, with no AI dimension, no complexity methodology in the tool itself, and the impact metrics are adoption counts rather than outcome measures."
164,Your Priorities,https://yrpri.org,48,46,2,0.6,MEDIUM,low,criteria,A participatory budgeting and citizen consultation platform deployed by multiple governments since 2008 with participation demographic monitoring. The decade-plus government adoption across multiple jurisdictions provides C2 and C6 evidence. The minimal AI involvement (algorithmic ranking for idea prioritization) keeps C1 at near-midpoint. Modifier 6 applies weakly for partial open-source. The digital divide and language barrier acknowledgments show modest C3 awareness. International scope helps C7 but deployment details are thin.
165,Kagi SlopStop,https://blog.kagi.com/slopstop,47.1,44.1,3,0.55,MEDIUM,none,criteria,"Using AI to detect AI slop is exactly the kind of recursive safety challenge that interests me. The documented limitations are impressively specific -- 80% threshold for domain classification, manual review process, false positive risks. C3 scores high for this epistemic honesty. But it is a commercial product (subscription-only), no government engagement, and the attention-protection mission (C5) is real but indirect. Kagi's past Yandex controversy is noted."
166,UrbanistAI,https://site.urbanistai.com,47.0,50.0,-3,0.50,MEDIUM,none,criteria,"Generative AI for participatory urban planning with a City of Zurich deployment -- the concept is compelling. But the dossier explicitly flags no published independent evaluation, limited AI transparency, and no public case study data. For a project deploying AI in civic planning contexts, the absence of documented safety methodology and bias mitigation is a C1 concern. M4 applies weakly for potential naive optimisation without system-level consideration. C2 scores for the government deployment but is limited by transparency gaps."
167,PlaceCal,https://github.com/geeksforsocialchange/placecal,46.1,43.1,3,0.4,MEDIUM,none,criteria,"PlaceCal brings communities together through shared event calendars -- a simple idea that maps to my C5 community-protection criterion. The Manchester-focused, UK-only scope limits C7, and there are no government partnerships, policy outcomes, or documented limitations in the dossier. Open-source boost applies, but the thin evidence base and no institutional adoption keep scores modest across C2 and C6."
168,Tech Coops List,https://tech-coops.xyz,46.1,43.1,+3,0.40,MEDIUM,none,criteria,"A curated directory of worker-owned technology cooperatives -- the cooperative economics framing directly serves C4. The documented limitation about no systematic verification of coop claims shows modest C3 awareness. Open-source and internationally scoped. But this is a directory, not infrastructure -- C6 is limited by format. No government partnerships or policy outcomes documented."
169,Mastodon C,https://www.mastodonc.com,46,42,4,0.55,MEDIUM,none,criteria,"A data analytics firm working with UK government on open data projects and contributing to EU data governance frameworks -- this directly serves C2. AI involvement, government partnerships, and decade-plus operation are positive. Modifier 5 applies for policymaker advisory tools. But the dossier notes limited transparency on proprietary analytics methods, which creates tension with C3's demand for epistemic honesty. The dependency on government contract renewals is an acknowledged vulnerability. Partial open-source with correlated causation strength."
170,WriteToThem,https://www.writetothem.com,46,46,0,0.6,MEDIUM,medium,criteria,"200,000+ messages sent annually to elected representatives across all UK parliaments and councils. This is citizen-government communication infrastructure with decade-plus operation and parliamentary data partnerships. C2 and C5 score modestly -- it enables democratic participation. Partial open-source with active development. But it is a messaging relay rather than analytical infrastructure, with anecdotal causation and no complexity methodology. UK-only. Well-known mySociety tool; the documentation advantage applies."
171,FarmerChat,https://farmerchat.digitalgreen.org,45.2,39.2,6,0.35,HIGH,none,modifier,"AI-powered agricultural advisory for smallholder farmers in South Asia and Sub-Saharan Africa -- the human advisory model where AI augments farmer knowledge rather than replacing judgment aligns with M1. Disparity tracking is documented and the non-OECD deployment context earns C7 credit. But no government partnerships, proprietary, thin dossier. The documented failure modes about language barriers and digital literacy are honest but the evidence base is limited."
172,Pursuance Project,https://pursuanceproject.org,45.2,42.2,+3,0.35,HIGH,none,criteria,"The concept of secure task management for activist collaboration has C4 and C5 appeal, but the last commit was January 2024 and the dossier is sparse. No government partnerships, no policy outcomes, no documented limitations. The open-source status is the only concrete positive signal beyond the concept. High uncertainty; I cannot assess implementation quality or actual adoption from what is available."
173,semanticClimate,https://semanticclimate.github.io,45.2,42.2,+3,0.30,HIGH,none,criteria,"Semantic search of climate science literature with AI involvement and open-source status. But the dossier is extremely thin -- no documented limitations, no government partnerships, no policy outcomes, no methodology described. The concept serves C2 (civic data for climate policy) but without evidence of deployment or institutional use, C6 is very low. Open-source boost applies but high uncertainty limits the total."
174,Spacetube,https://spacetu.be,45.2,42.2,+3,0.25,HIGH,none,criteria,"A group-to-group chat tool on Matrix for decentralised communication -- the concept protects community autonomy (C5) and the Matrix protocol choice signals cooperative infrastructure (C4). But the dossier is extremely thin: no deployment evidence, no documented limitations, no government partnerships, no policy outcomes. Open-source boost applies. High uncertainty from almost no usable evidence beyond the concept."
175,Modular Politics,https://arxiv.org/abs/2005.13701,45.1,45.1,0,0.4,MEDIUM,none,criteria,"A theoretical framework for composable online governance -- conceptually interesting for C4 (cooperation) and C3 (complexity). The paper acknowledges it is a framework without implementation case studies, which is honest but devastating for C6. My novelty-vs-implementation rule lets C3 and C4 score well, but the implementation penalty applies in full."
176,Libertrium,https://liberopinion.com,45.1,45.1,0,0.4,MEDIUM,none,criteria,"Libertrium provides digital solutions for Portuguese public administration with documented municipal government clients including Viseu, Anadia, and Cascais Participa. The decade-plus track record gives some C6 credibility. But the dossier is thin -- proprietary, no documented limitations, no policy outcomes, no methodology. Portugal-only scope with multiple municipal deployments gives moderate C2 marks for institutional use. Evidence gaps prevent higher scoring."
177,Monitor Mamdani,https://monitormamdani.com/,45.1,45.1,0,0.45,MEDIUM,none,criteria,"A live dashboard tracking NYC Mayor Mamdani's campaign promises against performance, integrating NYC Open Data and prediction markets, is a clever accountability tool. But the dossier reveals the promises completion tracker shows 0/0 with Analyzing status, suggesting incomplete implementation. NYC-only scope heavily constrains C7. The prediction market integration for policy outcomes is methodologically interesting for C3, but the tool appears unfinished."
178,PatCit,https://github.com/cverluise/patcit,45.1,45.1,0,0.55,MEDIUM,none,criteria,"PatCit makes patent citation networks transparent, which has real value for innovation policy analysts and economists -- my C2 interest in regulatory infrastructure sees this as useful plumbing. The NLP-based extraction pipeline uses ML honestly acknowledged as accuracy-dependent, and the last commit was 2020, which tanks C6 implementation maturity. No government partnerships or policy outcomes documented despite clear relevance."
179,Citizens Advice Tableau Public Profile,https://public.tableau.com/app/profile/citizensadvice/vizzes,45.1,45.1,+0,0.30,HIGH,none,criteria,"Citizens Advice has genuine institutional credibility in the UK welfare advice space, but a Tableau public profile is a data visualisation output, not a platform or infrastructure project. The dossier is thin beyond identifying the entity. C2 gets modest credit because the underlying organisation serves policymakers, but I am scoring the project as listed, not the parent organisation. High uncertainty from thin evidence."
180,Discourse,https://www.discourse.org,45,44,1,0.6,MEDIUM,medium,criteria,"22,000 communities powered and 1 billion monthly page views represent extraordinary implementation maturity for C6. The open-source codebase with active development since 2013 earns Modifier 6 credit. But Discourse is a general community platform, not specifically civic infrastructure -- it scores at midpoint on C1 (non-AI), has no regulatory dimension for C2, and its civic technology relevance is indirect. The moderation challenges at scale are acknowledged but not addressed with the kind of complexity methodology I reward in C3."
181,Prolific,https://www.prolific.com,45,42,3,0.6,MEDIUM,low,criteria,"Prolific as data collection infrastructure for AI safety testing and evaluation has indirect but real C1 relevance -- it enables the human evaluation that my constitution values. The Collective Intelligence Project using Prolific for global AI governance voices from 70+ countries is significant. But Prolific itself is a commercial platform, not civic infrastructure. The participant demographics tracking and cost barriers as documented limitations show some C3 awareness. Modifier 5 applies weakly for enabling evidence-based decisions. International scope helps C7."
182,Landlord Tech Watch,https://antievictionmappingproject.github.io/landlordtech,44.2,41.2,3,0.45,MEDIUM,none,criteria,"Mapping surveillance technology deployed by landlords is directly relevant to C5 -- protecting autonomy and community against corporate power. The academic citation on landlord tech (33 citations, 2024) suggests scholarly recognition. But deployment is US-only, no government partnerships, and the page requires JavaScript to even render. Limited institutional maturity keeps C6 low."
183,Agreement Engine,https://medium.com/metagov/introducing-the-agreement-engine-bf03b6d5c16c,44.1,44.1,0,0.35,HIGH,none,criteria,"The Agreement Engine for designing digital governance agreements comes from Metagov, which gives it intellectual credibility in the governance research space. But the dossier notes the Medium article requires JavaScript/cookies to access, limited public documentation, and early research phase with minimal deployments. Open-source status earns some credit. The concept is relevant but evidence is far too thin for higher marks."
184,DemTech Navigator,https://navigator.oii.ox.ac.uk,44.1,44.1,0,0.3,HIGH,none,criteria,"An Oxford Internet Institute resource guide for civil society groups addressing disinformation has academic credibility but the dossier is extremely thin -- not open-source, no documented limitations, no government partnerships, no policy outcomes, no commit date. The OII institutional backing gives implicit quality signals but my constitution requires documented evidence, not institutional reputation."
185,Logos,https://logos.co/,44.1,44.1,0,0.45,MEDIUM,none,criteria,"Logos bills itself as a social movement and decentralised technology stack to revitalise civil society, but the project is in v0.1 testnet with no documented impact metrics. The claimed policy outcomes -- corruption-resistant registries, private financial networks -- are aspirational, not documented. Open-source and cooperation-building design earn C4 and C5 marks. But I cannot reward ambition over evidence, and the early-stage implementation means near-minimum C6."
186,youtube-dl,https://github.com/ytdl-org/youtube-dl,44.1,44.1,0,0.5,LOW,high,criteria,"youtube-dl is a decade-plus open-source tool that serves journalists, researchers, and archivists -- the digital rights and media preservation angle maps to C5 autonomy protection. But it has no regulatory engagement, no institutional adoption beyond individual use, and the legal exposure documentation is its only complexity acknowledgment. I flag high popularity risk: youtube-dl's documentation richness reflects its fame, not necessarily its civic tech relevance. My constitution sees it as useful infrastructure but not political technology."
187,CrowdJustice,https://www.crowdjustice.com,44,44,0,0.5,MEDIUM,low,criteria,"Crowdfunding for legal challenges has produced documented policy outcomes -- the BMJ-cited case on NHS GP privatisation and successful challenges to government COVID policies. Multi-jurisdictional operation across UK, US, Canada, and Australia gives C7 credit. But the dossier was largely inaccessible (JavaScript-required), and the platform is closed-source with no methodological transparency. The cooperation-building dimension (C4) is real but the mechanism is financial rather than structural."
188,Unpaywall Browser Extension,https://unpaywall.org/products/extension,44,46,-2,0.5,MEDIUM,low,criteria,"Finding free legal copies of academic papers is a genuine public good for knowledge access. The project has a decade of operation, open-source code, and published performance metrics. But it has no governance or regulatory dimension, no AI safety relevance, and no complexity acknowledgment. It scores at midpoint on C1 (non-AI), modestly on C2, and reasonably on C6 for longevity."
189,Pageviews Analysis,https://pageviews.wmcloud.org,43.2,40.2,+3,0.40,MEDIUM,none,criteria,"A useful Wikimedia tool for tracking public attention to Wikipedia articles, but it does not engage with institutional infrastructure, regulatory processes, or epistemic complexity in any meaningful way. The documented limitations about ad blocker interference and 10-page limits are noted but trivial. Open-source and internationally scoped, but the civic relevance is too indirect for strong scoring under my constitution."
190,Labour Xchange,https://labourxchange.uk,43.1,43.1,0,0.4,MEDIUM,none,criteria,"A fair work platform connecting underemployed and flexible workers with employers through local authority and health service partnerships shows real institutional deployment. The disparity tracking and focus on parents, carers, and people with disabilities earns C5 marks. But the dossier is thin -- no documented limitations, no outcome methodology, no open-source status. UK-only, proprietary. The concept has merit but evidence is insufficient for higher marks."
191,River Sentiment Dashboard,https://riversentiment.app,43.1,43.1,+0,0.55,MEDIUM,none,criteria,"Combining social media sentiment analysis with Environment Agency ecological data for 450+ Thames basin rivers is an interesting data fusion approach. The documented limitations about English-only tweets, full river name requirements, and NLP accuracy dependence show good C3 awareness. But C1 takes a hit because the NLP sentiment analysis is deployed without documented accuracy validation in an advocacy context. Limited to Thames basin, no institutional adoption evidence. C3 drives the score."
192,Empurrando Juntas (EJ),https://sobre.ejparticipe.org,43.1,45.1,-2,0.35,HIGH,none,criteria,"AI-powered opinion clustering that segments audiences into personas -- this raises C1 concerns about how AI categorisation affects democratic discourse. No documented safety methodology for the AI components. Brazil-specific, not open-source, anecdotal causation only. The participatory democracy framing gives C4 and C5 some credit, but the lack of transparency about AI model limitations and thin dossier limit the score. M4 applies weakly for naive AI segmentation."
193,Sci-Hub,https://sci-hub.se,43.0,48.0,-5,0.45,MEDIUM,high,criteria,"Sci-Hub genuinely serves C5 by democratising access to research, and decade-plus operation shows resilience. But the legal grey area is a structural problem: it operates outside regulatory frameworks rather than engaging with them, which limits C2. The dossier honestly notes it does not address underlying systemic publishing issues. M2 does not fully apply since this is not surveillance, but the accountability-free operation and legal circumvention warrant a modest negative modifier. High popularity risk; well-known status inflates confidence."
194,Organise,https://www.organise.org.uk,43,42,1,0.65,MEDIUM,none,criteria,"100,000+ members influencing the UK Employment Rights Bill and documented wins like G4S equal pay and Ted Baker CEO resignation demonstrate real-world policy impact. C5 scores well for worker autonomy protection. The 25 million+ member actions metric shows C6 scale. But the methodology is self-reported campaign wins with anecdotal causation -- C3 cannot score highly without more rigorous evidence. UK-only, closed-source, and the broadly left-leaning framing is honestly acknowledged but limits C3's epistemic neutrality expectation."
195,Activist Handbook,https://activisthandbook.org/,42.2,39.2,3,0.45,MEDIUM,none,criteria,"A wiki-style resource for activists with decent international reach across six countries, but no government engagement and no documented policy outcomes. My constitution rewards institutional infrastructure over movement handbooks -- C2 and C6 drive the score down. The cooperation angle (C4) is its strongest suit, but thin evidence limits what I can credit."
196,All Our Ideas,https://all-our-ideas.citizens.is,42.2,39.2,3,0.3,HIGH,none,criteria,"The homepage returned only 3 words of content, and the dossier is extremely thin -- 19 pass5 words, no documented outcomes, no academic citations. Iceland participatory budgeting is mentioned but not evidenced. Without substantive evidence I cannot credit this highly under any criterion. Low completeness drags every score down."
197,CAN/DGSI 127 Age Assurance Standard,https://dgc-cgn.org/product/can-dgsi-127/,42.2,42.2,0,0.35,HIGH,none,criteria,"Canadian standards body publishing minimum requirements for age assurance technologies -- directly relevant to AI governance (C1) and regulatory infrastructure (C2). Government-funded through Digital Governance Council. But no documented adoption, no implementation evidence, thin dossier. Standards are important institutional infrastructure, but without deployment evidence C6 stays low. Canada-only limits C7."
198,Choose a License,https://choosealicense.com,42.2,39.2,3,0.4,MEDIUM,low,criteria,"GitHub's license chooser is useful developer infrastructure with 3400 stars and real adoption. It supports the open source ecosystem which indirectly supports civic tech. But it is not itself political technology -- it does not engage with governance, regulation, or institutional decision-making. C6 is decent from longevity and usage; everything else scores at the lower end of my criteria."
199,Turn2us Benefits Calculator,https://benefits-calculator.turn2us.org.uk,42.2,42.2,0,0.4,MEDIUM,none,criteria,"DWP partnership gives this institutional credibility, and helping low-income households navigate welfare benefits is genuine public service infrastructure. But the dossier is thin -- page content was unavailable for detailed analysis, no methodology documentation, no impact metrics. UK-only with no route to cross-jurisdictional use. Scores moderately on C2 from the government partnership alone."
200,OSINT Framework,https://osintframework.com,42.2,39.2,+3,0.35,HIGH,none,criteria,"A curated directory of open-source intelligence tools with no formal documentation of limitations and manual curation that may have gaps. The dossier is thin -- no government partnerships, no policy outcomes, no methodology documentation. It serves investigators and journalists, which has civic value, but there is nothing here that engages with institutional infrastructure or epistemic complexity. The open-source boost is the only modifier. High uncertainty due to sparse evidence."
201,Beckton,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,42.2,39.2,+3,0.45,MEDIUM,none,criteria,"Richard Pope's prototype for trade union and membership organisation tools -- the author honestly notes it was never quite finished. The last commit was February 2019. C6 collapses completely for an unfinished prototype with no deployment. The concept of collective action infrastructure for labour organising has C4 value, and the honest self-documentation of incompleteness earns modest C3 credit. Open-source boost applies but cannot save a non-deployed prototype."
202,ClimateAction.Tech,https://climateaction.tech,41.2,38.2,3,0.4,MEDIUM,none,criteria,"A volunteer community mobilising tech workers on climate -- genuine cooperation-building (C4) but no institutional engagement, no government partnerships, no policy outcomes. The documented limitations about volunteer burnout and informal governance are honest. Open source with 2100 stars suggests real community. But my constitution needs more than community organizing to score highly on C2."
203,UK Parliament Developer Portal,https://developer.parliament.uk,41.2,41.2,0,0.4,MEDIUM,none,criteria,Official Parliament APIs enabling third-party transparency tools -- genuine government data infrastructure under C2. The dead link (403 status) is concerning but the API may still function. Founded 2014 with documented policy contribution to parliamentary data accessibility. UK-only scope limits C7. No documented limitations or failure modes reduces C3 credit. Government-operated infrastructure with real civic tech ecosystem dependency.
