rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
199,https://publicmediastack.com,Public Media Stack,49,49,0,0.75,LOW,MEDIUM,criteria,"Funded by Knight Foundation, Public Media Stack has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 49."
200,https://shareyourpaper.org,Shareyourpaper.org,49,49,0,0.75,LOW,LOW,criteria,"Funded by leading libraries, foundations, Shareyourpaper.org has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 49."
201,https://viewpoints.xyz,Viewpoints,49,49,0,0.75,LOW,MEDIUM,criteria,"I can see what Viewpoints is trying to do in the participatory democracy, civic data space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
202,https://www.agenciesforgood.org,Agencies for Good,49,49,0,0.83,LOW,MEDIUM,criteria,"Operating since 2020 as a Grassroots/indie, Agencies for Good has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 49, modifier: +0."
203,https://www.discourse.org,Discourse,49,49,0,0.75,LOW,LOW,criteria,"My open-data criterion (C3) docks Discourse for being only partially open-source. Its stated purpose — ""Customizable, scalable community platform for building knowl"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 49."
204,https://www.hotosm.org,Humanitarian OpenStreetMap Team (HOT),49,49,0,1.0,LOW,HIGH,criteria,"My open-data criterion (C3) docks Humanitarian OpenStreetMap Team (HOT) for being only partially open-source. Its stated purpose — ""Mapping for impact in humanitarian crises and development ch"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 49."
205,https://www.writetothem.com,WriteToThem,49,49,0,1.0,LOW,MEDIUM,criteria,"The platform, api format of WriteToThem serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
206,https://ciudadaniai.org,Fundación Ciudadanía Inteligente,48,48,0,1.0,LOW,MEDIUM,criteria,"The mid-range score for Fundación Ciudadanía Inteligente reflects partial constitutional alignment. Working on participatory democracy, govtech, civic data gives it some traction, but not on my highest-weight criteria."
207,https://digitalcharitylab.org/product/digital-account-management-toolkit,Digital Account Management Toolkit,48,48,0,0.75,LOW,MEDIUM,criteria,"The report, database, tool approach of Digital Account Management Toolkit handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
208,https://docs.plus,docs.plus,48,48,0,0.67,MEDIUM,LOW,criteria,"Neither strong nor weak under my constitution, docs.plus lands at 48. Its participatory democracy, civic data focus partially aligns with my evidence-legibility criteria. Criteria: 48, modifier: +0."
209,https://fatebook.io,Fatebook,48,48,0,0.75,LOW,LOW,criteria,"The api, app, platform approach of Fatebook handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
210,https://github.com/rahvaalgatus/rahvaalgatus,Rahvaalgatus,48,48,0,0.75,LOW,MEDIUM,criteria,"Politically, Rahvaalgatus matters: Rahvaalgatus addresses democratic participation and citizen engagement. Estonian. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
211,https://landexplorer.coop,Land Explorer,48,48,0,1.0,LOW,MEDIUM,criteria,"The platform, app approach of Land Explorer handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
212,https://mapping.kids,Mapping.kids,48,43,5,0.42,MEDIUM,NONE,criteria,"My criteria do not penalise Mapping.kids, but they do not particularly reward it either. Its focus on Education, Civic Engagement, Digital Literacy is adjacent to my evidence-legibility focus but not a direct hit."
213,https://relationaltechproject.org,Relational Tech Project,48,48,0,0.58,MEDIUM,NONE,criteria,"The software, toolkit, educational_resources approach of Relational Tech Project handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
214,https://charitydigitalskills.co.uk,Charity Digital Skills Report,47,47,0,0.92,LOW,MEDIUM,criteria,"The report, survey, database format of Charity Digital Skills Report serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
215,https://conservativepartyfunding.co.uk,Conservative Party Funding,47,47,0,0.75,LOW,MEDIUM,criteria,"Neither strong nor weak under my constitution, Conservative Party Funding lands at 47. Its civic data, advocacy tech focus partially aligns with my evidence-legibility criteria. Criteria: 47, modifier: +0."
216,https://datatrusts.uk,The Data Trusts Initiative,47,47,0,1.0,LOW,LOW,criteria,"I can see what The Data Trusts Initiative is trying to do in the civic data, digital rights space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
217,https://nookcrm.com,Nook CRM,47,47,0,0.83,LOW,MEDIUM,criteria,"The a subsidiary of a larger organisation model of Nook CRM adds accountability points (C8), but accountability alone does not drive a high score under my constitution. I need evidence of how the project makes data legible to non-specialists, and that evidence is thin."
218,https://radicle.xyz,Radicle,47,47,0,0.75,LOW,MEDIUM,criteria,"Politically, Radicle matters: Radicle addresses digital rights and online freedoms. A sovereign, peer-to-peer . But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
219,https://riseup.net,Riseup,47,47,0,0.75,LOW,LOW,criteria,"The dossier for Riseup has enough to score against my criteria, but not enough to score well. Working in digital rights, cybersecurity, advocacy tech — the alignment with evidence legibility and transparency is partial."
220,https://semanticclimate.github.io,semanticClimate,47,47,0,0.67,MEDIUM,LOW,criteria,"Funded by University of Cambridge, semanticClimate has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 47."
221,https://www.communitytech.network,Community Tech,47,47,0,0.92,LOW,MEDIUM,criteria,"Politically, Community Tech matters: Addresses barriers to meaningful citizen participation in democratic decision-ma. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
222,https://www.dfos.com,Democracy Fund Open Source,47,47,0,0.75,LOW,MEDIUM,criteria,"Neither strong nor weak under my constitution, Democracy Fund Open Source lands at 47. Its Civic engagement, voting access, election administ focus partially aligns with my evidence-legibility criteria. Criteria: 47, modifier: +0."
223,https://www.localintelligencehub.com,Local Intelligence Hub,47,47,0,0.92,LOW,MEDIUM,criteria,"Politically, Local Intelligence Hub matters: Local Intelligence Hub addresses enabling broader democratic participation and m. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
224,https://yourtracka.org,Tracka,47,47,0,1.0,LOW,MEDIUM,criteria,"Serving citizens, community members, civil society organizations is valuable civic work, and Tracka gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 47 criteria, +0 modifier."
225,https://arxiv.org/abs/2005.13701,Modular Politics,46,46,0,0.75,LOW,HIGH,criteria,"Serving researchers, platform operators, online community managers is valuable civic work, and Modular Politics gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 46 criteria, +0 modifier."
226,https://channel.org,Channel.org,46,46,0,0.75,LOW,LOW,criteria,"At 46, Channel.org (participatory democracy, media journalism, digital rights) sits in my mid-range. The constitutional fit is partial — some criteria are met, but my highest-weight ones (evidence legibility, methodological transparency) are not strongly demonstrated in the dossier."
227,https://granicus.com/uk,Granicus,46,46,0,0.92,LOW,LOW,criteria,"The dossier notes political relevance for Granicus: Granicus addresses civic technology. The Citizen Experience Platform for Governm. That context matters, but my scoring turns on whether the project makes evidence legible and keeps methodology transparent. Mid-range results on both."
228,https://greenpt.ai,GreenPT,46,46,0,0.75,LOW,MEDIUM,criteria,"A 46-point score for GreenPT means partial fit. The emerging tech, digital rights, cybersecurity focus has some constitutional relevance, but my top criteria (evidence legibility, transparent methodology) are not strongly met."
229,https://harmonica.chat,Harmonica,46,46,0,0.83,LOW,MEDIUM,criteria,"The platform, api format of Harmonica serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
230,https://parliamentwatch.ug,Parliament Watch Uganda,46,46,0,0.75,LOW,MEDIUM,criteria,"Serving citizens, researchers, journalists is valuable civic work, and Parliament Watch Uganda gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 46 criteria, +0 modifier."
231,https://voteforpolicies.org.uk,Vote for Policies,46,46,0,0.83,LOW,MEDIUM,criteria,"My open-data criterion (C3) docks Vote for Policies for being not open-source. Its stated purpose — ""Compare political party policies without knowing which party"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 46."
232,https://www.organise.org.uk,Organise,46,46,0,0.92,LOW,LOW,criteria,"The mid-range score for Organise reflects partial constitutional alignment. Working on participatory democracy, advocacy tech gives it some traction, but not on my highest-weight criteria."
233,https://www.parallelparliament.co.uk,Parallel Parliament,46,46,0,0.75,LOW,MEDIUM,criteria,"My criteria do not penalise Parallel Parliament, but they do not particularly reward it either. Its focus on participatory democracy, govtech, civic data is adjacent to my evidence-legibility focus but not a direct hit."
234,https://annas-archive.pm,Anna's Archive,45,68,3,0.55,MEDIUM,NONE,procedural,"Anna's Archive, established 2022, now has a dead homepage. I cannot assess its evidence legibility, visualisation quality, or methodological openness without seeing the product. The dossier fields alone support a limited score with high uncertainty."
235,https://cortico.ai/platform,Cortico,45,45,0,1.0,LOW,LOW,criteria,"Cortico is not open-source, which limits its score on my open-data criterion — up to 15 points are on the table there. It works on participatory democracy, civic data. The criteria base of 45 reflects some alignment with evidence legibility but significant gaps on transparency."
236,https://developer.parliament.uk,UK Parliament Developer Portal,45,54,0,0.72,LOW,MEDIUM,procedural,"Without a live site, UK Parliament Developer Portal gets scored solely on its dossier record. The tagline (""APIs and data for accessing UK Parliament information"") hints at evidence-communication work that my constitution rewards, but I need a working product to confirm. Implementation maturity: zero."
237,https://entitledto.co.uk,Entitledto,45,53,0,0.72,LOW,LOW,procedural,"The offline status of Entitledto is the single biggest factor in its score. It covered civic data, govtech, which my constitution cares about, but I need a live product to assess evidence legibility and transparency. Scoring from metadata alone, with high uncertainty."
238,https://granitt.io,Granitt,45,45,0,0.75,LOW,MEDIUM,criteria,"Operating since 2018 as a For-profit/social enterprise, Granitt has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 45, modifier: +0."
239,https://local-deep-researcher-hnmh.vercel.app,Local Deep Researcher,45,49,0,0.3,HIGH,NONE,procedural,"Without a live site, Local Deep Researcher gets scored solely on its dossier record. The tagline (""A research tool for investigating local issues and civic engageme"") hints at evidence-communication work that my constitution rewards, but I need a working product to confirm. Implementation maturity: zero."
240,https://mapped.commonknowledge.coop,Mapped,45,45,0,0.75,LOW,MEDIUM,criteria,"My open-data criterion (C3) docks Mapped for being only partially open-source. Its stated purpose — ""A tool for organisers and activists to locate their people b"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 45."
241,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,Membership,45,51,0,0.37999999999999995,HIGH,NONE,procedural,"I cannot access Membership's homepage, so I am working from dossier metadata alone. The tagline — ""A prototype for decentralized membership and governance systems"" — suggests alignment with civic evidence work, but without a live product I cannot assess evidence legibility or methodology. My implementation maturity criterion (C6) scores near zero."
242,https://medium.com/metagov/introducing-the-agreement-engine-bf03b6d5c16c,Agreement Engine,45,54,0,0.55,MEDIUM,NONE,procedural,"I wanted to give Agreement Engine a fair assessment, but the site is down. It reportedly served researchers, governance practitioners, digital communities. My constitution requires evaluating how evidence is presented to non-specialists, and I simply cannot do that with a dead link. The score reflects this limitation."
243,https://membersinterests.org.uk,Members' Interests,45,55,0,0.72,LOW,MEDIUM,procedural,"A dead homepage immediately constrains what I can say about Members' Interests. The project described itself as ""Database of UK Members of Parliament financial interests and declarati"" — potentially relevant to my criteria around evidence communication. But unverifiable claims cannot score highly under my constitution."
244,https://meta.wikimedia.org/wiki/abstract_wikipedia,Abstract Wikipedia,45,67,0,0.72,LOW,HIGH,procedural,"Abstract Wikipedia's homepage is offline, which immediately caps my confidence in its current operational state regardless of how good the underlying concept may be. My implementation maturity criterion requires a working, accessible project. Popularity risk flag: Abstract Wikipedia is well-known and well-documented, and I can't fully separate how much of my high score reflects genuine constitutional fit versus the documentation advantage that well-known projects have."
245,https://metaculus.com,Metaculus,45,59,0,0.72,LOW,LOW,procedural,"A dead homepage immediately constrains what I can say about Metaculus. The project described itself as ""A community prediction platform for forecasting future events and outc"" — potentially relevant to my criteria around evidence communication. But unverifiable claims cannot score highly under my constitution."
246,https://openaccess.transparency.org.uk,Open Access – Transparency International UK,45,67,0,0.72,LOW,MEDIUM,procedural,"Open Access – Transparency International UK, established 2012, now has a dead homepage. I cannot assess its evidence legibility, visualisation quality, or methodological openness without seeing the product. The dossier fields alone support a limited score with high uncertainty."
247,https://openaudience.org,OpenAudience,45,45,0,0.75,LOW,MEDIUM,criteria,"My open-data criterion (C3) docks OpenAudience for being not open-source. Its stated purpose — ""Understand your audience using open data by analyzing postco"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 45."
248,https://planit.org.uk,PlanIT,45,53,0,0.72,LOW,MEDIUM,procedural,"Offline projects are hard to evaluate under my constitution, and PlanIT is offline. ""Digital platform enabling community participation in local planni"" — the intent sounds right for my evidence-legibility focus, but intent without a verifiable product cannot earn a high score."
249,https://policykit.org,PolicyKit,45,66,0,0.6299999999999999,MEDIUM,LOW,procedural,"The cached description of PolicyKit reads: ""The server is temporarily unable to service your request due to maintenance down"" — but the site itself is unreachable. I am scoring from what the dossier preserved before the link died. Implementation maturity is effectively zero; everything else is inferred."
250,https://societyforhopefultechnologists.org,Society for Hopeful Technologists,45,42,3,0.75,LOW,LOW,criteria,"The online community, newsletter, Signal group approach of Society for Hopeful Technologists handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
251,https://violationtrackeruk.goodjobsfirst.org,Violation Tracker UK,45,50,0,0.55,MEDIUM,NONE,procedural,"The domain for Violation Tracker UK is unreachable. Its dossier lists civic data, advocacy tech as focus areas — my constitution has room for this work, but only if I can verify how evidence is communicated. Scoring conservatively from metadata."
252,https://www.crowdjustice.com,CrowdJustice,45,52,0,0.72,LOW,MEDIUM,procedural,"CrowdJustice, established 2014, now has a dead homepage. I cannot assess its evidence legibility, visualisation quality, or methodological openness without seeing the product. The dossier fields alone support a limited score with high uncertainty."
253,https://www.givefood.org.uk,Give Food,45,61,0,0.72,LOW,MEDIUM,procedural,"Offline projects are hard to evaluate under my constitution, and Give Food is offline. ""UK charity using data to highlight and alleviate local food insec"" — the intent sounds right for my evidence-legibility focus, but intent without a verifiable product cannot earn a high score."
254,https://www.plinth.org.uk,Plinth,45,45,0,1.0,LOW,LOW,criteria,"Funded by Bethnal Green Ventures, Nesta, Plinth has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 45."
255,https://www.prolific.com,Prolific,45,45,0,0.92,LOW,LOW,criteria,"Funded by Kindred Ventures, Lerer Hippeau, Prolific has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 45."
256,https://www.publiceditor.io,Public Editor,45,49,10,0.55,MEDIUM,NONE,procedural,"Public Editor's homepage is offline, which immediately caps my confidence in its current operational state regardless of how good the underlying concept may be. My implementation maturity criterion requires a working, accessible project. The perception-gap quantification approach gets a separate modifier boost because it's what I'd describe as the most distinctive kind of civic data work."
257,https://www.rightsdd.com,RightDD,45,45,0,0.75,LOW,MEDIUM,criteria,"My criteria do not penalise RightDD, but they do not particularly reward it either. Its focus on civic data, advocacy tech is adjacent to my evidence-legibility focus but not a direct hit."
258,https://www.shareddigitalguides.org.uk,Shared Digital Guides,45,45,0,0.67,MEDIUM,LOW,criteria,"Shared Digital Guides is only partially open-source, which limits its score on my open-data criterion — up to 15 points are on the table there. It works on govtech, civic data. The criteria base of 45 reflects some alignment with evidence legibility but significant gaps on transparency."
259,https://www.shineyoureye.org,ShineYourEye,45,45,0,0.67,MEDIUM,LOW,criteria,"The platform, database approach of ShineYourEye handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
260,https://www.yoti.com,Yoti,45,45,0,0.92,LOW,MEDIUM,criteria,"I can see what Yoti is trying to do in the digital rights, cybersecurity, emerging tech space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
261,https://arxiv.org,arXiv,44,44,0,0.83,LOW,HIGH,criteria,"The database, api, platform format of arXiv serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
262,https://civicmatch.app,CivicMatch,44,44,0,0.67,MEDIUM,LOW,criteria,"Politically, CivicMatch matters: Addresses challenges in civic technology infrastructure by serving General publi. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
263,https://hand-written-petition-scanner.streamlit.app,Hand-Written Petition Scanner,44,44,0,0.37999999999999995,HIGH,NONE,criteria,"The homepage for Hand-Written Petition Scanner is unreachable. Its stated purpose — ""Tool for digitizing and analyzing hand-written petitions using op"" — has potential constitutional relevance, but I cannot evaluate evidence legibility or methodology from a dead link. The score reflects archival metadata under high uncertainty."
264,https://metagov.org/projects/interop,Interoperable Deliberative Tools,44,44,0,0.75,LOW,LOW,criteria,"I can see what Interoperable Deliberative Tools is trying to do in the participatory democracy, govtech space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
265,https://programs.clearerthinking.org/understanding-your-morality,Understanding Your Morality,44,44,0,0.75,LOW,MEDIUM,criteria,The Web-based Interactive Tool approach of Understanding Your Morality handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here.
266,https://spacetu.be,Spacetube,44,44,0,0.67,MEDIUM,LOW,criteria,"""Group-to-group chat tool built on Matrix for secure decentralised communica"" — I find Spacetube's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
267,https://urbit.org,Urbit,44,44,0,0.75,LOW,LOW,criteria,"I can see what Urbit is trying to do in the digital rights, emerging tech space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
268,https://www.marksoutoftenancy.com,Marks Out Of Tenancy,44,44,0,0.83,LOW,MEDIUM,criteria,"My open-data criterion (C3) docks Marks Out Of Tenancy for being not open-source. Its stated purpose — ""UK landlord and letting agency review platform empowering re"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 44."
269,https://github.com/deepseek-ai/deepseek-v3,DeepSeek-V3,43,40,3,0.75,LOW,HIGH,criteria,"Funded by High-Flyer Capital, Sequoia Capital China, DeepSeek-V3 has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 43."
270,https://plausible.io,Plausible Analytics,43,43,0,0.75,LOW,LOW,criteria,"The issue focus of Plausible Analytics — digital rights — matters for civic life but does not map cleanly onto my evidence-legibility criteria. My constitution is specifically about how information is presented and made transparent, and the dossier does not show this project doing that as its primary function."
271,https://policymogul.com,PolicyMogul,43,43,0,0.67,MEDIUM,LOW,criteria,"The issue focus of PolicyMogul — govtech, advocacy tech — matters for civic life but does not map cleanly onto my evidence-legibility criteria. My constitution is specifically about how information is presented and made transparent, and the dossier does not show this project doing that as its primary function."
272,https://sci-hub.se,Sci-Hub,43,43,0,0.55,MEDIUM,NONE,criteria,"I wanted to give Sci-Hub a fair assessment, but the site is down. It reportedly served researchers, students, academics. My constitution requires evaluating how evidence is presented to non-specialists, and I simply cannot do that with a dead link. The score reflects this limitation."
273,https://the-list.uk,The List,43,40,3,0.83,LOW,MEDIUM,criteria,"My open-data criterion (C3) docks The List for being not open-source. Its stated purpose — ""Tracking changes to grant-making behaviour of Trusts and Fou"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 40."
274,https://timecounts.org,Timecounts,43,43,0,0.75,LOW,MEDIUM,criteria,"The platform, app approach of Timecounts handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
275,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,Wikum,43,43,0,0.75,LOW,LOW,criteria,"Politically, Wikum matters: Wikum addresses democratic participation and citizen engagement. Tools for commu. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
276,https://www.polimonitor.com,PoliMonitor,43,43,0,0.67,MEDIUM,LOW,criteria,"I give PoliMonitor modest credit for its LLC governance, but my high-weight criteria — evidence legibility and methodological transparency — are what really determine rank. Those score moderately here: 43 criteria, +0 modifier."
277,https://activisthandbook.org,Activist Handbook,42,42,0,0.75,LOW,LOW,criteria,"""Campaigning guides for activists"" — I find Activist Handbook's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
278,https://charmverse.io,CharmVerse,42,42,0,0.75,LOW,MEDIUM,criteria,"Operating since 2021 as a For-profit/social enterprise, CharmVerse has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 42, modifier: +0."
279,https://esper.com/product,Esper,42,42,0,0.83,LOW,MEDIUM,criteria,"The mid-range score for Esper reflects partial constitutional alignment. Working on govtech, civic data gives it some traction, but not on my highest-weight criteria."
280,https://github.com/fission-codes/fission-codes,Fission Codes,42,42,0,0.75,LOW,MEDIUM,criteria,"I can see what Fission Codes is trying to do in the emerging tech space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
281,https://labourxchange.uk,Labour Xchange,42,42,0,0.83,LOW,MEDIUM,criteria,"Serving underemployed workers, parents, carers is valuable civic work, and Labour Xchange gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 42 criteria, +0 modifier."
282,https://liberopinion.com,Libertrium,42,42,0,0.83,LOW,MEDIUM,criteria,"Serving public administration, municipalities, citizens is valuable civic work, and Libertrium gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 42 criteria, +0 modifier."
283,https://localinsight.org,Local Insight,42,42,0,0.83,LOW,MEDIUM,criteria,"Serving councils, grantmakers, housing associations is valuable civic work, and Local Insight gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 42 criteria, +0 modifier."
284,https://www.demnext.org/projects/delibtech-network,Deliberation & Technology (DelibTech) Network,42,35,7,0.75,LOW,LOW,criteria,"Funded by AI & Democracy Foundation, Deliberation & Technology (DelibTech) Network has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 42."
285,https://gov.uk/find-local-consultations,Find local consultations,41,41,0,0.83,LOW,HIGH,criteria,"Reaching citizens, local councils, residents gives Find local consultations a real constituency — but being not open-source costs up to 15 points on my open-data criterion. The combination of useful audience and limited openness lands it in the mid-tier."
286,https://publicaccountability.org,The Accountability Project,41,41,0,0.75,LOW,MEDIUM,criteria,"Operating since 2019 as a Academic/research, The Accountability Project has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 41, modifier: +0."
287,https://whoisology.com,Whoisology,41,41,0,0.75,LOW,LOW,criteria,"My open-data criterion (C3) docks Whoisology for being not open-source. Its stated purpose — ""Billions of archived domain name whois records searchable an"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 41."
288,https://www.meet.coop,meet.coop,41,41,0,0.75,LOW,LOW,criteria,"Funded by Shuttleworth Foundation, Mozilla Foundation, meet.coop has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 41."
289,https://www.welivedit.ai,We Live It,41,41,0,0.67,MEDIUM,LOW,criteria,"""AI-powered platform for community-driven urban planning and civic engagemen"" — I find We Live It's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
290,https://choosealicense.com,Choose a License,40,40,0,0.75,LOW,MEDIUM,criteria,"At 40, Choose a License (digital rights, civic data) sits in my mid-range. The constitutional fit is partial — some criteria are met, but my highest-weight ones (evidence legibility, methodological transparency) are not strongly demonstrated in the dossier."
291,https://civictech.guide,Civic Tech Field Guide,40,41,-1,0.83,LOW,LOW,criteria,"Civic Tech Field Guide engages with relevant territory but doesn't score strongly against my specific criteria. My constitution is built around evidence legibility and methodological transparency — if this project doesn't make those things central, it will inevitably score modestly even if it's doing something useful. The algorithmic opacity here is a significant problem for my constitution — I can see the output but not how it's produced, and that matters for civic tools."
292,https://www.watchduty.org,Watch Duty,40,40,0,0.75,LOW,MEDIUM,criteria,"The platform, app, api format of Watch Duty serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
293,https://civiclick.com,CiviClick,39,39,0,0.75,LOW,LOW,criteria,"There is political relevance to CiviClick: Addresses barriers to meaningful citizen participation in democratic decision-ma. But political relevance alone does not satisfy my criteria — I need evidence legibility, methodological transparency, and preferably open data. The dossier shows limited evidence of these."
294,https://coops.tech,CoTech,39,39,0,0.75,LOW,MEDIUM,criteria,"CoTech serves organizations seeking values-aligned technology, cooperative businesses, social enterprises. I respect the civic commitment, but my criteria focus on how information is presented and made transparent — and the dossier does not demonstrate that CoTech does this as a primary function. Constitutional fit, not quality, drives the low score."
295,https://dgc-cgn.org/product/can-dgsi-127,CAN/DGSI 127 - Age Assurance Technologies Standard,39,39,0,0.83,LOW,MEDIUM,criteria,"As a multilateral institution working on govtech, emerging tech, digital rights, CAN/DGSI 127 - Age Assurance Technologies Standard operates in civic space. But my constitution asks narrower questions — about evidence communication and methodological openness — and the answers from this dossier are not strong."
296,https://alltechishuman.org/responsible-tech-guide-2025,Responsible Tech Guide 2025,38,38,0,0.75,LOW,MEDIUM,criteria,"As a nonprofit/charity working on emerging tech, digital rights, govtech, Responsible Tech Guide 2025 operates in civic space. But my constitution asks narrower questions — about evidence communication and methodological openness — and the answers from this dossier are not strong."
297,https://collaborative-data.theodi.org,Collaborative Data Patterns,38,38,0,0.67,MEDIUM,LOW,criteria,"""A guidebook for designing and running projects involving collaborative"" — Collaborative Data Patterns aims at something my constitution theoretically rewards, but the dossier does not show the transparency, methodology documentation, or evidence communication that would earn a higher score. The intent may be good; the evidence is not there."
298,https://commonslibrary.org,The Commons Social Change Library,38,38,0,0.75,LOW,MEDIUM,criteria,"At 38, The Commons Social Change Library sits low in my ranking — not because it lacks value but because my constitution is built for evidence legibility and data transparency, and its focus on participatory democracy, advocacy tech, civic data does not strongly align with those criteria."
