rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
210,https://policyengine.org/uk,PolicyEngine,36.3,43.3,-7,1.0,LOW,MEDIUM,criteria,PolicyEngine serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
211,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,Registers and collaboration: making lists we can trust,36.3,36.3,0,0.85,LOW,LOW,criteria,Registers and collaboration: making lists we can trust serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools.
212,https://www.sign-in.service.gov.uk,GOV.UK One Login,36.1,45.1,-9,1.0,LOW,LOW,modifier,GOV.UK One Login serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
213,https://sci-hub.se,Sci-Hub,36.1,38.1,-2,0.65,MEDIUM,LOW,criteria,Sci-Hub has a dead homepage and limited dossier data. C5 (implementation maturity) cannot be assessed.
214,https://strikemap.org,Strike Map,36.1,40.1,-4,0.85,LOW,LOW,criteria,Strike Map serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools.
215,https://objector.ai,Objector.ai,36.0,43.0,-7,0.85,LOW,LOW,criteria,Objector.ai (objector.ai) helps UK residents object to planning applications. My constitution does not have room for UK-specific domestic civic tools -- C1 (democratic resilience) and C2 (non-Western context) both score low. The M2 Western-assumption penalty applies.
216,https://soweego.readthedocs.io,soweego,36.0,36.0,0,0.95,LOW,LOW,criteria,"soweego addresses civic technology infrastructure, outside the democratic resilience and non-Western deployment my constitution prioritises."
217,https://www.writetothem.com,WriteToThem,35.5,42.5,-7,1.0,LOW,HIGH,criteria,"WriteToThem lets UK residents contact their elected representatives. Simple, effective, UK-specific. M2 penalty applies. I flag HIGH popularity risk. The democratic participation value is real but my constitution is calibrated for non-Western and contested contexts where contact with representatives may require protection rather than convenience."
218,https://www.givefood.org.uk,Give Food,35.3,42.3,-7,0.85,LOW,LOW,criteria,Give Food serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
219,https://semanticclimate.github.io,semanticClimate,34.9,34.9,0,0.85,LOW,LOW,criteria,"semanticClimate addresses civic data access, outside the democratic resilience and non-Western deployment my constitution prioritises."
220,https://mapped.commonknowledge.coop,Mapped,34.8,38.8,-4,0.9,LOW,LOW,criteria,Mapped serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools.
221,https://github.com/populatetools,Populate Tools,34.8,38.8,-4,0.95,LOW,LOW,criteria,Populate Tools serves the Western democratic participation access space. My constitution does not have room for stable-democracy domestic tools.
222,https://gov.uk/find-local-consultations,Find local consultations,34.7,38.7,-4,0.85,LOW,LOW,criteria,Find local consultations serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools.
223,https://gordonguthrie.github.io/frankensteinbill,Frankenstein Bill,34.7,39.7,-5,1.0,LOW,LOW,criteria,Frankenstein Bill serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools.
224,https://grantnav.threesixtygiving.org,GrantNav,34.7,43.7,-9,1.0,LOW,LOW,modifier,GrantNav serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
225,https://github.com/cverluise/patcit,PatCit,34.7,36.7,-2,0.95,LOW,LOW,criteria,"PatCit addresses innovation and intellectual property transparency, outside the democratic resilience and non-Western deployment my constitution prioritises."
226,https://github.com/deepseek-ai/deepseek-v3,DeepSeek-V3,34.5,36.5,-2,0.95,LOW,LOW,criteria,"DeepSeek-V3 addresses civic technology infrastructure, outside the democratic resilience and non-Western deployment my constitution prioritises."
227,https://local-deep-researcher-hnmh.vercel.app/,Local Deep Researcher,34.5,34.5,0,0.45,MEDIUM,NONE,criteria,Local Deep Researcher serves the US government transparency space. My constitution does not have room for stable-democracy domestic tools.
228,https://membersinterests.org.uk,Members' Interests,34.5,41.5,-7,0.8,LOW,LOW,criteria,Members' Interests serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
229,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,Membership,34.5,36.5,-2,0.6,MEDIUM,LOW,criteria,Membership has a dead homepage and limited dossier data. C5 (implementation maturity) cannot be assessed.
230,https://openaccess.transparency.org.uk,Open Access – Transparency International UK,34.5,41.5,-7,0.8,LOW,LOW,criteria,Open Access – Transparency International UK serves the UK corporate transparency and accountability space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
231,https://www.dfos.com,Democracy Fund Open Source,34.1,41.1,-7,0.85,LOW,LOW,criteria,Democracy Fund Open Source serves the US democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 US-context penalty further penalises.
232,https://www.whatgov.co.uk,WhatGov,34.1,41.1,-7,0.9,LOW,LOW,criteria,WhatGov serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
233,https://www.workerinfoexchange.org,Worker Info Exchange,34.1,41.1,-7,0.9,LOW,LOW,criteria,Worker Info Exchange serves the US civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 US-context penalty further penalises.
234,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,33.9,42.9,-9,0.9,LOW,LOW,modifier,Tactical Data Engagement serves the US civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 US-context penalty further penalises.
235,https://opencouncildata.co.uk,Open Council Data UK,33.4,42.4,-9,0.85,LOW,LOW,modifier,Open Council Data UK serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
236,https://filmot.com,Filmot,32.8,32.8,0,0.75,LOW,LOW,criteria,Filmot serves the Western civic technology infrastructure space. My constitution does not have room for stable-democracy domestic tools.
237,https://www.mptwitterbios.co.uk,MP Twitter Bios,32.8,39.8,-7,0.95,LOW,LOW,criteria,MP Twitter Bios serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
238,https://github.com/thicknavyrain/uk_elections_leaflets,OpenElections Leaflet Scraper and Parser,32.8,39.8,-7,0.9,LOW,LOW,criteria,OpenElections Leaflet Scraper and Parser serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
239,https://thegovernmentsays.com,The Government Says,32.7,39.7,-7,1.0,LOW,LOW,criteria,The Government Says serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
240,https://www.objector.ai,Objector.ai,32.6,39.6,-7,0.8,LOW,LOW,criteria,"The second Objector.ai entry (www.objector.ai) duplicates the planning-objection tool. Same M2 penalty applies. UK-only deployment means C2 scores zero. I see the civic utility of lowering barriers to planning participation, but this is entirely outside my constitutional frame."
241,https://parsethebill.com,Parse The Bill,32.6,39.6,-7,0.8,LOW,LOW,criteria,Parse The Bill serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
242,https://openaudience.org,OpenAudience,32.4,36.4,-4,0.8,LOW,LOW,criteria,OpenAudience serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools.
243,https://voteforpolicies.org.uk,Vote for Policies,32.1,39.1,-7,0.85,LOW,LOW,criteria,Vote for Policies serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
244,https://www.forms.service.gov.uk,GOV.UK Forms,32.0,41.0,-9,1.0,LOW,LOW,modifier,GOV.UK Forms serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
245,https://github.com/tulir/whatsmeow,whatsmeow,31.9,31.9,0,0.75,LOW,LOW,criteria,"whatsmeow addresses civic technology and participation, outside the democratic resilience and non-Western deployment my constitution prioritises."
246,https://landexplorer.coop,Land Explorer,31.8,38.8,-7,0.9,LOW,LOW,criteria,Land Explorer serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
247,https://datatrusts.uk,The Data Trusts Initiative,31.8,38.8,-7,0.9,LOW,LOW,criteria,The Data Trusts Initiative serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
248,https://remembertovote.org.uk,Remember to Vote,31.7,35.7,-4,0.75,LOW,LOW,criteria,Remember to Vote serves the UK electoral integrity space. My constitution does not have room for stable-democracy domestic tools.
249,https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),31.6,31.6,0,0.95,LOW,LOW,criteria,GRIM (Global Risk Simulator) serves the UK global risk and security space. My constitution does not have room for stable-democracy domestic tools.
250,https://schema.org,Schema.org,31.6,31.6,0,0.75,LOW,MEDIUM,criteria,"Schema.org addresses civic technology infrastructure, outside the democratic resilience and non-Western deployment my constitution prioritises."
251,https://charitydigitalskills.co.uk,Charity Digital Skills Report,31.1,38.1,-7,0.9,LOW,LOW,criteria,Charity Digital Skills Report serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
252,https://wardwatch.uk,WardWatch,30.7,37.7,-7,0.8,LOW,LOW,criteria,WardWatch serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
253,https://dgc-cgn.org/product/can-dgsi-127/,CAN/DGSI 127 - Age Assurance Technologies Standard,29.8,36.8,-7,0.85,LOW,LOW,criteria,CAN/DGSI 127 - Age Assurance Technologies Standard serves the Canadian government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 Canadian-context penalty further penalises.
254,https://newpublic.substack.com/p/introducing-roundabout-built-for,New_ Public Roundabout,29.6,36.6,-7,0.85,LOW,LOW,criteria,New_ Public Roundabout serves the US democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 US-context penalty further penalises.
255,https://dunadyne.org,Dunadyne,29.4,26.4,3,0.75,LOW,LOW,criteria,Dunadyne serves the US civic technology infrastructure space. My constitution does not have room for stable-democracy domestic tools.
256,https://www.marksoutoftenancy.com,Marks Out Of Tenancy,29.4,36.4,-7,0.85,LOW,LOW,criteria,Marks Out Of Tenancy serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
257,https://missingnumbers.org,Missing Numbers,29.1,33.1,-4,0.9,LOW,LOW,criteria,Missing Numbers serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools.
258,https://www.mysociety.org/climate/neighbourhood-warmth,Neighbourhood Warmth,29.1,36.1,-7,0.85,LOW,LOW,criteria,Neighbourhood Warmth serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
259,https://entitledto.co.uk,Entitledto,28.9,37.9,-9,0.75,LOW,LOW,modifier,Entitledto serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
260,https://mapit.mysociety.org,MapIt,28.9,35.9,-7,1.0,LOW,HIGH,criteria,MapIt provides geographic boundary data for the UK. Essential infrastructure for UK civic tech but invisible to my non-Western criteria. I flag HIGH popularity risk. C1 and C2 both score near zero. This is the kind of project that a UK-focused evaluator would rank much higher -- my constitution is simply not built for it.
261,https://www.welivedit.ai,We Live It,28.9,28.9,0,0.8,LOW,LOW,criteria,We Live It serves the UK civic technology and participation space. My constitution does not have room for stable-democracy domestic tools.
262,https://onodi.co/bisect/,Theft Bisect,28.8,35.8,-7,0.95,LOW,LOW,criteria,Theft Bisect serves the UK civic advocacy infrastructure space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
263,https://aisafety.info,AISafety.info,28.6,28.6,0,0.9,LOW,LOW,criteria,AISafety.info serves the US civic technology infrastructure space. My constitution does not have room for stable-democracy domestic tools.
264,https://github.com/bellingcat/edgar,EDGAR,28.6,35.6,-7,0.95,LOW,LOW,criteria,EDGAR serves the US civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 US-context penalty further penalises.
265,https://antievictionmappingproject.github.io/landlordtech,Landlord Tech Watch,28.3,35.3,-7,1.0,LOW,LOW,criteria,Landlord Tech Watch serves the US housing justice space. My constitution does not have room for stable-democracy domestic tools. The M2 US-context penalty further penalises.
266,https://www.polimonitor.com,PoliMonitor,28.0,35.0,-7,0.75,LOW,LOW,criteria,PoliMonitor serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
267,https://tracking-template-38b4c.web.app,tracking-template-38b4c-web-app,28,12.6,0,0.3,HIGH,NONE,underdog-protection,A Firebase-hosted tracking template with no identifiable civic purpose. The dossier is empty. Underdog protection floor of 28 applies.
268,https://hact.org.uk/tools-and-services/uk-housing-data-standards,UK Housing Data Standards,28.0,35.0,-7,1.0,LOW,LOW,criteria,UK Housing Data Standards serves the UK housing equity space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
269,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,Unknown Academic Paper (SSRN 5351275),28,12.6,0,0.25,HIGH,NONE,underdog-protection,An academic paper with no identifiable project behind it. The dossier has almost no usable data. Underdog protection floor applies at 28.
270,,verification-report,28,12.6,0,0.25,HIGH,NONE,underdog-protection,"No project URL, no description, no identifiable purpose. Underdog protection floor of 28 applies -- I cannot score what I cannot see."
271,https://programs.clearerthinking.org/understanding-your-morality/,Understanding Your Morality,27.8,27.8,0,0.85,LOW,LOW,criteria,"Understanding Your Morality addresses civic technology and participation, outside the democratic resilience and non-Western deployment my constitution prioritises."
272,https://nookcrm.com,Nook CRM,27.5,34.5,-7,0.9,LOW,LOW,criteria,Nook CRM serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
273,https://openreferraluk.org,Open Referral UK,27.4,34.4,-7,1.0,LOW,LOW,criteria,Open Referral UK serves the UK community services access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
274,https://right-to-know.org,Right To Know,27.4,34.4,-7,0.9,LOW,LOW,criteria,Right To Know serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
275,https://www.gov.uk/service-manual,Service Manual,27.2,36.2,-9,0.95,LOW,LOW,modifier,Service Manual serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
276,https://collab.land,Collab.Land,26.9,28.9,-2,0.85,LOW,LOW,criteria,"Collab.Land addresses civic technology infrastructure, outside the democratic resilience and non-Western deployment my constitution prioritises."
277,https://riversentiment.app,River Sentiment Dashboard,26.9,31.9,-5,0.85,LOW,LOW,criteria,River Sentiment Dashboard serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools.
278,https://www.notifications.service.gov.uk,GOV.UK Notify,26.7,35.7,-9,1.0,LOW,LOW,modifier,GOV.UK Notify serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
279,https://www.payments.service.gov.uk,GOV.UK Pay,26.7,35.7,-9,1.0,LOW,LOW,modifier,GOV.UK Pay serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
280,https://conservativepartyfunding.co.uk,Conservative Party Funding,26.3,33.3,-7,0.8,LOW,LOW,criteria,Conservative Party Funding serves the UK civic data access space. My constitution does not have room for stable-democracy domestic tools. The M2 UK-context penalty further penalises.
281,https://www.mpwatch.org,MP Watch,26.3,33.3,-7,0.85,LOW,LOW,criteria,MP Watch works on democratic participation access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
282,https://github.com/fission-codes/fission-codes,Fission Codes,26.2,28.2,-2,0.8,LOW,LOW,criteria,Fission Codes addresses civic technology infrastructure but entirely outside my constitutional frame. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
283,https://github.com/ribenamaplesyrup/sugartrail,Sugartrail,26.1,33.1,-7,0.95,LOW,LOW,criteria,Sugartrail works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
284,https://opendatacommunities.org,Open Data Communities,25.5,34.5,-9,0.9,LOW,LOW,modifier,Open Data Communities works on urban planning and housing for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
285,https://publicaccountability.org,The Accountability Project,25.4,32.4,-7,0.8,LOW,LOW,criteria,The Accountability Project works on civic data access for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
286,https://www.watchduty.org,Watch Duty,24.7,28.7,-4,0.8,LOW,LOW,criteria,Watch Duty works on civic data access for US users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
287,https://fixmyblock.org,FixMyBlock,24.5,26.5,-2,0.85,LOW,LOW,criteria,FixMyBlock works on civic technology infrastructure for UK users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
288,https://societyforhopefultechnologists.org,Society for Hopeful Technologists,24.5,29.5,-5,0.8,LOW,LOW,criteria,Society for Hopeful Technologists works on civic technology infrastructure for UK users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
289,https://civicpress.io/,CivicPress,24.4,29.4,-5,0.9,LOW,LOW,criteria,CivicPress works on government transparency for US users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
290,https://monitormamdani.com/,Monitor Mamdani,24.4,38.4,-14,0.85,LOW,LOW,modifier,"Monitor Mamdani works on democratic participation access for US users. Multiple penalties apply (M2 US-context penalty), driving the score to 24.4. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here."
291,https://postbug.com,PostBug,24.3,28.3,-4,0.85,LOW,LOW,criteria,PostBug works on democratic participation access for UK users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
292,https://turbophonebank.com,Turbo Phonebank,24.3,28.3,-4,0.8,LOW,LOW,criteria,Turbo Phonebank works on democratic participation access for US users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
293,https://github.com/i-dot-ai/awesome-gov-datasets,Awesome UK Government Datasets,24.2,31.2,-7,0.95,LOW,LOW,criteria,Awesome UK Government Datasets works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
294,https://github.com/mikekelly/policy-dojo,UK Policy Dojo,24.1,31.1,-7,0.9,LOW,LOW,criteria,UK Policy Dojo works on civic technology and participation for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
295,https://www.govwise.ai/en,GovWise,24.0,26.0,-2,0.75,LOW,LOW,criteria,GovWise works on government transparency for Western users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
296,https://openparliament.ca/,openparliament.ca,23.9,32.9,-9,0.9,LOW,LOW,modifier,openparliament.ca works on government transparency for Canadian users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
297,https://developer.parliament.uk,UK Parliament Developer Portal,23.9,32.9,-9,0.75,LOW,LOW,modifier,UK Parliament Developer Portal works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
298,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/,The Guide to Major Trusts 2025/26,23.8,30.8,-7,0.85,LOW,LOW,criteria,The Guide to Major Trusts 2025/26 works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
299,https://violationtrackeruk.goodjobsfirst.org,Violation Tracker UK,23.6,27.6,-4,0.7,MEDIUM,LOW,criteria,Violation Tracker UK works on civic data access for UK users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
300,https://www.plinth.org.uk,Plinth,23.2,32.2,-9,0.9,LOW,LOW,modifier,Plinth works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
301,https://github.com/propublica/django-collaborative,django-collaborative,22.5,31.5,-9,0.95,LOW,LOW,modifier,django-collaborative works on civic data access for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
302,https://github.com/ideal-postcodes/postcodes.io,postcodes.io,22.5,31.5,-9,0.95,LOW,LOW,modifier,postcodes.io works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
303,https://www.polimorphic.com,Polimorphic,21.8,30.8,-9,0.8,LOW,LOW,modifier,Polimorphic works on government transparency for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
304,https://dovetail.network,Dovetail,21.7,28.7,-7,0.85,LOW,LOW,criteria,Dovetail works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
305,https://benefits-calculator.turn2us.org.uk,Turn2us Benefits Calculator,21.7,28.7,-7,0.85,LOW,LOW,criteria,Turn2us Benefits Calculator works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
306,https://www.shareddigitalguides.org.uk,Shared Digital Guides,21.4,28.4,-7,0.85,LOW,LOW,criteria,Shared Digital Guides works on government transparency for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
307,https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,21.3,28.3,-7,0.75,LOW,LOW,criteria,Citizens Advice Tableau Public Profile works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
308,https://dev.reuselibrary.service.justice.gov.uk/,GOV Reuse Library,20.7,27.7,-7,0.85,LOW,LOW,criteria,GOV Reuse Library works on government transparency for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
309,https://localinsight.org,Local Insight,20.4,27.4,-7,0.8,LOW,LOW,criteria,Local Insight works on government transparency for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
310,https://research.localgov.digital,User Research Library,20.4,27.4,-7,0.85,LOW,LOW,criteria,User Research Library works on government transparency for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
311,https://dogooder.co,DoGooder,19.7,23.7,-4,0.65,MEDIUM,LOW,criteria,DoGooder works on civic technology infrastructure for UK users. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
312,https://decelerator.org.uk,The Decelerator,19.7,26.7,-7,0.85,LOW,LOW,criteria,The Decelerator works on civic advocacy infrastructure for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
313,https://ladderhub.org/,Ladder Hub,19.5,26.5,-7,0.8,LOW,LOW,criteria,Ladder Hub works on civic technology infrastructure for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
314,https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,17.4,24.4,-7,0.7,MEDIUM,LOW,criteria,Keep It In The Community works on community organizing infrastructure for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
315,https://esper.com/product,Esper,17.0,26.0,-9,0.8,LOW,LOW,modifier,Esper works on government transparency for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
316,https://www.consoc.io,Consciousness Evolution Operating System (ConSoc),15.3,17.3,-2,0.5,MEDIUM,NONE,criteria,Consciousness Evolution Operating System (ConSoc) addresses cooperative digital infrastructure but entirely outside my constitutional frame. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
317,https://labourxchange.uk,Labour Xchange,15.3,22.3,-7,0.85,LOW,LOW,criteria,Labour Xchange works on civic data access for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
318,https://policymogul.com,PolicyMogul,15.3,22.3,-7,0.75,LOW,LOW,criteria,PolicyMogul works on government transparency for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
319,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,13.8,22.8,-9,0.9,LOW,LOW,modifier,Beckton works on civic technology infrastructure for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
320,https://civicmatch.app,CivicMatch,13.4,22.4,-9,0.7,MEDIUM,LOW,modifier,CivicMatch works on civic technology infrastructure for US users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
321,https://www.workincharities.co.uk,WorkInCharities,10.3,17.3,-7,0.75,LOW,LOW,criteria,WorkInCharities works on civic technology and participation for UK users. The M2 Western-assumption penalty applies. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here.
322,https://the-list.uk,The List,4.1,23.1,-19,0.85,LOW,LOW,modifier,"The List works on civic technology and participation for Western users. Multiple penalties apply (M2 Western-context penalty), driving the score to 4.1. Neither C1 (democratic resilience) nor C2 (non-Western context) find purchase here."
