rank,project,url,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
232,ОПОРА (Opora),https://www.oporaua.org,34.4,32.4,2,1.0,LOW,NONE,C7_civic_tech,"ОПОРА (Opora) gives its users genuine governance power, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
233,Metaculus,https://metaculus.com,34.2,39.2,-5,0.85,LOW,NONE,C5_governance,"I value the community accountability structures in Metaculus, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
234,Spartacus,https://spartacus.app,34.2,39.2,-5,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Spartacus fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
235,EDGAR,https://github.com/bellingcat/edgar,34.2,39.2,-5,1.0,LOW,NONE,C3_openness,"EDGAR explicitly connects technology to democratic participation, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
236,CiviClick,https://civiclick.com,33.3,33.3,0,0.93,LOW,NONE,C7_civic_tech,"CiviClick explicitly connects technology to democratic participation, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
237,Open Letter,https://openletter.earth,33.3,33.3,0,0.93,LOW,NONE,C4_deployment,"Open Letter explicitly connects technology to democratic participation, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
238,UrbanistAI,https://site.urbanistai.com,33.3,36.3,-3,0.93,LOW,NONE,C4_deployment,"I value the community accountability structures in UrbanistAI, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
239,Whoisology,https://whoisology.com,33.3,34.3,-1,1.0,LOW,NONE,C4_deployment,"Whoisology explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
240,Manifold Markets,https://manifold.markets,33.2,38.2,-5,1.0,LOW,LOW,C4_deployment,"Manifold Markets explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
241,Granicus,https://granicus.com/uk,32.4,32.4,0,1.0,LOW,NONE,C4_deployment,"There is concrete evidence that Granicus serves actual users, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
242,Deliberation & Technology (DelibTech) Network,https://www.demnext.org/projects/delibtech-network,32.4,29.4,3,1.0,LOW,NONE,C7_civic_tech,"Deliberation & Technology (DelibTech) Network explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
243,GOV Reuse Library,https://dev.reuselibrary.service.justice.gov.uk,32.3,33.3,-1,0.93,LOW,NONE,C4_deployment,"GOV Reuse Library has limited alignment with what I look for in civic tech, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
244,Go Vocal,https://www.govocal.com,32.3,37.3,-5,0.93,LOW,NONE,C4_deployment,"The civic infrastructure framing of Go Vocal fits my emerging political tech interest, but governance appears top-down with no beneficiary input. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
245,Parti,https://parti.xyz,32.3,36.3,-4,1.0,LOW,NONE,C7_civic_tech,"Parti explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
246,Harmonica,https://harmonica.chat,32.3,35.3,-3,0.93,LOW,NONE,C4_deployment,"Harmonica explicitly connects technology to democratic participation, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
247,Journalist Studio,https://journaliststudio.google.com,32.3,37.3,-5,1.0,LOW,LOW,C4_deployment,"Journalist Studio has moved beyond theory into real-world use, though its user base appears to be already-enfranchised citizens. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
248,Mastodon C,https://www.mastodonc.com,32.3,37.3,-5,1.0,LOW,LOW,C4_deployment,"There is concrete evidence that Mastodon C serves actual users, though its user base appears to be already-enfranchised citizens. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
249,postcodes.io,https://github.com/ideal-postcodes/postcodes.io,32.3,37.3,-5,1.0,LOW,LOW,C3_openness,"postcodes.io has limited alignment with what I look for in civic tech, but I see no evidence it reaches marginalised communities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
250,The Accountability Project,https://publicaccountability.org,31.4,29.4,2,0.93,LOW,NONE,C7_civic_tech,"The Accountability Project explicitly connects technology to democratic participation, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
251,Modular Politics,https://arxiv.org/abs/2005.13701,31.4,29.4,2,1.0,LOW,NONE,C7_civic_tech,"Modular Politics explicitly connects technology to democratic participation, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
252,Parliament Watch Uganda,https://parliamentwatch.ug,31.4,29.4,2,1.0,LOW,NONE,C7_civic_tech,"Parliament Watch Uganda explicitly connects technology to democratic participation, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
253,Right To Know,https://right-to-know.org,31.4,29.4,2,1.0,LOW,NONE,C7_civic_tech,"Right To Know explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
254,River Sentiment Dashboard,https://riversentiment.app,31.4,31.4,0,0.93,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of River Sentiment Dashboard fits my emerging political tech interest, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
255,ShineYourEye,https://www.shineyoureye.org,31.4,29.4,2,0.93,LOW,NONE,C7_civic_tech,"ShineYourEye explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
256,Vote for Policies,https://voteforpolicies.org.uk,31.4,29.4,2,1.0,LOW,NONE,C7_civic_tech,"Vote for Policies explicitly connects technology to democratic participation, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
257,GreenPT,https://greenpt.ai,31.4,29.4,2,0.93,LOW,NONE,C4_deployment,"GreenPT has limited alignment with what I look for in civic tech, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
258,Open Data Communities,https://opendatacommunities.org,31.3,35.3,-4,0.93,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Open Data Communities fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
259,GOV.UK One Login,https://www.sign-in.service.gov.uk,31.3,35.3,-4,1.0,LOW,NONE,C4_deployment,"GOV.UK One Login has moved beyond theory into real-world use, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
260,Pear by Holepunch,https://docs.holepunch.to,31.3,34.3,-3,1.0,LOW,NONE,C4_deployment,"Pear by Holepunch has limited alignment with what I look for in civic tech, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
261,Citizens Advice Tableau Public Profile,https://public.tableau.com/app/profile/citizensadvice/vizzes,30.4,30.4,0,0.86,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Citizens Advice Tableau Public Profile fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
262,The Guide to Major Trusts 2025/26,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26,30.4,30.4,0,1.0,LOW,NONE,C4_deployment,"The Guide to Major Trusts 2025/26 has limited alignment with what I look for in civic tech, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
263,Fission Codes,https://github.com/fission-codes/fission-codes,30.3,35.3,-5,0.79,LOW,NONE,C3_openness,"Fission Codes has limited alignment with what I look for in civic tech, but it lacks the empowerment logic I prioritise. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
264,Dunadyne,https://dunadyne.org,30.2,38.2,-8,0.93,LOW,NONE,C4_deployment,"The civic infrastructure framing of Dunadyne fits my emerging political tech interest, though the closed-source approach constrains volunteer contribution. A modifier penalty (-8) reflects concern about power digitisation without access expansion."
265,Entitledto,https://entitledto.co.uk,30,36.3,11,0.78,LOW,NONE,C1_inclusion,"Entitledto has limited alignment with what I look for in civic tech, but it treats users as passive consumers rather than building their capabilities. The strong modifier boost (+11) reflects alignment with excluded-population and volunteer-driven values."
266,DoGooder,https://dogooder.co,30,31.4,0,0.78,LOW,NONE,C7_civic_tech,"DoGooder explicitly connects technology to democratic participation, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
267,Sci-Hub,https://sci-hub.se,30,31.4,9,0.78,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Sci-Hub fits my emerging political tech interest, but its proprietary model limits replicability. The strong modifier boost (+9) reflects alignment with excluded-population and volunteer-driven values."
268,Agreement Engine,https://medium.com/metagov/introducing-the-agreement-engine-bf03b6d5c16c,30,31.4,2,0.78,LOW,NONE,C7_civic_tech,"Agreement Engine explicitly connects technology to democratic participation, though deployment evidence is thin. More evidence of real-world inclusion impact would strengthen this score."
269,Members' Interests,https://membersinterests.org.uk,30,31.4,0,0.78,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Members' Interests fits my emerging political tech interest, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
270,Hand-Written Petition Scanner,https://hand-written-petition-scanner.streamlit.app,30,34.3,7,0.64,MEDIUM,NONE,C7_civic_tech,"The civic infrastructure framing of Hand-Written Petition Scanner fits my emerging political tech interest, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
271,Membership,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,30,34.3,7,0.64,MEDIUM,NONE,C7_civic_tech,"Membership could survive its founders leaving because the code and materials are open, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
272,Worker Info Exchange,https://www.workerinfoexchange.org,29.5,27.5,2,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Worker Info Exchange fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
273,Gender Pay Gap Service,https://gender-pay-gap.service.gov.uk,29.4,29.4,0,1.0,LOW,NONE,C7_civic_tech,"Gender Pay Gap Service explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
274,Open Access – Transparency International UK,https://openaccess.transparency.org.uk,29.4,32.4,-3,0.78,LOW,NONE,C7_civic_tech,"Open Access – Transparency International UK explicitly connects technology to democratic participation, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
275,OpenOrigins,https://www.openorigins.com,29.3,34.3,-5,1.0,LOW,NONE,C4_deployment,"OpenOrigins demonstrates the deployment track record I look for, though its user base appears to be already-enfranchised citizens. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
276,Fatebook,https://fatebook.io,29.3,34.3,-5,1.0,LOW,LOW,C4_deployment,"There is concrete evidence that Fatebook serves actual users, though its user base appears to be already-enfranchised citizens. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
277,UK Housing Data Standards,https://hact.org.uk/tools-and-services/uk-housing-data-standards,29.3,34.3,-5,1.0,LOW,NONE,C5_governance,"I value the community accountability structures in UK Housing Data Standards, though its user base appears to be already-enfranchised citizens. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
278,Local Deep Researcher,https://local-deep-researcher-hnmh.vercel.app,28.4,32.4,-4,0.41999999999999993,MEDIUM,NONE,C7_civic_tech,"Local Deep Researcher explicitly connects technology to democratic participation, but without open materials, others cannot build on this work. Dossier gaps (completeness 0.42) mean this score carries uncertainty."
279,OA.Report,https://oa.report,28.4,31.4,-3,1.0,LOW,NONE,C4_deployment,"The civic infrastructure framing of OA.Report fits my emerging political tech interest, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
280,WardWatch,https://wardwatch.uk,28.4,30.4,-2,1.0,LOW,NONE,C7_civic_tech,"WardWatch explicitly connects technology to democratic participation, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
281,CAN/DGSI 127 - Age Assurance Technologies Standard,https://dgc-cgn.org/product/can-dgsi-127,28.4,28.4,0,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of CAN/DGSI 127 - Age Assurance Technologies Standard fits my emerging political tech interest, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
282,CivicMatch,https://civicmatch.app,28.4,28.4,0,0.86,LOW,NONE,C7_civic_tech,"CivicMatch explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
283,Marks Out Of Tenancy,https://www.marksoutoftenancy.com,28.4,31.4,-3,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Marks Out Of Tenancy fits my emerging political tech interest, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
284,Yoti,https://www.yoti.com,28.4,28.4,0,1.0,LOW,NONE,C4_deployment,"Yoti has limited alignment with what I look for in civic tech, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
285,Find local consultations,https://gov.uk/find-local-consultations,27.5,27.5,0,1.0,LOW,NONE,C7_civic_tech,"Find local consultations explicitly connects technology to democratic participation, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
286,COTSI (Cyber Operational Threat Situational Intelligence),https://cotsi.org,27.5,24.5,3,1.0,LOW,NONE,C4_deployment,"The civic infrastructure framing of COTSI (Cyber Operational Threat Situational Intelligence) fits my emerging political tech interest, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
287,Nook CRM,https://nookcrm.com,27.4,32.4,-5,1.0,LOW,NONE,C7_civic_tech,"Nook CRM explicitly connects technology to democratic participation, but its proprietary model limits replicability. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
288,GOV.UK Pay,https://www.payments.service.gov.uk,27.4,31.4,-4,1.0,LOW,NONE,C4_deployment,"GOV.UK Pay has limited alignment with what I look for in civic tech, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
289,Granitt,https://granitt.io,26.4,29.4,-3,0.93,LOW,NONE,C7_civic_tech,"Granitt explicitly connects technology to democratic participation, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
290,DoNotPay,https://www.donotpay.com,26.4,31.4,-5,0.93,LOW,NONE,C4_deployment,"DoNotPay has moved beyond theory into real-world use, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
291,UK Parliament Developer Portal,https://developer.parliament.uk,25.5,25.5,0,0.78,LOW,NONE,C7_civic_tech,"UK Parliament Developer Portal explicitly connects technology to democratic participation, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
292,Consciousness Evolution Operating System (ConSoc),https://www.consoc.io,25.5,25.5,0,0.5,MEDIUM,NONE,C5_governance,"Consciousness Evolution Operating System (ConSoc) gives its users genuine governance power, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
293,PlanIT,https://planit.org.uk,25.4,28.4,-3,0.78,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of PlanIT fits my emerging political tech interest, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
294,Plinth,https://www.plinth.org.uk,25.4,30.4,-5,1.0,LOW,NONE,C6_people_scale,"Plinth has limited alignment with what I look for in civic tech, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
295,Empurrando Juntas (EJ),https://sobre.ejparticipe.org,25.4,28.4,-3,0.93,LOW,NONE,C7_civic_tech,"Empurrando Juntas (EJ) explicitly connects technology to democratic participation, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
296,MyActionCenter,https://www.myaction.center,25.4,28.4,-3,0.93,LOW,NONE,C7_civic_tech,"MyActionCenter explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
297,Nestr,https://nestr.io,25.4,28.4,-3,1.0,LOW,NONE,C7_civic_tech,"Nestr explicitly connects technology to democratic participation, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
298,Esper,https://esper.com/product,24.5,27.5,-3,1.0,LOW,NONE,C4_deployment,"Esper does not demonstrate the inclusion or empowerment focus I prioritise, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
299,PoliMonitor,https://www.polimonitor.com,24.5,27.5,-3,0.93,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of PoliMonitor fits my emerging political tech interest, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
300,Unknown,https://tracking-template-38b4c.web.app,N/A,N/A,N/A,0.14,HIGH,NONE,N/A,ABSTAIN: insufficient dossier evidence for constitutional criteria
301,Libertrium,https://liberopinion.com,24.4,29.4,-5,1.0,LOW,NONE,C7_civic_tech,"Libertrium explicitly connects technology to democratic participation, but its proprietary model limits replicability. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
302,Local Insight,https://localinsight.org,24.4,29.4,-5,1.0,LOW,NONE,C4_deployment,"Local Insight does not demonstrate the inclusion or empowerment focus I prioritise, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
303,User Research Library,https://research.localgov.digital,24.4,28.4,-4,1.0,LOW,NONE,C4_deployment,"User Research Library does not demonstrate the inclusion or empowerment focus I prioritise, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
304,RightDD,https://www.rightsdd.com,24.4,30.4,-6,1.0,LOW,NONE,C4_deployment,"RightDD explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. A modifier penalty (-6) reflects concern about power digitisation without access expansion."
305,Service Manual,https://www.gov.uk/service-manual,23.5,27.5,-4,1.0,LOW,NONE,C4_deployment,"Service Manual does not demonstrate the inclusion or empowerment focus I prioritise, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
306,Registers and collaboration: making lists we can trust,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,23.5,27.5,-4,1.0,LOW,NONE,C4_deployment,"Registers and collaboration: making lists we can trust does not demonstrate the inclusion or empowerment focus I prioritise, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
307,Polimorphic,https://www.polimorphic.com,23.4,28.4,-5,0.93,LOW,NONE,C4_deployment,"Polimorphic does not demonstrate the inclusion or empowerment focus I prioritise, but it lacks the empowerment logic I prioritise. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
308,Collab.Land,https://collab.land,23.4,28.4,-5,1.0,LOW,NONE,C4_deployment,"Collab.Land has moved beyond theory into real-world use, but its proprietary model limits replicability. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
309,Organise,https://www.organise.org.uk,23.4,28.4,-5,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Organise fits my emerging political tech interest, but it lacks the empowerment logic I prioritise. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
310,Parallel Parliament,https://www.parallelparliament.co.uk,22.5,25.5,-3,1.0,LOW,NONE,C7_civic_tech,"Parallel Parliament explicitly connects technology to democratic participation, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
311,Labour Xchange,https://labourxchange.uk,21.5,26.5,-5,1.0,LOW,NONE,C4_deployment,"Labour Xchange does not demonstrate the inclusion or empowerment focus I prioritise, but its proprietary model limits replicability. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
312,CrowdJustice,https://www.crowdjustice.com,21.5,26.5,-5,0.85,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of CrowdJustice fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
313,Unknown Academic Paper (SSRN 5351275),https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,N/A,N/A,N/A,0.13999999999999999,HIGH,NONE,N/A,ABSTAIN: insufficient dossier evidence for constitutional criteria
314,PolicyMogul,https://policymogul.com,20.5,25.5,-5,0.93,LOW,NONE,C4_deployment,"PolicyMogul does not demonstrate the inclusion or empowerment focus I prioritise, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
315,Overton,https://overton.io,20.5,25.5,-5,1.0,LOW,NONE,C7_civic_tech,"Overton explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
316,PostBug,https://postbug.com,20.5,25.5,-5,1.0,LOW,NONE,C7_civic_tech,"PostBug explicitly connects technology to democratic participation, but the target audience seems mainstream rather than excluded. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
317,Violation Tracker UK,https://violationtrackeruk.goodjobsfirst.org,20.5,25.5,-5,0.78,LOW,NONE,C7_civic_tech,"Violation Tracker UK explicitly connects technology to democratic participation, but the target audience seems mainstream rather than excluded. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
318,GovWise,https://www.govwise.ai/en,18.5,24.5,-6,0.93,LOW,NONE,C4_deployment,"GovWise does not demonstrate the inclusion or empowerment focus I prioritise, but its proprietary model limits replicability. A modifier penalty (-6) reflects concern about power digitisation without access expansion."
319,WorkInCharities,https://www.workincharities.co.uk,18.5,23.5,-5,0.93,LOW,NONE,C4_deployment,"WorkInCharities does not demonstrate the inclusion or empowerment focus I prioritise, but the target audience seems mainstream rather than excluded. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
320,OpenAudience,https://openaudience.org,18.5,23.5,-5,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of OpenAudience fits my emerging political tech interest, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
321,Public Editor,https://www.publiceditor.io,16.6,21.6,-5,0.78,LOW,NONE,C7_civic_tech,"Public Editor does not demonstrate the inclusion or empowerment focus I prioritise, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
